accession	description
"SRR1425090"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425093"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425094"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425095"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425096"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425099"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425100"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425102"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425105"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425107"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425109"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425111"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425112"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425114"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425116"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR1425118"	"454 GS FLX Titanium sequencing; colorectal cancer"
"SRR9222997"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222996"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222995"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222994"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222993"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222992"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222991"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222990"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222989"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222988"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222987"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222986"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222985"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222984"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222983"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222982"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222981"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222980"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222979"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222978"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222977"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222976"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222975"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222974"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222973"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222972"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222971"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222970"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222969"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222968"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222967"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222966"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222965"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222964"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222963"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222962"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222961"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222960"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222959"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222958"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222957"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222956"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222955"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222954"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222953"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222952"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222951"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222950"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222949"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222948"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222947"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222946"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222945"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222944"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222943"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222942"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222941"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222940"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222939"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222938"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222937"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222936"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222935"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222934"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222933"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222932"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222931"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222930"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222929"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222928"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222927"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222926"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222925"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222924"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222923"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222922"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222921"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222920"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222919"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222918"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222917"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222916"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222915"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222914"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222913"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222912"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222911"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222910"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222909"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222908"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222907"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222906"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222905"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222904"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222903"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222902"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR11400181"	"Illumina NovaSeq 6000 sequencing; Colorectal cancer cell transcriptome"
"SRR11400179"	"Illumina NovaSeq 6000 sequencing; Colorectal cancer cell transcriptome"
"SRR9222900"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222898"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222896"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222894"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222892"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR11400182"	"Illumina NovaSeq 6000 sequencing; Colorectal cancer cell transcriptome"
"SRR11400180"	"Illumina NovaSeq 6000 sequencing; Colorectal cancer cell transcriptome"
"SRR9222901"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222899"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222897"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222895"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222893"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222891"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222890"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222889"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222887"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222885"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222883"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222881"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222879"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222877"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222875"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222873"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222888"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222886"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222884"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222882"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222880"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222878"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222876"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9222874"	"Illumina MiSeq sequencing; Mutation spectrum  of colorectal cancer"
"SRR9083518"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083515"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083512"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083511"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083509"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083508"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083505"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083502"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083514"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083513"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083510"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083507"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083506"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083504"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR9083503"	"Ion Torrent PGM sequencing; Metabarcoding Colorectal cancer (CRC) tissue"
"SRR8859086"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8859082"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8859081"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8859079"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8926362"	"HiSeq X Ten sequencing; WGS of human: colorectal  cancer"
"SRR8859085"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8859080"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8859078"	"HiSeq X Ten sequencing; WGS of human: colorectal cancer"
"SRR8926361"	"HiSeq X Ten sequencing; WGS of  human: colorectal cancer"
"SRR14684683"	"NextSeq 550 sequencing; WXS of homo sapiens: colorectal cancer"
"SRR14684624"	"NextSeq 550 sequencing; WXS of homo sapiens: colorectal cancer"
"SRR14684623"	"NextSeq 550 sequencing; WXS of homo sapiens: colorectal cancer"
"SRR14684620"	"NextSeq 550 sequencing; WXS of homo sapiens: colorectal cancer"
"SRR13215407"	"Illumina HiSeq 4000 sequencing; WGS of Homo sapiens:Colorectal cancer"
"SRR13215404"	"Illumina HiSeq 4000 sequencing; WGS of Homo sapiens:Colorectal cancer"
"SRR13215402"	"Illumina HiSeq 4000 sequencing; WGS of Homo sapiens:Colorectal cancer"
"SRR13215383"	"Illumina HiSeq 4000 sequencing; WGS of Homo sapiens:Colorectal cancer"
"SRR4114840"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114841"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114842"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114843"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114844"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114845"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114846"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114847"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114848"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114849"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114850"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114851"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114852"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114853"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114854"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114855"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114856"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114857"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114858"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114859"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114860"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4114861"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR12656925"	"NextSeq 500 sequencing; AVENIO Expanded on human cfDNA: colorectal cancer"
"SRR5499420"	"Illumina HiSeq 2500 sequencing; Colorectal cancer cell line DLD1 - Control"
"SRR8845690"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845689"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845687"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845685"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845683"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845681"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR8845679"	"HiSeq X Ten sequencing; RNA-Seq of colorectal cancer cell"
"SRR11850784"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850782"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850780"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850777"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850775"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850773"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850771"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850769"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850766"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850764"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850762"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850760"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850758"	"Illumina HiSeq 2500 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850754"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850752"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850749"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850746"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850744"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850743"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850741"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850739"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850737"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850735"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850734"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850732"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850730"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850728"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850726"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850724"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850722"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850720"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850718"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR11850716"	"Illumina HiSeq 4000 sequencing; RNAseq of liver metastasis: colorectal cancer"
"SRR8812125"	"NextSeq 500 sequencing; smMIPs of human colorectal cancer patient #4"
"SRR8812123"	"NextSeq 500 sequencing; smMIPs of human colorectal cancer patient #2"
"SRR8812121"	"NextSeq 500 sequencing; smMIPs of human colorectal cancer patient #5"
"SRR4115118"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115119"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115120"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115121"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115122"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115123"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115124"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115125"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
"SRR4115126"	"Illumina Genome Analyzer IIx sequencing; Mutational classification of colorectal cancer"
