accession	description
"SRR6125475"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125474"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125473"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125472"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125471"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125470"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125469"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125468"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125467"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125466"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125464"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR12949678"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR6125463"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125462"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125461"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125460"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125459"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125458"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125448"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125447"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125446"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125445"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125444"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125443"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125442"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125441"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125439"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125438"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125437"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125432"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125431"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125426"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125425"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125424"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125412"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125411"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125409"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125408"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125406"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125403"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125401"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125399"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125397"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125395"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125393"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125391"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125388"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125387"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125386"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125385"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125384"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125383"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125382"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125381"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125380"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125378"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125377"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125374"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125373"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125371"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125358"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125357"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125356"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125355"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125352"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125350"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125348"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125346"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125345"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125335"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125332"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125331"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125328"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125327"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125325"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR12949715"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949716"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949796"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949801"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949677"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949681"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949713"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949747"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR12949906"	"Illumina MiSeq sequencing; lung cancer samples"
"SRR6125436"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125435"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125434"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125433"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125430"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125427"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125428"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125429"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125423"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125422"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125421"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125420"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125419"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125418"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125417"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125416"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125415"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125414"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125413"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125410"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125407"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125405"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125404"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125402"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125400"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125398"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125396"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125394"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125392"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125390"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125389"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125379"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125376"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125375"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125372"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125370"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125369"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125368"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125367"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125366"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125365"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125364"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125363"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125362"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125361"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125360"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125359"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125457"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125456"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125455"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125454"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125453"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125452"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125451"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125450"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125449"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125440"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125354"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125353"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125351"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125349"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125347"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125344"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125343"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125342"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125341"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125340"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125339"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125338"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125337"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125336"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125334"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125333"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125330"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125329"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR6125326"	"Illumina MiSeq sequencing; Lung Cancer Metagenome"
"SRR7586636"	"Illumina MiSeq sequencing; Human lung metagenome of lung cancer patient"
"SRR7586635"	"Illumina MiSeq sequencing; Human lung metagenome of lung cancer patient"
"SRR7586634"	"Illumina MiSeq sequencing; Human lung metagenome of lung cancer patient"
"SRR7586633"	"Illumina MiSeq sequencing; Human lung metagenome of lung cancer patient"
"SRR15219926"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219925"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219924"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219922"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219921"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219920"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219919"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219914"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219913"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219906"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219904"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219902"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219901"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219900"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR13662519"	"NextSeq 500 sequencing; WES of lung cancer"
"SRR13662517"	"NextSeq 500 sequencing; WES of lung cancer"
"SRR13662515"	"NextSeq 500 sequencing; WES of lung cancer"
"SRR15219895"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219894"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219893"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219866"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219864"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219943"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219941"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219939"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219938"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219935"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219933"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219931"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219930"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219928"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219927"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219923"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219917"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219916"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219915"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219912"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219911"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219910"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219909"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219908"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219905"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219903"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219898"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219897"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220029"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220027"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220025"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220020"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220018"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220017"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220016"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220015"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220014"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220013"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220012"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220011"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220010"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220009"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219891"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219865"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR8489327"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR8489325"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR14704027"	"HiSeq X Ten sequencing; Case1 lung cancer"
"SRR14704022"	"HiSeq X Ten sequencing; Case2 lung cancer"
"SRR8489326"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR8489324"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR13662516"	"NextSeq 500 sequencing; WES of lung cancer"
"SRR13662514"	"NextSeq 500 sequencing; WES of lung cancer"
"SRR15220028"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220026"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15220021"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219945"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219944"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219942"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219937"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219936"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR15219934"	"Illumina MiSeq sequencing; Lung cancer gut bacteria"
"SRR2046423"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa8"
"SRR2046426"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa15"
"SRR2046430"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa10"
"SRR2046433"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa12"
"SRR2046435"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa13"
"SRR2046437"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa14"
"SRR1777866"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa4"
"SRR1777869"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa7"
"SRR15219987"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219985"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219981"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219980"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219977"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219976"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219970"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219969"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219968"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219965"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219962"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219960"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219957"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220007"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220006"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220005"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220004"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220003"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220002"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220001"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15220000"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219999"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219998"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219996"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219995"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219994"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219993"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219992"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219991"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219990"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219989"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR15219988"	"Illumina HiSeq 2500 sequencing; Lung cancer gut bacteria"
"SRR1583594"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 2"
"SRR1583595"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 3"
"SRR1583597"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 4"
"SRR1583598"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 5"
"SRR1583599"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 6"
"SRR1583600"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 7"
"SRR1583602"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 8"
"SRR1583603"	"Illumina HiSeq 2000 sequencing; Lung Cancer Sample 9"
"SRR2046295"	"Illumina HiSeq 2500 sequencing; RNASeq Lung Cancer LCa6"
