accession	description
"ERR351394"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351380"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351399"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351442"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351412"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351346"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351403"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351407"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351360"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351422"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351357"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351414"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351416"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351383"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351367"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351401"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351430"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351351"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351389"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351441"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351368"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351374"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351439"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351358"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351359"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351370"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351373"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351362"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351379"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351352"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351375"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351428"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351417"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351382"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351387"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351369"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351410"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351381"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351388"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351437"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351361"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351349"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351424"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351440"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351386"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351350"	"Illumina HiSeq 2000 sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351384"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351415"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351427"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351372"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351393"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351429"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351409"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351364"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351354"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351390"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351404"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351398"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"ERR351392"	"Illumina Genome Analyzer IIx sequencing; Variation in chromatin accessibility in human kidney cancer links H3K36 methyltransferase loss with widespread RNA processing defects"
"SRR7903154"	"Illumina HiSeq 4000 sequencing; Exome sequence of human Kidney relapse tumor from dbGaP study phs001049: Genomics of Relapsed Small Cell Lung Cancer Progression: Sample SCLC22_R_KI"
"SRR11919241"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0401_Tumor"
"SRR11919243"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0403_Tumor"
"SRR11919245"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0405_Tumor"
"SRR11919247"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0407_Tumor"
"SRR11919249"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0421_Normal"
"SRR11919253"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1929_GPK0149-0402_Tumor"
"SRR11919242"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0402_Tumor"
"SRR11919244"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0404_Tumor"
"SRR11919246"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0406_Tumor"
"SRR11919248"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0408_Tumor"
"SRR11919252"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1929_GPK0149-0401_Tumor"
"SRR11919254"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1929_GPK0149-0403_Tumor"
"SRR11919255"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1929_GPK0149-0421_Normal"
"SRR11919310"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1689_GPK4008-0405_Tumor"
"SRR11919312"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1689_GPK4008-0421_Normal"
"SRR11919314"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1699_GPK7026-2000_Normal"
"SRR11919316"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1708_GPK7017-2000_Normal"
"SRR11919317"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1735_GPK4014-0401_Tumor"
"SRR11919319"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1844_GPK4004-0401_Tumor"
"SRR11919321"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1298_GPK4021-0401_Tumor"
"SRR11919322"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1298_GPK7023-2000_Normal"
"SRR11919324"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1396_GPK7030-2000_Normal"
"SRR11919326"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1410_GPK4026-0402_Tumor"
"SRR11919328"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1429_GPK4029-0401_Tumor"
"SRR11919329"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1429_GPK4029-0402_Tumor"
"SRR11919332"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-2_KID-1479_GPK4038-0401_Tumor"
"SRR11919251"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_CDC_KID-1697_GPK0144-0432_Tumor-Metastatic"
"SRR11919256"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1336_GPK4022-0401_Tumor"
"SRR11919258"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1394_GPK4027-0401_Tumor"
"SRR11919260"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1394_GPK7033-2000_Normal"
"SRR11919262"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1401_GPK7002-2000_Normal"
"SRR11919264"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1402_GPK7049-2000_Normal"
"SRR11919266"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1405_GPK7045-2000_Normal"
"SRR11919268"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1416_GPK4035-0402_Tumor"
"SRR11919270"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1416_GPK4035-0404_Tumor"
"SRR11919272"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1418_GPK4028-0401_Tumor"
"SRR11919274"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1426_GPK4033-0401_Tumor"
"SRR11919276"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1434_GPK4030-0401_Tumor"
"SRR11919278"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1459_GPK4042-0401_Tumor"
"SRR11919280"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1464_GPK4037-0401_Tumor"
"SRR11919282"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1472_GPK4034-0401_Tumor"
"SRR11919285"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1501_GPK7060-2000_Normal"
"SRR11919287"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1546_GPK7004-2000_Normal"
"SRR11919290"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1550_GPK4036-0421_Normal"
"SRR11919293"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1656_GPK4016-0401_Tumor"
"SRR11919295"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1662_GPK4015-0401_Tumor"
"SRR11919297"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1671_GPK4007-0401_Tumor"
"SRR11919299"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1671_GPK4007-0403_Tumor"
"SRR11919301"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1671_GPK4007-0405_Tumor"
"SRR11919303"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1671_GPK4007-0407_Tumor"
"SRR11919305"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1671_GPK4007-0421_Normal"
"SRR11919307"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1689_GPK4008-0402_Tumor"
"SRR11919309"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1689_GPK4008-0404_Tumor"
"SRR11919311"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1689_GPK4008-0406_Tumor"
"SRR11919313"	"Illumina HiSeq 4000 sequencing; deep targeted sequencing of known cancer driver genes from normal, tumor and metastatic samples from 29 treatment-naive kidney cancers: Sample KC_PAP-1_KID-1699_GPK4010-0401_Tumor"
