accession	description
"SRR14078210"	"Illumina MiSeq sequencing; PCR of Kaposis sarcoma, male"
"SRR14078207"	"Illumina MiSeq sequencing; PCR of Kaposis sarcoma, male"
"SRR4010813"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4011003"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4011007"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4011008"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5124916"	"Illumina HiSeq 2500 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5124919"	"Illumina HiSeq 2500 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5125007"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4010114"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4010820"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4011004"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5124914"	"Illumina HiSeq 2500 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5124918"	"Illumina HiSeq 2500 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5125005"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5125008"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR5125009"	"Illumina HiSeq 2000 sequencing; Epigenetic landscape of Kaposi&apos;s sarcoma-associated herpesvirus genome in classic Kaposi&apos;s sarcoma tissues"
"SRR4106246"	"Illumina HiSeq 2500 sequencing; Undifferentiated Sarcoma (US): Sample NCI0019"
"SRR4106247"	"Illumina HiSeq 2500 sequencing; Undifferentiated Sarcoma (US): Sample NCI0019"
"SRR4106251"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0039.1"
"SRR4106253"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0039.2"
"SRR4106255"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0041"
"SRR4106259"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0047"
"SRR4106264"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0070"
"SRR4106266"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0071"
"SRR4106282"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0115"
"SRR4106293"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0135"
"SRR4106298"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0150.1"
"SRR4106300"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0150.2"
"SRR4106302"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0152.1"
"SRR4106304"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0152.2"
"SRR4106318"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0165.1"
"SRR4106319"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0165.1"
"SRR4106320"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0165.2"
"SRR4106321"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0165.2"
"SRR4106322"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.1"
"SRR4106323"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.1"
"SRR4106324"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.3"
"SRR4106325"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.3"
"SRR4106326"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.4"
"SRR4106327"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0167.4"
"SRR4106328"	"Illumina HiSeq 2500 sequencing; Undifferentiated Sarcoma (US): Sample NCI0173"
"SRR4106329"	"Illumina HiSeq 2500 sequencing; Undifferentiated Sarcoma (US): Sample NCI0173"
"SRR4106332"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0198"
"SRR4106333"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0198"
"SRR4106338"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0204"
"SRR4106339"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0204"
"SRR4106340"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0205"
"SRR4106341"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0205"
"SRR4106352"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0241"
"SRR4106354"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0242"
"SRR2046446"	"Illumina HiSeq 2500 sequencing; RNASeq Thoracic unclassified sarcoma UST2"
"SRR2046451"	"Illumina HiSeq 2500 sequencing; RNASeq Thoracic unclassified sarcoma UST3"
"SRR1777895"	"Illumina HiSeq 2500 sequencing; RNASeq Thoraci rhabdoid sarcoma SA4DTS9"
"SRR2046444"	"Illumina HiSeq 2500 sequencing; RNASeq Thoracic unclassified sarcoma UST1"
"SRR2046449"	"Illumina HiSeq 2500 sequencing; RNASeq Thoracic unclassified sarcoma UST4"
"SRR2046452"	"Illumina HiSeq 2500 sequencing; RNASeq Thoracic unclassified sarcoma UST5"
"SRR1163662"	"Illumina HiSeq 2000 sequencing; mouse model of Osteogenic Sarcoma"
"SRR1163661"	"Illumina HiSeq 2000 sequencing; Mouse Model of Osteogenic Sarcoma"
"SRR4106250"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0039.1"
"SRR4106252"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0039.2"
"SRR4106254"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0041"
"SRR4106258"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0047"
"SRR4106265"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0070"
"SRR4106267"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0071"
"SRR4106283"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0115"
"SRR4106292"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0135"
"SRR4106299"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0150.1"
"SRR4106301"	"Illumina HiSeq 2500 sequencing; Ewing Sarcoma (EWS): Sample NCI0150.2"
"SRR4106303"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0152.1"
"SRR4106305"	"Illumina HiSeq 2500 sequencing; Synovial Sarcoma (SS): Sample NCI0152.2"
"SRR1163663"	"Illumina HiSeq 2000 sequencing; Mouse model of Osteogenic Sarcoma"
"SRR4106273"	"Illumina HiSeq 2500 sequencing; Clear Cell Sarcoma (CCS): Sample NCI0078"
"SRR4106330"	"Illumina HiSeq 2500 sequencing; Clear Cell Sarcoma (CCS): Sample NCI0174"
"SRR4106331"	"Illumina HiSeq 2500 sequencing; Clear Cell Sarcoma (CCS): Sample NCI0174"
"SRR5949825"	"Illumina HiSeq 2500 sequencing; WES of human : DFSP sarcoma 2013"
"SRR5877738"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877736"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877734"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877732"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877730"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877729"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877728"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877726"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877724"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877722"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877720"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877718"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877716"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877714"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877712"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877709"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877707"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877705"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877703"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877701"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877699"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877697"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877694"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877691"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877688"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877686"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877684"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877682"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877680"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877678"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877676"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877675"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877673"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877671"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877667"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877666"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877664"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877663"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR11544317"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS01_01"
"SRR11544319"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS02_01"
"SRR11544321"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS03_01"
"SRR11544323"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS04_01"
"SRR11544325"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS05_01"
"SRR11544327"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS06_01"
"SRR11544329"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS07_01"
"SRR11544333"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS09_01"
"SRR11544345"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS15_01"
"SRR11544347"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS16_01"
"SRR11544349"	"Illumina HiSeq 3000 sequencing; histiocytic sarcoma tumor WES: Sample HIS17_01"
"SRR11544355"	"Illumina HiSeq 3000 sequencing; histiocytic sarcoma tumor WES: Sample HIS21_01"
"SRR5877739"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877737"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877735"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877733"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877731"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877727"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877725"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877723"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877721"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877719"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877717"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877715"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877713"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877711"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877710"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877708"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877706"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877704"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877702"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877700"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877698"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877696"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877695"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877693"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877692"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877690"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877689"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877687"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877685"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877683"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877681"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877679"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877677"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877674"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877672"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877670"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877669"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877668"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5877665"	"Illumina HiSeq 2000 sequencing; RNA-seq of radiation-induced sarcoma"
"SRR5949826"	"Illumina HiSeq 2500 sequencing; RNASeq of human : DFSP sarcoma 2013"
"SRR5949822"	"Illumina HiSeq 2500 sequencing; WES of human : DFSP sarcoma 2010"
"SRR13785000"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT01_02"
"SRR13785002"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT03_01"
"SRR13785004"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT05_01"
"SRR13785006"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT07_01"
"SRR13785008"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT08_02"
"SRR13785011"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT11_01"
"SRR13785013"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT13_01"
"SRR13785014"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT14_01"
"SRR13785016"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT15_02"
"SRR4106272"	"Illumina HiSeq 2500 sequencing; Clear Cell Sarcoma (CCS): Sample NCI0078"
"SRR13784999"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT01_01"
"SRR13785001"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT02_01"
"SRR13785003"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT04_01"
"SRR13785005"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT06_01"
"SRR13785007"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT08_01"
"SRR13785009"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT09_01"
"SRR13785010"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT10_01"
"SRR13785012"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT12_01"
"SRR13785015"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT15_01"
"SRR13785017"	"Illumina HiSeq 4000 sequencing; histiocytic sarcoma tumor WES: Sample HDT16_01"
"SRR11544330"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS08_01"
"SRR11544332"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS08_03"
"SRR11544335"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS10_01"
"SRR11544337"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS11_01"
"SRR11544339"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS12_01"
"SRR11544341"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS13_01"
"SRR11544343"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor WES: Sample HIS14_01"
"SRR11544350"	"Illumina HiSeq 3000 sequencing; histiocytic sarcoma tumor WES: Sample HIS18_01"
"SRR11544352"	"Illumina HiSeq 3000 sequencing; histiocytic sarcoma tumor WES: Sample HIS19_01"
"SRR11544354"	"Illumina HiSeq 3000 sequencing; histiocytic sarcoma tumor WES: Sample HIS20_01"
"SRR4106314"	"Illumina HiSeq 2500 sequencing; Alveolar Soft Part Sarcoma (ASPS): Sample NCI0163.3"
"SRR4106315"	"Illumina HiSeq 2500 sequencing; Alveolar Soft Part Sarcoma (ASPS): Sample NCI0163.3"
"SRR4106316"	"Illumina HiSeq 2500 sequencing; Alveolar Soft Part Sarcoma (ASPS): Sample NCI0163.4"
"SRR4106317"	"Illumina HiSeq 2500 sequencing; Alveolar Soft Part Sarcoma (ASPS): Sample NCI0163.4"
"SRR11544331"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor RNA-seq: Sample HIS08_02"
"SRR11544334"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor RNA-seq: Sample HIS09_02"
"SRR11544336"	"Illumina HiSeq 2500 sequencing; histiocytic sarcoma tumor RNA-seq: Sample HIS10_02"
