accession	description
"SRR10427486"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427483"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR11251632"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251631"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251630"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251629"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251626"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251624"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251623"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251622"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251621"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251684"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR10427303"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427301"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427299"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427297"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427295"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427292"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427290"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427011"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427009"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427006"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427004"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427003"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427001"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426999"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426997"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426994"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426993"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426991"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426989"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426987"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426985"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426983"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426981"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426979"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426977"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426976"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426973"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426971"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426969"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427639"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427637"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427635"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427634"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427632"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427630"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427628"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427626"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427623"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427620"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427618"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427616"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427614"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427613"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427611"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427608"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427606"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427605"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427603"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427602"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427599"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427596"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427592"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427587"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427585"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427584"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427582"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427580"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427578"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427576"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427574"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427572"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427570"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427479"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427476"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427475"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427472"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427471"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427468"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427467"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427466"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427464"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427462"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427461"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427460"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427458"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427457"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427455"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427454"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427451"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427450"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427449"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427448"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427446"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427445"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427443"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427442"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427440"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427438"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427437"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427435"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427432"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427431"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427428"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427427"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427426"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427425"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427424"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427423"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427422"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427421"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427420"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427419"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427418"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427417"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427416"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427415"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427414"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427413"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427412"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427411"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427410"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427409"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427408"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427407"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427406"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427405"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427404"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427403"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427402"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427401"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427400"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427399"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427398"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427397"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427396"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427395"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427394"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427393"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427392"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427391"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427390"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427389"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427388"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427387"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427386"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427385"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427384"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427383"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427382"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427381"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427380"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427379"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427378"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427377"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427376"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427375"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427374"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427373"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427372"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427371"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427370"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427369"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427368"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427367"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427366"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427365"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427364"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427363"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427362"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427361"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427360"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427359"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427358"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427357"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427356"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427355"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427354"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427353"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427352"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427351"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427350"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427349"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427348"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427347"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427346"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427345"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427344"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427343"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427342"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427341"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427340"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427339"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427338"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427337"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427336"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427335"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427334"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427333"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427332"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427331"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427330"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427329"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427328"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427327"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427326"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427325"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427324"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427323"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427322"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427321"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427320"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427319"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427318"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427317"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427316"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427315"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427314"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427313"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427312"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427311"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427310"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427309"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427308"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427307"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427306"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427305"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427304"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427738"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427737"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427736"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427735"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427734"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427733"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427732"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427731"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427730"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427729"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427728"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427727"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427726"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427725"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427724"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427723"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427722"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427721"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427720"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427719"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427718"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427717"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427716"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427715"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427714"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427713"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427712"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427711"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427710"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427709"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427708"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427707"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427706"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427705"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427704"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427703"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427702"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427701"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427700"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427699"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427698"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427697"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427696"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427695"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR11251650"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251649"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251645"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251644"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251643"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251640"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251637"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251635"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251634"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251633"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251628"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR11251627"	"NextSeq 500 sequencing; sWGS Homo Sapiens : breast cancer"
"SRR10427000"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426998"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426996"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426995"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426992"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426990"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426988"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426986"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426984"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426982"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426980"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426978"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426975"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426974"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426972"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426970"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10426968"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427638"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
"SRR10427636"	"Illumina MiSeq sequencing; MMR genes in breast cancer"
