accession	description
"SRR1236276"	"Illumina HiSeq 2000 sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-04-01015-01A-01R"
"SRR1236278"	"Illumina HiSeq 2000 sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01010-01B-01R"
"SRR1274880"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-04-01015-01A-01D"
"SRR1273932"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01005-01A-01D"
"SRR1273939"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01007-01A-01D"
"SRR1273944"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01010-01B-01D"
"SRR1273933"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01003-01A-01D"
"SRR1273937"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01017-01A-01D"
"SRR1273931"	"Illumina HiSeq 2000 paired end sequencing; WGS analysis of LUSC sample HTMCP-02-03-01002-01A-01D"
"SRR1798902"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01002-01A-01R"
"SRR1798899"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01017-01A-01R"
"SRR1798896"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01003-01A-01R"
"SRR1236279"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01002-01A-01R"
"SRR1236281"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01017-01A-01R"
"SRR1236285"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01003-01A-01R"
"SRR1236282"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01005-01A-01R"
"SRR1798901"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq analysis of LUSC sample HTMCP-02-03-01005-01A-01R"
"ERR2681687"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681689"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681692"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681695"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681690"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681688"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681691"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681693"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681694"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
"ERR2681696"	"Illumina HiSeq 2500 paired end sequencing; ChIP-Seq of BCL11A and SOX2 in lung squamous cell carcinoma (LUSC) LK-2 cell line with or without BCL11A knockdown"
