accession	description
"ERR2681863"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681864"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681865"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681906"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681908"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681910"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681912"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681914"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681917"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681919"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681920"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681922"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681923"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681924"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681926"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681928"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681932"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681934"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681936"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681937"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"SRR6933977"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6934002"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933964"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933970"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933955"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933978"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6934012"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6934006"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6934005"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6934004"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933997"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933996"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933979"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933974"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933971"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933969"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933966"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933965"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6933973"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933972"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933967"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933963"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6933958"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6933957"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933956"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6118690"	"Illumina MiSeq sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 16-P1-D"
"SRR6118710"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 23-P-D"
"SRR6118683"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 13-P1-D"
"SRR6118686"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 14-P1-D"
"SRR6118687"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 16-IR-D"
"SRR6118719"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 24-P1-D"
"SRR6118720"	"Illumina MiSeq sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 24-P1-R"
"SRR13816209"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 1-P"
"SRR13816210"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 1-R"
"SRR13816212"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 10-P"
"SRR13816214"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 11-P"
"SRR13816215"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 11-R"
"SRR13816218"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 12-R"
"SRR13816220"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 13-P"
"SRR13816221"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 13-R"
"SRR13816223"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 14-P"
"SRR13816226"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 15-P"
"SRR13816227"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 15-R"
"SRR13816229"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 16-P"
"SRR13816230"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 16-R"
"SRR13816232"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 17-P"
"SRR13816235"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 18-P"
"SRR13816236"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 18-R"
"SRR13816238"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 19-P"
"SRR13816248"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 21-R"
"SRR13816250"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 22-P"
"SRR13816251"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 22-R"
"SRR13816253"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 23-R"
"SRR13816255"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 24-R"
"SRR13816257"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 25-R"
"SRR13816259"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 26-R"
"SRR13816261"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 27-R"
"SRR13816274"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 5-R"
"SRR13816277"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 6-R"
"SRR13816284"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 9-P"
"SRR13816285"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 9-R"
"SRR13816239"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 19-R"
"SRR13816241"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 2-P"
"SRR13816242"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 2-R"
"SRR13816244"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 20-P"
"SRR13816245"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 20-R"
"SRR13816247"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 21-P"
"SRR13816263"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 28-R"
"SRR13816265"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 29-R"
"SRR13816267"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 3-P"
"SRR13816268"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 3-R"
"SRR13816270"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 4-P"
"SRR13816271"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 4-R"
"SRR13816273"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 5-P"
"SRR13816276"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 6-P"
"SRR13816279"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 7-P"
"SRR13816281"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 8-P"
"SRR13816282"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 8-R"
"SRR13816217"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 12-P"
"SRR13816224"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 14-R"
"SRR13816233"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 17-R"
"SRR6118691"	"Illumina HiSeq 2500 sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 16-P1-R"
"SRR6118688"	"Illumina HiSeq 2500 sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Lung: Sample 16-IR-R"
"SRR2648147"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens : Non small-cell lung cancer 63y. Female: Sample SA9755_T"
"SRR7540960"	"Illumina HiSeq 2500 sequencing; Targeted RNA-seq of human adenosquamous non-small cell lung cancer: CCNI R75G"
"SRR7540957"	"Illumina HiSeq 2500 sequencing; Targeted RNA-seq of human adenocarcinoma non-small cell lung cancer: CCNI R75G"
"SRR7554943"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2500-T"
"SRR7554945"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2501-T"
"SRR7554949"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2503-T"
"SRR7554951"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2504-T"
"SRR7554952"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2505-T"
"SRR7554954"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2506-T"
"SRR7554963"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2511-T"
"SRR7554965"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2513-T"
"SRR7554971"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2517-T"
"SRR7554973"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2518-T"
"SRR7554975"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2519-T"
"SRR7554981"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2524-T"
"SRR7554983"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2525-T"
"SRR7554984"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2527-T"
"SRR7554985"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2528-T"
"SRR7554986"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2529-T"
"SRR7554987"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2530-T"
"SRR7554989"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2532-T"
"SRR7554990"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2533-T"
"SRR7554992"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2534-T"
"SRR7554994"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2537-T"
"SRR7554995"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2538-T"
"SRR7554996"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2540-T"
"SRR7554997"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2541-T"
"SRR7554998"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2543-T"
"SRR7554999"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2544-T"
"SRR7555001"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2547-T"
"SRR7554947"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2502-T"
"SRR7554956"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2507-T"
"SRR7554957"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2508-T"
"SRR7554959"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2509-T"
"SRR7554961"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2510-T"
"SRR7554967"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2514-T"
"SRR7554969"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2516-T"
"SRR7554977"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2521-T"
"SRR7554979"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-2523-T"
"SRR7555003"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-001-T"
"SRR7555005"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-010-T"
"SRR7555008"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-029-T"
"SRR7555011"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-046-T"
"SRR7555017"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-103-T"
"SRR7555023"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-108-T"
"SRR7555025"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-111-T"
"SRR7555006"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-027-T"
"SRR7555009"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-045-T"
"SRR7555013"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-054-T"
"SRR7555015"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-073-T"
"SRR7555019"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-104-T"
"SRR7555021"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample S-YLR-107-T"
"SRR2074100"	"Illumina MiSeq sequencing; Target capture of ALK locus of H2228 ELM4-ALK fusion positive non-small cell lung cancer cell line"
"SRR2074136"	"Illumina MiSeq sequencing; Target capture of ALK locus of H3122 ELM4-ALK fusion positive non-small cell lung cancer cell line"
"SRR6118698"	"Illumina MiSeq sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Adrenal: Sample 18-IR-R"
"SRR6118726"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Brain: Sample 8-IR-D"
"SRR5936592"	"Illumina HiSeq 2500 sequencing; miRNA and proteomic dysregulation in non-small cell lung cancer in response to cigarette smoke"
"SRR5936591"	"Illumina HiSeq 2500 sequencing; miRNA and proteomic dysregulation in non-small cell lung cancer in response to cigarette smoke"
"SRR6118670"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Adrenal: Sample 1-IR-D"
"SRR6118681"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Liver: Sample 13-IR-D"
"SRR6118697"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Adrenal: Sample 18-IR-D"
"SRR6118717"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Bone: Sample 24-P-D"
"SRR6118718"	"Illumina MiSeq sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Bone: Sample 24-P-R"
"SRR6118721"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Adrenal: Sample 26-IR1-D"
"SRR6118722"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Brain: Sample 26-IR3-D"
"SRR6118679"	"Illumina MiSeq sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Supraclavicular: Sample 11-P1-D"
"SRR6118707"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Celiac Mass: Sample 23-IR-D"
"SRR6118714"	"Illumina MiSeq sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Supraclavicular: Sample 24-IR-D"
"SRR6118723"	"Illumina HiSeq 2500 sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Brain: Sample 26-IR3-R"
"SRR6118684"	"Illumina MiSeq sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Axillary: Sample 14-IR-D"
"SRR6118692"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Mediastinal Mass: Sample 17-IR-D"
"SRR6118711"	"Illumina MiSeq sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Mediastinal: Sample 23-P1-D"
"SRR6118727"	"Illumina HiSeq 2500 sequencing; RNA-Seq of Homo sapiens: Non-Small Cell Lung Cancer in Brain: Sample 8-IR-R"
"SRR6118672"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Supraclavicular: Sample 10-IR-D"
"SRR6118675"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Peritracheal: Sample 10-P1-D"
"SRR6118677"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Axillary: Sample 11-IR-D"
"SRR6118704"	"Illumina HiSeq 2000 sequencing; WXS of Homo sapiens: Non-Small Cell Lung Cancer in Lymph Node- Axillary: Sample 22-IR-D"
