accession	description
"SRR7255389"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0185487964_Illumina_P5-Henox_P7-Fotey&apos; containing sample &apos;SU2C-DFCI-LUAD-1002-TP&apos; from subject &apos;SU2C-1002&apos;"
"SRR7255390"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0187456643_Illumina_P5-Xepaw_P7-Zixof&apos; containing sample &apos;SU2C-DFCI-LUAD-1017-TM&apos; from subject &apos;SU2C-1017&apos;"
"SRR7255392"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0185488003_Illumina_P5-Ponox_P7-Zakec&apos; containing sample &apos;SU2C-DFCI-LUAD-1013-NB&apos; from subject &apos;SU2C-1013&apos;"
"SRR7255393"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0187456667_Illumina_P5-Kalex_P7-Hawix&apos; containing sample &apos;SU2C-DFCI-LUAD-1011-TM_1&apos; from subject &apos;SU2C-1011&apos;"
"SRR7255394"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0185488631_Illumina_P5-Telef_P7-Cobic&apos; containing sample &apos;SU2C-DFCI-LUAD-1020-TM_3&apos; from subject &apos;SU2C-1020&apos;"
"SRR9215913"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215910"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215909"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215908"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215907"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215906"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215905"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215904"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215903"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215902"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215901"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215900"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215899"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215898"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215897"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215896"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215895"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215894"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215893"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215892"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215891"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215890"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215889"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215888"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215887"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215886"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215885"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215850"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215849"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215848"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215847"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215846"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215845"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215844"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215843"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215842"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215841"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215840"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215839"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215838"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215837"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215836"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215835"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215834"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215833"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215832"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215831"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215812"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215809"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215807"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215805"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215803"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215801"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215799"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215797"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215795"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215793"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215791"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215789"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215787"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215785"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215783"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215750"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215748"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215746"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215744"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215742"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215740"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215738"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215736"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215734"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215732"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215707"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215705"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215703"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215701"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215698"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215695"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215694"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215692"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215689"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215685"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215684"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215681"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215679"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215677"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215914"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215912"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215911"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215940"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215939"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215680"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215678"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215648"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215645"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215943"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216026"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216024"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216022"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216020"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216017"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216014"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216009"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216008"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216007"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216005"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216003"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216001"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215999"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215997"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215994"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215962"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215960"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215958"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215956"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215954"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215952"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215950"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215948"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215946"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215942"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214686"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214684"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214682"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214681"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214679"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214677"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214675"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214674"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214672"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214670"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216006"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216004"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216002"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216000"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215998"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215996"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215995"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215963"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215961"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215959"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215957"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215955"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215953"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215951"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215949"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215947"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215945"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215944"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215941"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214685"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214683"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214680"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214678"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214676"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214673"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214671"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR10214669"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215811"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215810"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215808"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215806"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215804"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215802"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215800"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215798"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215796"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215794"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215792"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215790"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215788"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215786"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215784"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215749"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215747"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215745"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215743"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215741"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215739"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215737"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215735"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215733"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215731"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215708"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215706"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215704"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215702"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215700"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215699"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215697"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215696"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215693"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215691"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215690"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215686"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215683"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215682"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215647"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215646"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9215644"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216027"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216025"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216021"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216019"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216018"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216016"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216015"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
"SRR9216013"	"Illumina HiSeq 2500 sequencing; Targeted-Seq of human : LUAD tumor"
