accession	description
"SRR8489139"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489137"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489136"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489134"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489132"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489130"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489128"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489127"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489125"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489123"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489121"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489119"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489117"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489115"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489114"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489112"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR8489110"	"Illumina MiSeq sequencing; Circulating DNA of Ovarian cancer patients"
"SRR1982874"	"Illumina HiSeq 2500 sequencing; Metastatic ovarian cancer in SNUH"
"SRR14684630"	"NextSeq 550 sequencing; WXS of homo sapiens: ovarian cancer"
"SRR4002921"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002924"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002925"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002926"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002928"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002901"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002902"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002904"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002906"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002908"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002910"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002912"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002914"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002916"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002919"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR1766418"	"Illumina HiSeq 2500 sequencing; Variants in metastatic ovarian cancer samples"
"ERR1855230"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855231"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855233"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855234"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855235"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855236"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855238"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855242"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855243"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"SRR11654257"	"Illumina HiSeq 2000 sequencing; DNA sequence of human ovarian cancer"
"SRR11671530"	"Illumina HiSeq 2000 sequencing; DNA sequence of human ovarian cancer"
"SRR11671531"	"Illumina HiSeq 2000 sequencing; DNA sequence of human ovarian cancer"
"SRR11671583"	"Illumina HiSeq 2000 sequencing; DNA  sequence of human ovarian cancer"
"SRR10249579"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249575"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249571"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249569"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249565"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249563"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249557"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249556"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249555"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249553"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249551"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249549"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249547"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249546"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249544"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249543"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249542"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249541"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249537"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249578"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249577"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249576"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249574"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249573"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249570"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249568"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249567"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249566"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249564"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249562"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249560"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249559"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249558"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249554"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249552"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249548"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"ERR1855221"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855224"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855225"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855227"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855228"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855229"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855232"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855237"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855239"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855240"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855241"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"SRR10249545"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249540"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR10249538"	"Illumina MiSeq sequencing; Uterocervical metagenome of human ovarian cancer patient"
"SRR6934017"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s Buccal swabs"
"SRR6934009"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s Buccal swabs"
"SRR6933980"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s Buccal swabs"
"SRR9648392"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648390"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648388"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648386"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648384"	"Illumina HiSeq 2500 sequencing; RNA-seq of NOF:ovarian cancer"
"SRR9648383"	"Illumina HiSeq 2500 sequencing; RNA-seq of NOF:ovarian cancer"
"SRR9648381"	"Illumina HiSeq 2500 sequencing; RNA-seq of NOF:ovarian cancer"
"SRR9648391"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648389"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648387"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648385"	"Illumina HiSeq 2500 sequencing; RNA-seq of CAF: ovarian cancer"
"SRR9648382"	"Illumina HiSeq 2500 sequencing; RNA-seq of NOF:ovarian cancer"
"SRR14684632"	"Illumina HiSeq 3000 sequencing; WXS of homo sapiens: ovarian cancer"
"SRR14684631"	"Illumina HiSeq 3000 sequencing; WXS of homo sapiens: ovarian cancer"
"SRR4002900"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002903"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002905"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002907"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002909"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002911"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002913"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002915"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002917"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002918"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002920"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002922"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002923"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"SRR4002927"	"Illumina HiSeq 2000 sequencing; WES of Homo Sapiens: Ovarian Cancer"
"ERR1855220"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855222"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855223"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"ERR1855226"	"Illumina HiSeq 1500 sequencing; RNAseq of ovarian cancer ascites cells"
"SRR6037787"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037785"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037782"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037780"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037778"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037776"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037775"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037773"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037771"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037769"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037768"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037766"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR2189514"	"Illumina HiSeq 2000 sequencing; Exome sequencing of ovarian cancer cell lines"
"SRR6037786"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037784"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037783"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037781"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037779"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037777"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037774"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037772"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037770"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037767"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037765"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037764"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037763"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037762"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037761"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037760"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037759"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037758"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037757"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037756"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037755"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037754"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037753"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037752"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037751"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037750"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037749"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037748"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037747"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037746"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037745"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037744"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037743"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037742"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037741"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR6037740"	"Illumina HiSeq 2500 sequencing; WXS of human: adult female ovarian cancer"
"SRR2192665"	"Illumina HiSeq 2000 sequencing; Exome sequencing of ovarian cancer cell lines"
"SRR6934016"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 1"
"SRR6934015"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 2"
"SRR6934014"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 3"
"SRR6934013"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 4"
"SRR6934008"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 1"
"SRR6933988"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 4"
"SRR6933987"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 3"
"SRR6933982"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 2"
"SRR6933976"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 4"
"SRR6933986"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 2"
"SRR6933983"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 3"
"SRR6933981"	"NextSeq 500 sequencing; Ovarian cancer patient&apos;s tumor biopsy 1"
"SRR9005078"	"Illumina HiSeq 4000 sequencing; Exome sequencing of murine ovarian cancer ID8 cells"
"SRR6661190"	"Illumina HiSeq 2000 sequencing; GSM2975563: Ovarian cancer cells; Homo sapiens; RNA-Seq"
"SRR7293128"	"Illumina HiSeq 2000 sequencing; PAS-seq of IGROV1: ovarian cancer cell line"
"SRR12147539"	"Illumina HiSeq 4000 sequencing; RNA-Seq datasets of ovarian cancer cell line"
"SRR12147538"	"Illumina HiSeq 4000 sequencing; RNA-Seq datasets of ovarian cancer cell line"
"SRR13577935"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B1"
"SRR13577936"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B10"
"SRR13577937"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B11"
"SRR13577938"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B12"
"SRR13577939"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B2"
"SRR13577940"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B3"
"SRR13577941"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B4"
"SRR13577942"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B5"
"SRR13577944"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B7"
"SRR13577945"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B8"
"SRR13577946"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample B9"
"SRR13577947"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W1"
"SRR13577948"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W2"
"SRR13577950"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W4"
"SRR13577951"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W5"
"SRR13577953"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W7"
"SRR13577954"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W8"
"SRR13577955"	"Illumina HiSeq 4000 sequencing; WXS of homo sapiens: ovarian cancer: Sample W8N"
"SRR6235489"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235485"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235482"	"Illumina HiSeq 2000 sequencing; Shotgun RNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235469"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235466"	"Illumina HiSeq 2000 sequencing; Shotgun RNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235834"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235833"	"Illumina HiSeq 2000 sequencing; Shotgun RNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235832"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Ovarian cancer ascites"
"SRR6235830"	"Illumina HiSeq 2000 sequencing; Shotgun RNA of Homo sapiens: Ovarian cancer ascites"
