accession	description
"SRR8801503"	"Illumina HiSeq 2000 sequencing; Patient 42 Lung Squamous Cell Carcinoma FFPE"
"SRR8801501"	"Illumina HiSeq 2000 sequencing; Patient 40 Lung Squamous Cell Carcinoma FFPE"
"SRR8801499"	"Illumina HiSeq 2000 sequencing; Patient 39 Lung Squamous Cell Carcinoma FFPE"
"SRR8801497"	"Illumina HiSeq 2000 sequencing; Patient 37 Lung Squamous Cell Carcinoma FFPE"
"SRR8801496"	"Illumina HiSeq 2000 sequencing; Patient 38 Lung Squamous Cell Carcinoma FFPE"
"SRR8801495"	"Illumina HiSeq 2000 sequencing; Patient 44 Lung Squamous Cell Carcinoma FFPE"
"SRR8801494"	"Illumina HiSeq 2000 sequencing; Patient 45 Lung Squamous Cell Carcinoma FFPE"
"SRR8801538"	"Illumina HiSeq 2000 sequencing; Patient 15 Lung Squamous Cell Carcinoma FFPE"
"SRR8801536"	"Illumina HiSeq 2000 sequencing; Patient 13 Lung Squamous Cell Carcinoma FFPE"
"SRR8801534"	"Illumina HiSeq 2000 sequencing; Patient 11 Lung Squamous Cell Carcinoma FFPE"
"SRR8801532"	"Illumina HiSeq 2000 sequencing; Patient 01 Lung Squamous Cell Carcinoma FFPE"
"SRR8801530"	"Illumina HiSeq 2000 sequencing; Patient 17 Lung Squamous Cell Carcinoma FFPE"
"SRR8801528"	"Illumina HiSeq 2000 sequencing; Patient 09 Lung Squamous Cell Carcinoma FFPE"
"SRR8801526"	"Illumina HiSeq 2000 sequencing; Patient 07 Lung Squamous Cell Carcinoma FFPE"
"SRR8801524"	"Illumina HiSeq 2000 sequencing; Patient 05 Lung Squamous Cell Carcinoma FFPE"
"SRR8801522"	"Illumina HiSeq 2000 sequencing; Patient 31 Lung Squamous Cell Carcinoma FFPE"
"SRR8801520"	"Illumina HiSeq 2000 sequencing; Patient 33 Lung Squamous Cell Carcinoma FFPE"
"SRR8801518"	"Illumina HiSeq 2000 sequencing; Patient 28 Lung Squamous Cell Carcinoma FFPE"
"SRR8801516"	"Illumina HiSeq 2000 sequencing; Patient 03 Lung Squamous Cell Carcinoma FFPE"
"SRR8801514"	"Illumina HiSeq 2000 sequencing; Patient 35 Lung Squamous Cell Carcinoma FFPE"
"SRR8801512"	"Illumina HiSeq 2000 sequencing; Patient 27 Lung Squamous Cell Carcinoma FFPE"
"SRR8801510"	"Illumina HiSeq 2000 sequencing; Patient 23 Lung Squamous Cell Carcinoma FFPE"
"SRR8801508"	"Illumina HiSeq 2000 sequencing; Patient 25 Lung Squamous Cell Carcinoma FFPE"
"SRR8801506"	"Illumina HiSeq 2000 sequencing; Patient 02 Lung Squamous Cell Carcinoma FFPE"
"SRR8801504"	"Illumina HiSeq 2000 sequencing; Patient 21 Lung Squamous Cell Carcinoma FFPE"
"SRR8801502"	"Illumina HiSeq 2000 sequencing; Patient 44 Lung Squamous Cell Carcinoma FFPE"
"SRR8801500"	"Illumina HiSeq 2000 sequencing; Patient 41 Lung Squamous Cell Carcinoma FFPE"
"SRR8801498"	"Illumina HiSeq 2000 sequencing; Patient 04 Lung Squamous Cell Carcinoma FFPE"
"SRR13125692"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125676"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125663"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125653"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125689"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125686"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125682"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125679"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125633"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125650"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR13125640"	"Illumina MiSeq sequencing; 16S gene amplicon sequencing of human lung tissues :  squamous cell lung carcinoma tissue"
"SRR10913920"	"Illumina NovaSeq 6000 sequencing; WES of lung squamous cell carcinoma: adult male P1"
"SRR10486105"	"Illumina HiSeq 2500 sequencing; WXS of human squamous cell lung carcinoma: Sample 1347_Tumor"
"SRR5882444"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882442"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882441"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882440"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882438"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882436"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882434"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882423"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882411"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882409"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882407"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882405"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882403"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882386"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882382"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882380"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882376"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882361"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882360"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882359"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882358"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882357"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882356"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882355"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882354"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882353"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882352"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882321"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882320"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882318"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882315"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882314"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882313"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882312"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882291"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882290"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882289"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882288"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882287"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882286"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882285"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882284"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882283"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882282"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882271"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882270"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882249"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882247"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882242"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882213"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882211"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882209"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882208"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882207"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882205"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882182"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882135"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882131"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882130"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882532"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882510"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882508"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882506"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882499"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882498"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR10913917"	"Illumina NovaSeq 6000 sequencing; WES of lung squamous cell carcinoma: adult male P1"
"SRR5882212"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882210"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882206"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882204"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882183"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882181"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882180"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882157"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882156"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882134"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882133"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882132"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882533"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882511"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882509"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882507"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882406"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882404"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882402"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882400"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882387"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882385"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882383"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882381"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882377"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882248"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882246"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882243"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882445"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882443"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882439"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882437"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882435"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882422"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882410"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882408"	"Illumina HiSeq 2000 sequencing; RNA seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR7047477"	"NextSeq 500 sequencing; Lung squamous cell carcinoma cell line rendered resistant in vitro to 150nM Crizotinib"
"SRR7047478"	"NextSeq 500 sequencing; Lung squamous cell carcinoma cell line rendered resistant in vitro to 150nM Crizotinib"
"SRR5839138"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5839136"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5839134"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882462"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882421"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882419"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882417"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882415"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882413"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR14700302"	"Illumina NovaSeq 6000 sequencing; WES of homo sapiens : adult Male lung squamous cell carcinoma"
"SRR5839139"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5839137"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5839135"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5839133"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882399"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882397"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882395"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882393"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882390"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882351"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882350"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882349"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882348"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882347"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882346"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882345"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882344"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882343"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882342"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882341"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882340"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882339"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882338"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882337"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882336"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882335"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882334"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882333"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882332"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882281"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882280"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882279"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882278"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882277"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882276"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882275"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882274"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882273"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882272"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882232"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882231"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882227"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882226"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882179"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882175"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882173"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882171"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882522"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882520"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882518"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882514"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882484"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882482"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882480"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882478"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882476"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882474"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882472"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882469"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882467"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882233"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882230"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882229"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882228"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882225"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882224"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882178"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
"SRR5882176"	"Illumina HiSeq 2000 sequencing; Whole exome seq of Homo sapiens : Lung squamous cell carcinoma"
