accession	description
"SRR7257080"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680535_Illumina_P5-Lahoy_P7-Difew&apos; containing sample &apos;BLCA-014_T&apos; from subject &apos;BLCA-014&apos;"
"SRR7257082"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680466_Illumina_P5-Halif_P7-Janil&apos; containing sample &apos;BLCA-001_T&apos; from subject &apos;BLCA-001&apos;"
"SRR7257091"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680537_Illumina_P5-Zaped_P7-Dizax&apos; containing sample &apos;BLCA-016_T&apos; from subject &apos;BLCA-016&apos;"
"SRR7257094"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680476_Illumina_P5-Yewow_P7-Tehed&apos; containing sample &apos;BLCA-002_T&apos; from subject &apos;BLCA-002&apos;"
"SRR7257098"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680517_Illumina_P5-Licax_P7-Xilan&apos; containing sample &apos;BLCA-016_N&apos; from subject &apos;BLCA-016&apos;"
"SRR7257100"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680547_Illumina_P5-Fibow_P7-Bebor&apos; containing sample &apos;BLCA-008_N&apos; from subject &apos;BLCA-008&apos;"
"SRR7257101"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680552_Illumina_P5-Lilel_P7-Koweh&apos; containing sample &apos;BLCA-005_T&apos; from subject &apos;BLCA-005&apos;"
"SRR7257110"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680529_Illumina_P5-Tehax_P7-Nedob&apos; containing sample &apos;BLCA-008_T&apos; from subject &apos;BLCA-008&apos;"
"SRR7257448"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680478_Illumina_P5-Jaxah_P7-Nehin&apos; containing sample &apos;BLCA-005_N&apos; from subject &apos;BLCA-005&apos;"
"SRR7257095"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680539_Illumina_P5-Nerow_P7-Jacaz&apos; containing sample &apos;BLCA-003_T&apos; from subject &apos;BLCA-003&apos;"
"SRR7257097"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680550_Illumina_P5-Jotef_P7-Bepaz&apos; containing sample &apos;BLCA-006_N&apos; from subject &apos;BLCA-006&apos;"
"SRR7257099"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680468_Illumina_P5-Jacob_P7-Wojar&apos; containing sample &apos;BLCA-003_N&apos; from subject &apos;BLCA-003&apos;"
"SRR7257109"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680540_Illumina_P5-Hapow_P7-Halex&apos; containing sample &apos;BLCA-002_N&apos; from subject &apos;BLCA-002&apos;"
"SRR7257111"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680533_Illumina_P5-Poded_P7-Rojan&apos; containing sample &apos;BLCA-012_T&apos; from subject &apos;BLCA-012&apos;"
"SRR7257112"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680484_Illumina_P5-Wizap_P7-Jatod&apos; containing sample &apos;BLCA-011_T&apos; from subject &apos;BLCA-011&apos;"
"SRR7257116"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680467_Illumina_P5-Reboc_P7-Yeyey&apos; containing sample &apos;BLCA-010_N&apos; from subject &apos;BLCA-010&apos;"
"SRR7257442"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680541_Illumina_P5-Xarez_P7-Fojol&apos; containing sample &apos;BLCA-012_N&apos; from subject &apos;BLCA-012&apos;"
"SRR7257444"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680536_Illumina_P5-Xazen_P7-Xoren&apos; containing sample &apos;BLCA-015_T&apos; from subject &apos;BLCA-015&apos;"
"SRR7257446"	"Illumina HiSeq 4000 paired end sequencing; NCI_ImmuneCheckpointBlockade Illumina random exon sequencing of &apos;genomic DNA&apos; paired-end library &apos;0212680477_Illumina_P5-Lonax_P7-Pewij&apos; containing sample &apos;BLCA-014_N&apos; from subject &apos;BLCA-014&apos;"
