accession	description
"SRR6237865"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237864"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237858"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237857"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237855"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237853"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237851"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237850"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237849"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237848"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237847"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237845"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237842"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237841"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237837"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237836"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237834"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237833"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237827"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6237826"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238242"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238239"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238623"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238621"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238618"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238616"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238614"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238612"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238608"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238605"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238604"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238601"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238600"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238597"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6238596"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6314625"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 50-60 years old Breast Invasive Carcinoma, NOS"
"SRR6314515"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 50-60 years old Breast Invasive Ductal Carcinoma"
"SRR6314962"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 31-50 years old Breast Invasive Ductal Carcinoma"
"SRR6315131"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 50-60 years old Breast Invasive Ductal Carcinoma"
"SRR6234097"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234095"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234094"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234093"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234092"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234090"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234089"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234088"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234086"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234085"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234083"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234082"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234080"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234079"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234077"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234075"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234074"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234073"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234072"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234071"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234070"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234068"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234059"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234058"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234055"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234052"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234047"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234043"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234041"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234034"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234031"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234029"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234027"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234025"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234024"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6234023"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive component of synchronous ductal carcinoma in situ"
"SRR6314370"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 61-70 years old Breast Invasive Lobular Carcinoma"
"SRR6315047"	"Illumina HiSeq 2500 sequencing; Matching peripherial blood for MSKCC IMPACT of Homo sapiens: 50-60 years old Breast Invasive Lobular Carcinoma"
"SRR6004165"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004163"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004161"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004158"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004157"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004156"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004154"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004139"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004135"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004132"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004131"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004129"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004117"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004115"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004113"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004111"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004109"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004107"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004105"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004104"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
"SRR6004100"	"Illumina HiSeq 2000 sequencing; WGA Single Cell DNA of Homo sapiens: Breast tissue invasive componet of synchronous ductal carcinoma in situ"
