accession	description
"SRR290623"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290640"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290641"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290626"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290642"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290627"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290635"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290636"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290629"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290632"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290648"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290633"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290649"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR290650"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR14684686"	"NextSeq 550 sequencing; WXS of homo sapiens: bladder cancer"
"SRR292112"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292113"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292117"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292122"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292106"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292108"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292103"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292104"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292114"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292115"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292105"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292119"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292120"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292138"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292135"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292139"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292132"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292125"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292126"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292140"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292142"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292145"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292146"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292136"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR292144"	"Illumina Genome Analyzer II sequencing; bladder cancer exomes sequencing"
"SRR14689286"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR14689285"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR14689283"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR14689282"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR14689280"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR14689279"	"Illumina HiSeq 4000 sequencing; MeRIP-seq of bladder cancer"
"SRR8118687"	"NextSeq 500 sequencing; RIP-Seq of bladder cancer cells:Control"
"SRR290678"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290680"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290682"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290684"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290686"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290688"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290690"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290693"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290695"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290698"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290700"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290702"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290704"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290705"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290708"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290710"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290712"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290714"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290716"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290718"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290720"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290725"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290727"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290728"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290730"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290731"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290733"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290735"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290737"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290739"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290741"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290825"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290743"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290745"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290746"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290744"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290747"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290748"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290749"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290751"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290752"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290755"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290757"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290759"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290760"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290762"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290764"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290767"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290769"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290771"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290773"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290775"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290777"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290779"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290781"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290783"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290785"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290787"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290788"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290790"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290792"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290794"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290796"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290798"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290800"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290802"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290804"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290806"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290808"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290809"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290810"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290812"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290814"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290816"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290818"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290819"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290822"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290823"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290665"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290667"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290668"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290670"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290672"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290673"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290674"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290675"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290676"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290677"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290679"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290681"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290683"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290685"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290687"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290689"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290691"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290692"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290694"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290696"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290697"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290699"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290701"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290703"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290706"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290707"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290709"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290711"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290713"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290715"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290717"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290719"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290721"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290722"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290723"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290724"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290726"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290729"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290732"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290734"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290736"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290738"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290740"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290742"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR8119908"	"Illumina HiSeq 2000 sequencing; RNA-seq 3 of bladder cancer cells"
"SRR8119909"	"Illumina HiSeq 2000 sequencing; RNA-seq 1 of bladder cancer cells"
"SRR290656"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290659"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290661"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290663"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290664"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290666"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290669"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290671"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290577"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290578"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290579"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290587"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290580"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290588"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290581"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290589"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290582"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290590"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290583"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290585"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290584"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290586"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290591"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290592"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290593"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290594"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290595"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290596"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290597"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290598"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290599"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290600"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290601"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290651"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290652"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290653"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290654"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290655"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290657"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290658"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290660"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290662"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290750"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290753"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290754"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290756"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290758"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290761"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290763"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290765"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290766"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290768"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290770"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290772"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290774"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290776"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290778"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290780"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290782"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290784"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290786"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290789"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290791"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290793"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290795"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290797"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290799"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290801"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290803"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290805"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290807"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290811"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290813"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290815"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290817"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290820"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290821"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290824"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR290826"	"Illumina Genome Analyzer II paired end sequencing; bladder cancer exomes sequencing"
"SRR497884"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq of bladder cancer"
"SRR497885"	"Illumina HiSeq 2000 paired end sequencing; RNA-Seq of bladder cancer"
"SRR645294"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645295"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645297"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645298"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645300"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645303"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645304"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645306"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645307"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645309"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645312"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645314"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645316"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645318"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645320"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
"SRR645322"	"Illumina Genome Analyzer II paired end sequencing; Multi_sequencing of 99 bladder cancer"
