accession	description
"SRR12676319"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676318"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676316"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676315"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676313"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676312"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676311"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676307"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676306"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676305"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR834560"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834561"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834562"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834563"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834564"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834565"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834566"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834567"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834568"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834569"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834570"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834571"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834572"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834573"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834574"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834575"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834576"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR834577"	"Illumina HiSeq 2000 paired end sequencing; RNA editing in Hepatocellular Carcinoma"
"SRR12676443"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676440"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676439"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676437"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676434"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676432"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676430"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676429"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676428"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676427"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676426"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676425"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676424"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676423"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676422"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676421"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676420"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676419"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676418"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676417"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676416"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676415"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676414"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676300"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676299"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676298"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
"SRR12676297"	"Illumina MiSeq sequencing; Target-Capture of HBV integration in Hepatocellular Carcinoma"
