accession	description
"SRR12165183"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165181"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165179"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165177"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165176"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165175"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165173"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165172"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165170"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165168"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165165"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR12165163"	"Illumina MiSeq sequencing; Illumina panel sequencing familial pancreatic cancer"
"SRR1662298"	"Ion Torrent PGM sequencing; AmpliSeq pancreatic cancer cell lines"
"SRR1662299"	"Ion Torrent PGM sequencing; AmpliSeq pancreatic cancer cell lines"
"SRR1662301"	"Ion Torrent PGM sequencing; AmpliSeq pancreatic cancer cell lines"
"SRR1662303"	"Ion Torrent PGM sequencing; AmpliSeq pancreatic cancer cell lines"
"SRR14684627"	"NextSeq 550 sequencing; WXS of homo sapiens: pancreatic cancer"
"SRR14684626"	"NextSeq 550 sequencing; WXS of homo sapiens: pancreatic cancer"
"SRR12215561"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215549"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215450"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215448"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215445"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215443"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215441"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215440"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215438"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215437"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215435"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215433"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215496"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215493"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215491"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215489"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215488"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215486"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215484"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215482"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215480"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215477"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215475"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215473"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215461"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215459"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215457"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215455"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215452"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR8581223"	"Illumina NovaSeq 6000 sequencing; WES of pancreatic cancer organoids (early)"
"SRR12215562"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215560"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215516"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215505"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215495"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215494"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215492"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215490"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215487"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215485"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215483"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215481"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215479"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215478"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215476"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215474"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215460"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215458"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215456"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215454"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215453"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215451"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215449"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215447"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215446"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215444"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215442"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215439"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215436"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215434"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR8581217"	"Illumina NovaSeq 6000 sequencing; WES of pancreatic cancer organoids (late)"
"SRR12215538"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR12215527"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: bulk"
"SRR14684629"	"Illumina HiSeq 3000 sequencing; WXS of homo sapiens: pancreatic cancer"
"SRR14684628"	"Illumina HiSeq 3000 sequencing; WXS of homo sapiens: pancreatic cancer"
"SRR9697680"	"NextSeq 550 sequencing; whole exome sequencing of : 4145 Pancreatic cancer sample"
"SRR9697660"	"NextSeq 550 sequencing; whole exome sequencing of : 4247 Pancreatic cancer sample"
"SRR12215399"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215397"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215396"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215394"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215392"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215391"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215389"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215387"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215385"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215384"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215382"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215380"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215378"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215376"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215373"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215371"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215369"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215367"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215366"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215364"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215362"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215360"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215358"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215356"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215354"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215353"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215352"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215350"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215348"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215346"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215344"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215342"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215340"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215338"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215335"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215333"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215332"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215330"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215329"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215327"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215325"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215323"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215320"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215318"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215559"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215557"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215555"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR6677725"	"Illumina HiSeq 2000 sequencing; Patient A28 Breast Cancer Pancreatic Metastasis RNASeq"
"SRR12215554"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215551"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215547"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215546"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215545"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215544"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215541"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215540"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215539"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215537"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215536"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215534"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215532"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215530"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215526"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215524"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215522"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215520"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR10522340"	"Illumina HiSeq 4000 sequencing; RNA-seq of homo sapiens pancreatic cancer"
"SRR9697769"	"NextSeq 550 sequencing; whole exome sequencing of : 4270 Pancreatic cancer sample"
"SRR9697767"	"NextSeq 550 sequencing; whole exome sequencing of : 4270 Pancreatic cancer sample"
"SRR9697595"	"NextSeq 550 sequencing; RNA-seq sequencing of : 4270 Pancreatic cancer sample"
"SRR9697593"	"NextSeq 550 sequencing; RNA-seq sequencing of : 4270 Pancreatic cancer sample"
"SRR12215431"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215429"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215427"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215424"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215422"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215421"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
"SRR12215519"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215517"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215515"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215513"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215511"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215509"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215508"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215507"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215506"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215503"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215501"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215499"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215498"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215471"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215469"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215467"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215465"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR12215463"	"Illumina HiSeq 2500 sequencing; WGS:homo sapiens:pancreatic cancer: single cell"
"SRR9697614"	"NextSeq 550 sequencing; RNA-seq sequencing of : 4265 Pancreatic cancer sample"
"SRR9697594"	"NextSeq 550 sequencing; RNA-seq sequencing of : 4270 Pancreatic cancer sample"
"SRR10522341"	"Illumina HiSeq 4000 sequencing; RNA-seq of homo sapiens pancreatic cancer"
"SRR12215430"	"Illumina HiSeq 2500 sequencing; WGS:Mus musculus:female/male:Pancreatic cancer"
