accession	description
"ERR3239248"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239250"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239252"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239254"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"SRR15058381"	"Illumina HiSeq 3000 sequencing; RNA-Seq of homo sapiens: Cervical cancer"
"SRR15058379"	"Illumina HiSeq 3000 sequencing; RNA-Seq of homo sapiens: Cervical cancer"
"SRR15058377"	"Illumina HiSeq 3000 sequencing; RNA-Seq of homo sapiens: Cervical cancer"
"ERR3239238"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239239"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239241"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239242"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239245"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239247"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239249"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239251"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239253"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"ERR3239255"	"NextSeq 500 sequencing; MeDIP and hMeDIP-seq of human cervical cancer"
"SRR15058380"	"Illumina HiSeq 3000 sequencing; RNA-Seq of homo sapiens: Cervical cancer"
"SRR15058376"	"Illumina HiSeq 3000 sequencing; RNA-Seq of homo sapiens: Cervical cancer"
"SRR7946336"	"Illumina HiSeq 2500 sequencing; GSM3408347: cervical cancer 2; Homo sapiens; RNA-Seq"
"SRR7946337"	"Illumina HiSeq 2500 sequencing; GSM3408348: cervical cancer 3; Homo sapiens; RNA-Seq"
"SRR7946338"	"Illumina HiSeq 2500 sequencing; GSM3408349: cervical cancer 4; Homo sapiens; RNA-Seq"
"SRR7946339"	"Illumina HiSeq 2500 sequencing; GSM3408350: cervical cancer 5; Homo sapiens; RNA-Seq"
"SRR7946340"	"Illumina HiSeq 2500 sequencing; GSM3408351: cervical cancer 6; Homo sapiens; RNA-Seq"
"SRR7946341"	"Illumina HiSeq 2500 sequencing; GSM3408352: cervical cancer 7; Homo sapiens; RNA-Seq"
"SRR7946342"	"Illumina HiSeq 2500 sequencing; GSM3408353: cervical cancer 8; Homo sapiens; RNA-Seq"
"SRR7946343"	"Illumina HiSeq 2500 sequencing; GSM3408354: cervical cancer 9; Homo sapiens; RNA-Seq"
"SRR7946344"	"Illumina HiSeq 2500 sequencing; GSM3408355: cervical cancer 10; Homo sapiens; RNA-Seq"
"SRR7946345"	"Illumina HiSeq 2500 sequencing; GSM3408356: cervical cancer 11; Homo sapiens; RNA-Seq"
"SRR13790197"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790195"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790193"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790191"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790189"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790187"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790184"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790182"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790180"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790178"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790198"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790196"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790194"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790192"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790190"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790188"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790186"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790185"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790183"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790181"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790179"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790177"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790176"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790174"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790172"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790168"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790175"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790173"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790171"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790170"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR13790169"	"NextSeq 550 sequencing; RNA-Seq of stem-like cells from Cervical cancer"
"SRR7946335"	"Illumina HiSeq 2500 sequencing; GSM3408346: cervical cancer 1; Homo sapiens; RNA-Seq"
"SRR13780908"	"NextSeq 550 sequencing; RNA-Seq of 3775 Cervical Cancer sample: Sample 3775_rna"
"SRR10042475"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042472"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042467"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR13985609"	"Illumina HiSeq 4000 sequencing; GSM5175925: C1: cervical cancer tissue; Homo sapiens; RNA-Seq"
"SRR13985611"	"Illumina HiSeq 4000 sequencing; GSM5175927: C3: cervical cancer tissue; Homo sapiens; RNA-Seq"
"SRR10042474"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042473"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042471"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042470"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042469"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042468"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR10042466"	"HiSeq X Ten sequencing; Whole Exome Sequencing of Homo sapiens :Cervical Cancer Tissue"
"SRR4051823"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051824"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051825"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051826"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051834"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051835"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051837"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051839"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4051840"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052300"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052302"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052303"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052304"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052311"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052312"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4052313"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003616"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003617"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003618"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003619"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003620"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003621"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003622"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003623"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003624"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003625"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003626"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003627"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003628"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003629"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003630"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003631"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003632"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003633"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003634"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003635"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003636"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003637"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003638"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003642"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003643"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003645"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003648"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003649"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003660"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003664"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003666"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003667"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003670"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003671"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003672"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003674"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003675"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003676"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003679"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003681"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003684"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003686"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003689"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003691"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003694"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003697"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003699"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003702"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003703"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003705"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003706"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003708"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003710"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003713"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862117"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862126"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862129"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862130"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862131"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003726"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003727"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003728"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003730"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003732"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003733"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003734"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003735"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003738"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003739"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003740"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003743"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003751"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003744"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003752"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003753"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003746"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003754"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003748"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003750"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003758"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003759"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003760"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR1611002"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611004"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611007"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611008"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611011"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611012"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611015"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611016"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611019"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611021"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611023"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611024"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611026"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611027"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611030"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611031"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611032"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611034"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611037"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611038"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611042"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611043"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611044"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611045"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611046"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611049"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611050"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611052"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611054"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611055"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611056"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611057"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611058"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611060"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611062"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611065"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611066"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611067"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611069"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611070"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611077"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611087"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611089"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611095"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611097"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611100"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611101"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611102"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611104"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611112"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611113"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611114"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611115"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611117"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611119"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611121"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611125"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611126"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611127"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR1611128"	"Illumina Genome Analyzer II paired end sequencing; HPV Capture Data of Cervical Cancer"
"SRR3862284"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862285"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862286"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862287"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862290"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862293"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862295"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862296"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR3862297"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
"SRR4003592"	"Illumina HiSeq 2000 paired end sequencing; Genome sequencing of cervical cancer in china"
