accession	description
"ERR1695937"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695938"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695939"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695940"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695941"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695942"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695943"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695944"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695945"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695946"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695947"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695948"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695949"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695950"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695951"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695952"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695953"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695955"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695957"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695960"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695962"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695965"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695966"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695968"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695970"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695971"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695972"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695973"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695975"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695979"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695981"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695983"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695985"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695987"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695989"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695991"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695993"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695994"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695995"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695998"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696000"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696002"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696003"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696005"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696006"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696008"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696010"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696012"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696014"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696016"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696018"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696020"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696021"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696023"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1696025"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1702136"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1702138"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695954"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695956"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695958"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695959"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695961"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695963"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695964"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695967"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
"ERR1695969"	"Illumina HiSeq 2500 paired end sequencing; Base resolution maps of mutations, 5-methylcytosine and 5-hydroxymethylcytosine, and transcriptome of blood, tumour and margin samples from a glioblastoma multiforme patient"
