accession	description
"SRR13690509"	"NextSeq 500 sequencing; &quot;Tumor RNA-seq in patients with small cell cancer, tumors in liver&quot;: Sample NCI_53"
"SRR13690510"	"NextSeq 500 sequencing; &quot;Tumor RNA-seq in patients with small cell cancer, tumors in liver&quot;: Sample NCI_54"
"SRR5276992"	"NextSeq 500 sequencing; RNA-seq of mouse liver cancer"
"SRR5276993"	"NextSeq 500 sequencing; RNA-seq of mouse liver cancer"
"SRR5276994"	"NextSeq 500 sequencing; RNA-seq of mouse liver cancer"
"SRR5005897"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_646A"
"SRR5005901"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_648A"
"SRR5005903"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_649A"
"SRR5005913"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_654A"
"SRR5005915"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_655A"
"SRR5005917"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_656A"
"SRR5005923"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_659A"
"SRR5005925"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_660A"
"SRR5005931"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_663A"
"SRR5005933"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_664A"
"SRR5005707"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_549A"
"SRR5005709"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_550A"
"SRR5005711"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_551A"
"SRR5005713"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_552A"
"SRR5005715"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_553A"
"SRR5005717"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_554A"
"SRR5005719"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_555A"
"SRR5005721"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_557A"
"SRR5005723"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_558A"
"SRR5005725"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_559A"
"SRR5005727"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_560A"
"SRR5005729"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_561A"
"SRR5005731"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_562A"
"SRR5005733"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_563A"
"SRR5005735"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_564A"
"SRR5005737"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_565A"
"SRR5005739"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_566A"
"SRR5005741"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_567A"
"SRR5005743"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_568A"
"SRR5005745"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_569A"
"SRR5005747"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_570A"
"SRR5005749"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_571A"
"SRR5005761"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_577A"
"SRR5005775"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_584A"
"SRR5005777"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_585A"
"SRR5005779"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_586A"
"SRR5005781"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_587A"
"SRR5005783"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_588A"
"SRR5005785"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_589A"
"SRR5005787"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_590A"
"SRR5005789"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_592A"
"SRR5005791"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_593A"
"SRR5005835"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_615A"
"SRR5005837"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_616A"
"SRR5005839"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_617A"
"SRR5005841"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_618A"
"SRR5005845"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_620A"
"SRR5005853"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_624A"
"SRR5005859"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_627A"
"SRR5005861"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_628A"
"SRR5005863"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_629A"
"SRR5005865"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_630A"
"SRR5005875"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_635A"
"SRR5005881"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_638A"
"SRR5005883"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_639A"
"SRR5005885"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_640A"
"SRR5005887"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_641A"
"SRR5005893"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_644A"
"SRR5005895"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_645A"
"SRR5005899"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_647A"
"SRR5005905"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_650A"
"SRR5005907"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_651A"
"SRR5005909"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_652A"
"SRR5005911"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_653A"
"SRR5005919"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_657A"
"SRR5005921"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_658A"
"SRR5005927"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_661A"
"SRR5005929"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_662A"
"SRR5005935"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_665A"
"SRR5005937"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_666A"
"SRR5005939"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_667A"
"SRR5005941"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_668A"
"SRR5005949"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_672A"
"SRR5005951"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_673A"
"SRR5005953"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_674A"
"SRR5005955"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_675A"
"SRR5005957"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_676A"
"SRR5005959"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_677A"
"SRR5005961"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_678A"
"SRR5005963"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_679A"
"SRR5005965"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_680A"
"SRR5005967"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_681A"
"SRR5005969"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_682A"
"SRR5005971"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_683A"
"SRR5005973"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_684A"
"SRR5005975"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_685A"
"SRR5005977"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_686A"
"SRR5005979"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_687A"
"SRR5005981"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_688A"
"SRR5005983"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_689A"
"SRR5005985"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_690A"
"SRR5005991"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_693A"
"SRR5005691"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_541A"
"SRR5005693"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_542A"
"SRR5005695"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_543A"
"SRR5005697"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_544A"
"SRR5005699"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_545A"
"SRR5005701"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_546A"
"SRR5005703"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_547A"
"SRR5005611"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_501A"
"SRR5005613"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_502A"
"SRR5005615"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_503A"
"SRR5005987"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_691A"
"SRR5005989"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_692A"
"SRR5006003"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_699A"
"SRR5005619"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_505A"
"SRR5005621"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_506A"
"SRR5005625"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_508A"
"SRR5005627"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_509A"
"SRR5005631"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_511A"
"SRR5005633"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_512A"
"SRR5005639"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_515A"
"SRR5005645"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_518A"
"SRR5005653"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_522A"
"SRR5005655"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_523A"
"SRR5005659"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_525A"
"SRR5005661"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_526A"
"SRR5005665"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_528A"
"SRR5005667"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_529A"
"SRR5005671"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_531A"
"SRR5005679"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_535A"
"SRR5005681"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_536A"
"SRR5005683"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_537A"
"SRR5005687"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_539A"
"SRR5005705"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_548A"
"SRR5005751"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_572A"
"SRR5005753"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_573A"
"SRR5005755"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_574A"
"SRR5005757"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_575A"
"SRR5005759"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_576A"
"SRR5005763"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_578A"
"SRR5005765"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_579A"
"SRR5005767"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_580A"
"SRR5005769"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_581A"
"SRR5005771"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_582A"
"SRR5005773"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_583A"
"SRR5005993"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_694A"
"SRR5005995"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_695A"
"SRR5005997"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_696A"
"SRR5005999"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_697A"
"SRR5006001"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_698A"
"SRR5005617"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_504A"
"SRR5005623"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_507A"
"SRR5005629"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_510A"
"SRR5005635"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_513A"
"SRR5005637"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_514A"
"SRR5005641"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_516A"
"SRR5005643"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_517A"
"SRR5005647"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_519A"
"SRR5005649"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_520A"
"SRR5005651"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_521A"
"SRR5005657"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_524A"
"SRR5005663"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_527A"
"SRR5005669"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_530A"
"SRR5005673"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_532A"
"SRR5005675"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_533A"
"SRR5005677"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_534A"
"SRR5005685"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_538A"
"SRR5005689"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_540A"
"SRR5005793"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_594A"
"SRR5005799"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_597A"
"SRR5005801"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_598A"
"SRR5005803"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_599A"
"SRR5005805"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_600A"
"SRR5005825"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_610A"
"SRR5005827"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_611A"
"SRR5005795"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_595A"
"SRR5005797"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_596A"
"SRR5005807"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_601A"
"SRR5005809"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_602A"
"SRR5005811"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_603A"
"SRR5005813"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_604A"
"SRR5005815"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_605A"
"SRR5005817"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_606A"
"SRR5005819"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_607A"
"SRR5005821"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_608A"
"SRR5005823"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_609A"
"SRR5005829"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_612A"
"SRR5005831"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_613A"
"SRR5005833"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_614A"
"SRR5005843"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_619A"
"SRR5005847"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_621A"
"SRR5005849"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_622A"
"SRR5005851"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_623A"
"SRR5005855"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_625A"
"SRR5005857"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_626A"
"SRR5005867"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_631A"
"SRR5005869"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_632A"
"SRR5005871"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_633A"
"SRR5005873"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_634A"
"SRR5005877"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_636A"
"SRR5005879"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_637A"
"SRR5005889"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_642A"
"SRR5005891"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_643A"
"SRR5005943"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_669A"
"SRR5005945"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_670A"
"SRR5005947"	"NextSeq 500 sequencing; Cancer gene panel hybridization capture sequencing of human liver cancer: Sample LCS_671A"
"SRR11850554"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850888"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850885"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850882"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850880"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850878"	"Illumina HiSeq 4000 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850875"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850873"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850871"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850869"	"Illumina HiSeq 4000 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850867"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850865"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850843"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850832"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850889"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850887"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850886"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850884"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850883"	"Illumina HiSeq 2500 sequencing; WES of liver metastasis: colorectal cancer"
"SRR11850881"	"Illumina HiSeq 4000 sequencing; WES of liver metastasis: colorectal cancer"
