accession	description
"ERR2534120"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534121"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534122"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534128"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534130"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534123"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534124"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534125"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534126"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534127"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534129"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534131"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534099"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534101"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534103"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534105"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534100"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534102"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534104"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534106"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534109"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534111"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534113"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534116"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534117"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
"ERR2534119"	"NextSeq 500 sequencing; ChIP-seq of CIC (Capicua) and histone marks (H3K9ac, H3K27ac and H3K4me1) in glioma neural stem cells (GNS) G144, human foetal neural stem cells (hNSC) and mouse embryonic stem cells (mESC),"
