accession	description
"SRR7734527"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04-infected)"
"SRR7734456"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (uninfected control)"
"SRR7734455"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (uninfected control)"
"SRR7734453"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (uninfected control)"
"SRR7734454"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (uninfected control)"
"SRR7734452"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (WSN-infected)"
"SRR7734451"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (WSN-infected)"
"SRR7734530"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (WSN-infected)"
"SRR7734528"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04-infected)"
"SRR7734526"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04-infected)"
"SRR7734525"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04-infected)"
"SRR6158069"	"Illumina HiSeq 2000 paired end sequencing; A549 Sh-Ctrl vs Sh-SRSF5 seq data"
"SRR7734531"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04::PB1-V43I -infected)"
"SRR7734524"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04::PB1-V43I -infected)"
"SRR7734532"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04::PB1-V43I -infected)"
"SRR7734523"	"NextSeq 500 sequencing; DirectViral sequencing of influenza virus promoter-containing small RNAs in A549 cells       (VN04::PB1-V43I -infected)"
"SRR2827533"	"Illumina HiSeq 2000 sequencing; Investigation of Curcumin-induced Transcriptome Profile of Non-small Cell Lung Cancer A549 Cells using RNA-seq"
"SRR11241467"	"NextSeq 550 sequencing; A549-2"
"SRR5689166"	"Illumina HiSeq 2500 sequencing; A549"
"SRR13320605"	"MinION sequencing; Control for A549"
"SRR11241468"	"NextSeq 550 sequencing; A549-1"
"SRR4009282"	"Illumina HiSeq 1000 sequencing; A549"
"SRR11947127"	"Ion Torrent PGM sequencing; A549"
"SRR5683129"	"Illumina MiSeq sequencing; A549: TST15"
"SRR5683128"	"Illumina MiSeq sequencing; A549: 56G"
"SRR9018313"	"Illumina HiSeq 2000 sequencing; A549-Rep2"
"SRR1103273"	"Illumina HiSeq 2000 sequencing; A549 CT"
"SRR9018312"	"Illumina HiSeq 2000 sequencing; A549-Rep1"
"SRR13320604"	"MinION sequencing; ChAdOx1 in A549 24hpi"
"SRR13320603"	"MinION sequencing; ChAdOx1 in A549 48hpi"
"SRR13320602"	"MinION sequencing; ChAdOx1 in A549 72hpi"
"SRR029127"	"Illumina Genome Analyzer sequencing; GSM416756: A549"
"DRR016653"	"Illumina HiSeq 2500 sequencing; A549 [BSseq]"
"DRR016695"	"Illumina HiSeq 2500 sequencing; A549 [RNAseq]"
"DRR016931"	"Illumina HiSeq 2500 sequencing; A549  PolII [ChIPseq]"
"DRR016932"	"Illumina HiSeq 2500 sequencing; A549 H3K9me3 [ChIPseq]"
"DRR016934"	"Illumina HiSeq 2500 sequencing; A549 H3K4me3 [ChIPseq]"
"DRR016935"	"Illumina HiSeq 2500 sequencing; A549 H3K4me1 [ChIPseq]"
"DRR016938"	"Illumina HiSeq 2500 sequencing; A549 H3K27Ac [ChIPseq]"
"SRR6672392"	"NextSeq 500 sequencing; A.fumigatus with A549 cells"
"SRR6672391"	"NextSeq 500 sequencing; A.fumigatus with A549 cells"
"SRR6672386"	"NextSeq 500 sequencing; A549 cells in DMEM"
"SRR6672385"	"NextSeq 500 sequencing; A549 cells in DMEM"
"SRR6672384"	"NextSeq 500 sequencing; A.niger with A549 cells"
"SRR6672383"	"NextSeq 500 sequencing; A.niger with A549 cells"
"SRR11943015"	"Illumina HiSeq 4000 sequencing; A549 WT Infected"
"SRR4199260"	"Illumina HiSeq 2000 sequencing; A549 Transcriptome Sequencing"
"SRR13364001"	"Illumina HiSeq 2500 sequencing; Ivosidenib A549 0"
"DRR016936"	"Illumina HiSeq 2500 sequencing; A549 H3K36me3 [ChIPseq]"
"DRR016937"	"Illumina HiSeq 2500 sequencing; A549 H3K27me3 [ChIPseq]"
"DRR016939"	"Illumina HiSeq 2500 sequencing; A549 input [ChIPseq]"
"SRR13364000"	"Illumina HiSeq 2500 sequencing; Ivosidenib A549 100"
"SRR11943023"	"Illumina HiSeq 4000 sequencing; A549 WT CONTROL"
"SRR11943022"	"Illumina HiSeq 4000 sequencing; A549 WT CONTROL"
"SRR11943017"	"Illumina HiSeq 4000 sequencing; A549 WT CONTROL"
"SRR11943016"	"Illumina HiSeq 4000 sequencing; A549 WT CONTROL"
"SRR11943014"	"Illumina HiSeq 4000 sequencing; A549 WT Infected"
"SRR11943013"	"Illumina HiSeq 4000 sequencing; A549 WT Infected"
"SRR11267018"	"NextSeq 500 sequencing; ChIP-input of A549_mock"
"SRR8635860"	"Illumina HiSeq 2000 sequencing; RainDance of A549_LUNG"
"SRR8633685"	"Illumina HiSeq 2000 sequencing; RRBS of A549_LUNG"
"SRR8639173"	"Illumina HiSeq 2000 sequencing; WGS of A549_LUNG"
"SRR11528393"	"Illumina MiSeq sequencing; soil fungi sample"
"SRR1503248"	"Illumina HiSeq 2500 paired end sequencing; Towards rare blood cell preservation for RNA sequencing"
"SRR1503249"	"Illumina HiSeq 2500 paired end sequencing; Toward rare blood cell preservation for RNA sequencing"
"SRR14333759"	"BGISEQ-500 sequencing; RNA-Seq of A549 cell"
"SRR14333757"	"BGISEQ-500 sequencing; RNA-Seq of A549 cell"
"SRR1770117"	"Illumina HiSeq 2000 sequencing; A549-4CA contrrol cells"
"SRR1770118"	"Illumina HiSeq 2000 sequencing; A549-ERAA contrrol cells"
"SRR14333758"	"BGISEQ-500 sequencing; RNA-Seq of A549 cell"
"SRR14333756"	"BGISEQ-500 sequencing; RNA-Seq of A549 cell"
"SRR1770116"	"Illumina HiSeq 2000 sequencing; A549-EV contrrol cells"
"SRR11943021"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Infected"
"SRR11943019"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Infected"
"SRR11943011"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Control"
"SRR13363997"	"Illumina HiSeq 2500 sequencing; Ivosidenib A549 0 miRNA"
"SRR12133002"	"Illumina MiniSeq sequencing; RNA-Seq of A549: NT"
"DRR016843"	"Illumina HiSeq 2500 paired end sequencing; A549 [WGS]"
"DRR016845"	"Illumina HiSeq 2500 paired end sequencing; A549 [WGS]"
"DRR016933"	"Illumina HiSeq 2500 sequencing; A549 H3K9/14Ac [ChIPseq]"
"SRR13363996"	"Illumina HiSeq 2500 sequencing; Ivosidenib A549 100  miRNA"
"SRR11943020"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Infected"
"SRR11943018"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Infected"
"SRR11943012"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Control"
"SRR11943010"	"Illumina HiSeq 4000 sequencing; A549 ANXA1 KO Control"
"DRR016844"	"Illumina HiSeq 2500 paired end sequencing; A549 [WGS]"
"DRR016846"	"Illumina HiSeq 2500 paired end sequencing; A549 [WGS]"
"SRR4212879"	"Illumina HiSeq 2000 sequencing; A549/DDP Transcriptome Sequencing"
"SRR8505879"	"Illumina HiSeq 2500 sequencing; RNA-Seq of A549 cells"
"SRR6201966"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Untreated"
"SRR6201964"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Untreated"
"SRR9117846"	"Illumina HiSeq 4000 sequencing; control group,A549 cells rep3"
"SRR9117845"	"Illumina HiSeq 4000 sequencing; control group,A549 cells rep2"
"SRR9117844"	"Illumina HiSeq 4000 sequencing; control group,A549 cells rep1"
"SRR6201969"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Untreated"
"SRR6201967"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Untreated"
"SRR6201962"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Untreated"
"SRR12133001"	"Illumina MiniSeq sequencing; RNA-Seq of A549: miR-27"
"SRR12133000"	"Illumina MiniSeq sequencing; RNA-Seq of A549: 27/RdRP"
"SRR11003445"	"NextSeq 500 sequencing; A549 treated with C.gigantea Leaf extract"
"SRR11815285"	"Illumina HiSeq 4000 sequencing; RNA-seq of A549 cells"
"SRR11815286"	"Illumina HiSeq 4000 sequencing; RNA-seq of A549 cells"
"SRR11815282"	"Illumina HiSeq 4000 sequencing; RNA-seq of A549 cells"
"SRR9831510"	"NextSeq 500 sequencing; reduced DNA-seq of cell-line A549"
"SRR9831508"	"NextSeq 500 sequencing; reduced DNA-seq of cell-line A549"
"SRR12045479"	"Illumina HiSeq 2000 sequencing; GSM4625964: A549; Homo sapiens; ncRNA-Seq"
"SRR9586907"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO VP35m 1hr - S12"
"SRR9586906"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO VP35m 1hr - S13"
"SRR9586905"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO VP35m 72hr - S14"
"SRR9586904"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO VP35m 72hr - S15"
"SRR9586903"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO EBOV 1hr - S4"
"SRR9586902"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO EBOV 1hr - S5"
"SRR9586901"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO EBOV 72hr - S6"
"SRR9586900"	"Illumina HiSeq 4000 sequencing; A549 MAVS KO EBOV 72hr - S7"
"SRR7726251"	"NextSeq 500 sequencing; GSM3349043: A549-ctrl_0; Homo sapiens; RNA-Seq"
"SRR7726252"	"NextSeq 500 sequencing; GSM3349043: A549-ctrl_0; Homo sapiens; RNA-Seq"
"SRR7726254"	"NextSeq 500 sequencing; GSM3349043: A549-ctrl_0; Homo sapiens; RNA-Seq"
"SRR7726255"	"NextSeq 500 sequencing; GSM3349044: A549-ctrl_1; Homo sapiens; RNA-Seq"
"SRR7726256"	"NextSeq 500 sequencing; GSM3349044: A549-ctrl_1; Homo sapiens; RNA-Seq"
"SRR7726257"	"NextSeq 500 sequencing; GSM3349044: A549-ctrl_1; Homo sapiens; RNA-Seq"
"SRR14284502"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR14284503"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR14284466"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR14284491"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR7726264"	"NextSeq 500 sequencing; GSM3349046: A549-KD_1; Homo sapiens; RNA-Seq"
"SRR10967778"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967777"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR10967776"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967775"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967774"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR10967773"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR10967772"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967771"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967770"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 treatment"
"SRR10967769"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR10967768"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR7726253"	"NextSeq 500 sequencing; GSM3349043: A549-ctrl_0; Homo sapiens; RNA-Seq"
"SRR7726258"	"NextSeq 500 sequencing; GSM3349044: A549-ctrl_1; Homo sapiens; RNA-Seq"
"SRR7726259"	"NextSeq 500 sequencing; GSM3349045: A549-KD_0; Homo sapiens; RNA-Seq"
"SRR7726260"	"NextSeq 500 sequencing; GSM3349045: A549-KD_0; Homo sapiens; RNA-Seq"
"SRR7726261"	"NextSeq 500 sequencing; GSM3349045: A549-KD_0; Homo sapiens; RNA-Seq"
"SRR7726262"	"NextSeq 500 sequencing; GSM3349045: A549-KD_0; Homo sapiens; RNA-Seq"
"SRR7726263"	"NextSeq 500 sequencing; GSM3349046: A549-KD_1; Homo sapiens; RNA-Seq"
"SRR7726265"	"NextSeq 500 sequencing; GSM3349046: A549-KD_1; Homo sapiens; RNA-Seq"
"SRR7726266"	"NextSeq 500 sequencing; GSM3349046: A549-KD_1; Homo sapiens; RNA-Seq"
"SRR10502365"	"Illumina MiSeq sequencing; GSM4182436: A549 cells, SAM1; Homo sapiens; OTHER"
"SRR10502368"	"Illumina MiSeq sequencing; GSM4182439: A549 cells, SAMTrans2; Homo sapiens; OTHER"
"SRR14284465"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR14284490"	"Illumina MiSeq sequencing; Single cell miRNA-seq of A549 cell"
"SRR12269849"	"NextSeq 500 sequencing; GSM4678196: A549-CRISPR cells_PA14_rep2; Homo sapiens; OTHER"
"SRR10967767"	"Illumina MiSeq sequencing; MeRIP-seq of A549 : IL-37 control"
"SRR8505878"	"Illumina HiSeq 2500 sequencing; RNA-seq of A549 cell line"
"SRR6785763"	"Illumina MiSeq sequencing; GSM3024555: A549-GeCKO library; Homo sapiens; OTHER"
"SRR9906724"	"NextSeq 500 sequencing; GSM4007696: A549 rep1; Homo sapiens; RNA-Seq"
"SRR4416068"	"NextSeq 500 sequencing; TGIRT-seq of A549: Ribo-depleted, Unfragmented"
"SRR4416072"	"NextSeq 500 sequencing; TGIRT-seq of A549: Ribo-depleted, Fragmented"
"SRR8181338"	"Illumina HiSeq 2500 sequencing; GSM3466736: A549; Homo sapiens; miRNA-Seq"
"SRR6379838"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379836"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379835"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379833"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379830"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379828"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379825"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379821"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379819"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379817"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379814"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379812"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR10502366"	"Illumina MiSeq sequencing; GSM4182437: A549 cells, SAM2; Homo sapiens; OTHER"
"SRR10502367"	"Illumina MiSeq sequencing; GSM4182438: A549 cells, SAMTrans1; Homo sapiens; OTHER"
"SRR10502369"	"Illumina MiSeq sequencing; GSM4182440: A549 cells, Input; Homo sapiens; OTHER"
"SRR12269848"	"NextSeq 500 sequencing; GSM4678195: A549-CRISPR cells_PA14_rep1; Homo sapiens; OTHER"
"SRR12269850"	"NextSeq 500 sequencing; GSM4678197: A549-CRISPR cells_PA14_rep3; Homo sapiens; OTHER"
"SRR12010122"	"Illumina HiSeq 2000 sequencing; GSM4615573: A549; Homo sapiens; RNA-Seq"
"SRR11540922"	"NextSeq 500 sequencing; GSM4474578: A549 PLKO_rep1; Homo sapiens; RNA-Seq"
"SRR11540925"	"NextSeq 500 sequencing; GSM4474581: A549 shTS_rep2; Homo sapiens; RNA-Seq"
"SRR6379837"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379834"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379832"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379831"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379829"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379827"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379826"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379824"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379823"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379822"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379820"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379818"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379816"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379815"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR6379813"	"NextSeq 500 sequencing; RNASeq of Homo sapiens: A549 cell-line"
"SRR9906725"	"NextSeq 500 sequencing; GSM4007697: A549 rep2; Homo sapiens; RNA-Seq"
"SRR8949360"	"NextSeq 500 sequencing; reduced DNA-seq of cell-line A549"
"SRR8949355"	"NextSeq 500 sequencing; reduced DNA-seq of cell-line A549"
"SRR8949345"	"NextSeq 500 sequencing; reduced DNA-seq of cell-line A549"
"SRR11540923"	"NextSeq 500 sequencing; GSM4474579: A549 PLKO_rep2; Homo sapiens; RNA-Seq"
"SRR11540924"	"NextSeq 500 sequencing; GSM4474580: A549 shTS_rep1; Homo sapiens; RNA-Seq"
"SRR11267017"	"NextSeq 500 sequencing; SOX2-ChIP of A549_mock"
"SRR1775488"	"454 GS FLX Titanium sequencing; Global Rumen Census: Sample GRC0549"
"SRR6201970"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Treated w/ A2M"
"SRR6201963"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Treated w/ A2M"
"SRR6201961"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Treated w/ A2M"
"SRR6201960"	"NextSeq 500 sequencing; RNASeq of A549 cell lines: Treated w/ A2M"
