accession	description
"SRR1503199"	"Illumina HiSeq 2000 sequencing; GSM1423442: DU145-DR_shGATA2b_R1; Homo sapiens; RNA-Seq"
"SRR1503200"	"Illumina HiSeq 2000 sequencing; GSM1423443: DU145-DR_Control_R2; Homo sapiens; RNA-Seq"
"SRR1503203"	"Illumina HiSeq 2000 sequencing; GSM1423446: DU145-DR_Control_R3; Homo sapiens; RNA-Seq"
"SRR1503205"	"Illumina HiSeq 2000 sequencing; GSM1423448: DU145-DR_shGATA2b_R3; Homo sapiens; RNA-Seq"
"SRR6423013"	"HiSeq X Ten sequencing; GSM2904748: DU145 SPINK1; Homo sapiens; RNA-Seq"
"SRR6423014"	"HiSeq X Ten sequencing; GSM2904749: DU145 SPINK2; Homo sapiens; RNA-Seq"
"SRR8592516"	"Illumina HiSeq 4000 sequencing; GSM3612767: DU145 - DMSO_CW013; Homo sapiens; RNA-Seq"
"SRR7643222"	"Ion Torrent Proton sequencing; GSM3318632: DU145-CTL_1; Homo sapiens; RNA-Seq"
"SRR7643223"	"Ion Torrent Proton sequencing; GSM3318633: DU145-CTL_2; Homo sapiens; RNA-Seq"
"SRR7643225"	"Ion Torrent Proton sequencing; GSM3318635: DU145-SRRM4_1; Homo sapiens; RNA-Seq"
"SRR7750506"	"Illumina NovaSeq 6000 sequencing; GSM3356493: DU145 Vector; Homo sapiens; RNA-Seq"
"SRR7750508"	"Illumina NovaSeq 6000 sequencing; GSM3356495: DU145 PAGE4; Homo sapiens; RNA-Seq"
"SRR1503198"	"Illumina HiSeq 2000 sequencing; GSM1423441: DU145-DR_shGATA2a_R1; Homo sapiens; RNA-Seq"
"SRR1503201"	"Illumina HiSeq 2000 sequencing; GSM1423444: DU145-DR_shGATA2a_R2; Homo sapiens; RNA-Seq"
"SRR1503202"	"Illumina HiSeq 2000 sequencing; GSM1423445: DU145-DR_shGATA2b_R2; Homo sapiens; RNA-Seq"
"SRR1503204"	"Illumina HiSeq 2000 sequencing; GSM1423447: DU145-DR_shGATA2a_R3; Homo sapiens; RNA-Seq"
"SRR11539435"	"Illumina HiSeq 2000 sequencing; GSM4473373: Du145 siControl; Homo sapiens; RNA-Seq"
"SRR11539436"	"Illumina HiSeq 2000 sequencing; GSM4473374: Du145 siCDCA2; Homo sapiens; RNA-Seq"
"SRR13262248"	"NextSeq 500 sequencing; GSM4977787: F0 DU145 rep1; Homo sapiens; RNA-Seq"
"SRR13262249"	"NextSeq 500 sequencing; GSM4977788: F0 DU145 rep2; Homo sapiens; RNA-Seq"
"SRR13262250"	"NextSeq 500 sequencing; GSM4977789: F0 DU145 rep3; Homo sapiens; RNA-Seq"
"SRR13262251"	"NextSeq 500 sequencing; GSM4977790: F2 DU145 rep1; Homo sapiens; RNA-Seq"
"SRR13262252"	"NextSeq 500 sequencing; GSM4977791: F2 DU145 rep2; Homo sapiens; RNA-Seq"
"SRR13262253"	"NextSeq 500 sequencing; GSM4977792: F2 DU145 rep3; Homo sapiens; RNA-Seq"
"SRR6423015"	"HiSeq X Ten sequencing; GSM2904750: DU145 SPINK3; Homo sapiens; RNA-Seq"
"SRR8592514"	"Illumina HiSeq 4000 sequencing; GSM3612765: DU145 - DMSO_CW001; Homo sapiens; RNA-Seq"
"SRR8592515"	"Illumina HiSeq 4000 sequencing; GSM3612766: DU145 - DMSO_CW007; Homo sapiens; RNA-Seq"
"SRR7750507"	"Illumina NovaSeq 6000 sequencing; GSM3356494: DU145 Vector H2O2; Homo sapiens; RNA-Seq"
"SRR7750509"	"Illumina NovaSeq 6000 sequencing; GSM3356496: DU145 PAGE4 H2O2; Homo sapiens; RNA-Seq"
"SRR6423010"	"HiSeq X Ten sequencing; GSM2904745: DU145 control 01; Homo sapiens; RNA-Seq"
"SRR6423011"	"HiSeq X Ten sequencing; GSM2904746: DU145 control 02; Homo sapiens; RNA-Seq"
"SRR8735468"	"Illumina NovaSeq 6000 sequencing; GSM3673773: DU145-C 01; Homo sapiens; RNA-Seq"
"SRR8735470"	"Illumina NovaSeq 6000 sequencing; GSM3673775: DU145-C 03; Homo sapiens; RNA-Seq"
"SRR8735473"	"Illumina NovaSeq 6000 sequencing; GSM3673778: DU145-D 03; Homo sapiens; RNA-Seq"
"SRR13293027"	"Illumina NovaSeq 6000 sequencing; GSM4985184: DU145-TFEB-rep1; Homo sapiens; RNA-Seq"
"SRR13293029"	"Illumina NovaSeq 6000 sequencing; GSM4985186: DU145-TFEB-rep3; Homo sapiens; RNA-Seq"
"SRR13293031"	"Illumina NovaSeq 6000 sequencing; GSM4985188: DU145-Vector-rep2; Homo sapiens; RNA-Seq"
"SRR13293028"	"Illumina NovaSeq 6000 sequencing; GSM4985185: DU145-TFEB-rep2; Homo sapiens; RNA-Seq"
"SRR13293030"	"Illumina NovaSeq 6000 sequencing; GSM4985187: DU145-Vector-rep1; Homo sapiens; RNA-Seq"
"SRR13293032"	"Illumina NovaSeq 6000 sequencing; GSM4985189: DU145-Vector-rep3; Homo sapiens; RNA-Seq"
"SRR8592521"	"Illumina HiSeq 4000 sequencing; GSM3612772: DU145 - IFN-y_CW009; Homo sapiens; RNA-Seq"
"SRR8592529"	"Illumina HiSeq 4000 sequencing; GSM3612780: DU145 - No Tx_CW006; Homo sapiens; RNA-Seq"
"SRR8592530"	"Illumina HiSeq 4000 sequencing; GSM3612781: DU145 - No Tx_CW012; Homo sapiens; RNA-Seq"
"SRR4100159"	"NextSeq 500 sequencing; GSM2298950: BS69 ChIP DU145 WT; Homo sapiens; ChIP-Seq"
"SRR12769269"	"Illumina NovaSeq 6000 sequencing; GSM4816848: DU145 NC rep1; Homo sapiens; RNA-Seq"
"SRR12769270"	"Illumina NovaSeq 6000 sequencing; GSM4816849: DU145 NC rep2; Homo sapiens; RNA-Seq"
"SRR12769271"	"Illumina NovaSeq 6000 sequencing; GSM4816850: DU145 NC rep3; Homo sapiens; RNA-Seq"
"SRR12769272"	"Illumina NovaSeq 6000 sequencing; GSM4816851: DU145 OE rep1; Homo sapiens; RNA-Seq"
"SRR12769273"	"Illumina NovaSeq 6000 sequencing; GSM4816852: DU145 OE rep2; Homo sapiens; RNA-Seq"
"SRR12769274"	"Illumina NovaSeq 6000 sequencing; GSM4816853: DU145 OE rep3; Homo sapiens; RNA-Seq"
"SRR2146408"	"Illumina HiSeq 2000 sequencing; GSM1844649: Du145 NC rep1; Homo sapiens; RNA-Seq"
"SRR2146409"	"Illumina HiSeq 2000 sequencing; GSM1844650: Du145 NC rep2; Homo sapiens; RNA-Seq"
"SRR2033043"	"Illumina HiScanSQ sequencing; GSM1691163: DU145 pQCXIH Input m139; Homo sapiens; ChIP-Seq"
"SRR6423012"	"HiSeq X Ten sequencing; GSM2904747: DU145 control 03; Homo sapiens; RNA-Seq"
"SRR8592520"	"Illumina HiSeq 4000 sequencing; GSM3612771: DU145 - IFN-y_CW003; Homo sapiens; RNA-Seq"
"SRR8592522"	"Illumina HiSeq 4000 sequencing; GSM3612773: DU145 - IFN-y_CW015; Homo sapiens; RNA-Seq"
"SRR8592531"	"Illumina HiSeq 4000 sequencing; GSM3612782: DU145 - No Tx_CW018; Homo sapiens; RNA-Seq"
"SRR8735469"	"Illumina NovaSeq 6000 sequencing; GSM3673774: DU145-C 02; Homo sapiens; RNA-Seq"
"SRR8735471"	"Illumina NovaSeq 6000 sequencing; GSM3673776: DU145-D 01; Homo sapiens; RNA-Seq"
"SRR8735472"	"Illumina NovaSeq 6000 sequencing; GSM3673777: DU145-D 02; Homo sapiens; RNA-Seq"
"SRR8403981"	"Illumina HiSeq 4000 sequencing; GSM3544640: DU145-control-rep1; Homo sapiens; RNA-Seq"
"SRR8403982"	"Illumina HiSeq 4000 sequencing; GSM3544641: DU145-control-rep2; Homo sapiens; RNA-Seq"
"SRR8403983"	"Illumina HiSeq 4000 sequencing; GSM3544642: DU145-TRIB1-rep1; Homo sapiens; RNA-Seq"
"SRR8403984"	"Illumina HiSeq 4000 sequencing; GSM3544643: DU145-TRIB1-rep2; Homo sapiens; RNA-Seq"
"SRR629524"	"Illumina Genome Analyzer IIx sequencing; GSM1050087: DU145 [MBD MethylMagnet]; Homo sapiens; MBD-Seq"
"SRR629527"	"Illumina Genome Analyzer IIx sequencing; GSM1050090: DU145 [MBD MethylCollector]; Homo sapiens; MBD-Seq"
"SRR629533"	"Illumina Genome Analyzer IIx sequencing; GSM1050096: DU145 [MBD MethylCap]; Homo sapiens; MBD-Seq"
"SRR629536"	"Illumina Genome Analyzer IIx sequencing; GSM1050099: DU145 [MBD MethylMiner]; Homo sapiens; MBD-Seq"
"SRR11837422"	"Illumina HiSeq 4000 sequencing; GSM4566744: DU145 control rep 1; Homo sapiens; RNA-Seq"
"SRR11837424"	"Illumina HiSeq 4000 sequencing; GSM4566746: DU145 control rep 3; Homo sapiens; RNA-Seq"
"SRR8592519"	"Illumina HiSeq 4000 sequencing; GSM3612770: DU145 - 0.1 uM JQ1_CW014; Homo sapiens; RNA-Seq"
"SRR11837423"	"Illumina HiSeq 4000 sequencing; GSM4566745: DU145 control rep 2; Homo sapiens; RNA-Seq"
"SRR2033039"	"Illumina HiScanSQ sequencing; GSM1691159: DU145 pLenti Ctrl input m101; Homo sapiens; ChIP-Seq"
"SRR7651718"	"Illumina HiSeq 3000 sequencing; GSM3321042: prostate: DU145 RNA-seq; Homo sapiens; RNA-Seq"
"SRR14239814"	"Illumina NovaSeq 6000 sequencing; GSM5241745: Prostate-DU145-HiC-1; Homo sapiens; Hi-C"
"SRR14239815"	"Illumina NovaSeq 6000 sequencing; GSM5241746: Prostate-DU145-HiC-2; Homo sapiens; Hi-C"
"SRR2146410"	"Illumina HiSeq 2000 sequencing; GSM1844651: Du145 miR-141 rep1; Homo sapiens; RNA-Seq"
"SRR2146411"	"Illumina HiSeq 2000 sequencing; GSM1844652: Du145 miR-141 rep2; Homo sapiens; RNA-Seq"
"SRR8592517"	"Illumina HiSeq 4000 sequencing; GSM3612768: DU145 - 0.1 uM JQ1_CW002; Homo sapiens; RNA-Seq"
"SRR8592518"	"Illumina HiSeq 4000 sequencing; GSM3612769: DU145 - 0.1 uM JQ1_CW008; Homo sapiens; RNA-Seq"
"SRR629530"	"Illumina Genome Analyzer IIx sequencing; GSM1050093: DU145 [MBD MethylCollector Ultra]; Homo sapiens; MBD-Seq"
"SRR11837426"	"Illumina HiSeq 4000 sequencing; GSM4566748: DU145 C1311-treated rep 2; Homo sapiens; RNA-Seq"
"SRR11837427"	"Illumina HiSeq 4000 sequencing; GSM4566749: DU145 C1311-treated rep 3; Homo sapiens; RNA-Seq"
"SRR4100161"	"NextSeq 500 sequencing; GSM2298952: ETS2 ChIP DU145 w/ ETS1 KO; Homo sapiens; ChIP-Seq"
"SRR4100160"	"NextSeq 500 sequencing; GSM2298951: BS69 ChIP DU145 w/ ETS1 KO; Homo sapiens; ChIP-Seq"
"SRR11837425"	"Illumina HiSeq 4000 sequencing; GSM4566747: DU145 C1311-treated rep 1; Homo sapiens; RNA-Seq"
"SRR1504800"	"Illumina HiSeq 2000 sequencing; GSM1424521: U0126 treated DU145 cells replicate 1; Homo sapiens; RNA-Seq"
"SRR1504802"	"Illumina HiSeq 2000 sequencing; GSM1424523: U0126 treated DU145 cells replicate 3; Homo sapiens; RNA-Seq"
"SRR1504801"	"Illumina HiSeq 2000 sequencing; GSM1424522: U0126 treated DU145 cells replicate 2; Homo sapiens; RNA-Seq"
"SRR8592523"	"Illumina HiSeq 4000 sequencing; GSM3612774: DU145 - 1 uM JQ1 + IFN-y_CW004; Homo sapiens; RNA-Seq"
"SRR8592525"	"Illumina HiSeq 4000 sequencing; GSM3612776: DU145 - 1 uM JQ1 + IFN-y_CW016; Homo sapiens; RNA-Seq"
"SRR8592527"	"Illumina HiSeq 4000 sequencing; GSM3612778: DU145 - 0.1 uM JQ1 + IFN-y_CW011; Homo sapiens; RNA-Seq"
"SRR8592524"	"Illumina HiSeq 4000 sequencing; GSM3612775: DU145 - 1 uM JQ1 + IFN-y_CW010; Homo sapiens; RNA-Seq"
"SRR8592526"	"Illumina HiSeq 4000 sequencing; GSM3612777: DU145 - 0.1 uM JQ1 + IFN-y_CW005; Homo sapiens; RNA-Seq"
"SRR8592528"	"Illumina HiSeq 4000 sequencing; GSM3612779: DU145 - 0.1 uM JQ1 + IFN-y_CW017; Homo sapiens; RNA-Seq"
"SRR2033040"	"Illumina HiScanSQ sequencing; GSM1691160: DU145 CMV-AR Ad LacZ AR ChIP m122; Homo sapiens; ChIP-Seq"
"SRR2033041"	"Illumina HiScanSQ sequencing; GSM1691161: DU145 CMV-AR Ad GATA2 AR ChIP m123; Homo sapiens; ChIP-Seq"
"SRR3471091"	"Illumina HiSeq 2000 sequencing; GSM2139065: DU145 with Scramble knockdown 72 hrs Rep2; Homo sapiens; RNA-Seq"
"SRR3471099"	"Illumina HiSeq 2000 sequencing; GSM2139073: DU145 with Scramble knockdown 96 hrs Rep1; Homo sapiens; RNA-Seq"
"SRR3471101"	"Illumina HiSeq 2000 sequencing; GSM2139075: DU145 with Scramble knockdown 96 hrs Rep3; Homo sapiens; RNA-Seq"
"SRR3471090"	"Illumina HiSeq 2000 sequencing; GSM2139064: DU145 with Scramble knockdown 72 hrs Rep1; Homo sapiens; RNA-Seq"
"SRR3471092"	"Illumina HiSeq 2000 sequencing; GSM2139066: DU145 with Scramble knockdown 72 hrs Rep3; Homo sapiens; RNA-Seq"
"SRR3471100"	"Illumina HiSeq 2000 sequencing; GSM2139074: DU145 with Scramble knockdown 96 hrs Rep2; Homo sapiens; RNA-Seq"
"SRR4100154"	"NextSeq 500 sequencing; GSM2298954: ETS2 knockdown in DU145 cells using shRNA replicate 2; Homo sapiens; RNA-Seq"
"SRR4100153"	"NextSeq 500 sequencing; GSM2298953: ETS2 knockdown in DU145 cells using shRNA replicate 1; Homo sapiens; RNA-Seq"
"SRR4100155"	"NextSeq 500 sequencing; GSM2298955: ETS2 knockdown in DU145 cells using shRNA replicate 3; Homo sapiens; RNA-Seq"
"SRR1504795"	"Illumina HiSeq 2000 sequencing; GSM1424516: Luciferase knockdown in DU145 cells using shRNA replicate 2; Homo sapiens; RNA-Seq"
"SRR1504796"	"Illumina HiSeq 2000 sequencing; GSM1424517: Luciferase knockdown in DU145 cells using shRNA replicate 3; Homo sapiens; RNA-Seq"
"SRR1504794"	"Illumina HiSeq 2000 sequencing; GSM1424515: Luciferase knockdown in DU145 cells using shRNA replicate 1; Homo sapiens; RNA-Seq"
"SRR1504797"	"Illumina HiSeq 2000 sequencing; GSM1424518: ETS1 knockdown in DU145 cells using shRNA replicate 1; Homo sapiens; RNA-Seq"
"SRR1504798"	"Illumina HiSeq 2000 sequencing; GSM1424519: ETS1 knockdown in DU145 cells using shRNA replicate 2; Homo sapiens; RNA-Seq"
"SRR1504799"	"Illumina HiSeq 2000 sequencing; GSM1424520: ETS1 knockdown in DU145 cells using shRNA replicate 3; Homo sapiens; RNA-Seq"
"SRR3471093"	"Illumina HiSeq 2000 sequencing; GSM2139067: DU145 with shRNA NUSAP #1 knockdown 72 hrs Rep 1; Homo sapiens; RNA-Seq"
"SRR3471095"	"Illumina HiSeq 2000 sequencing; GSM2139069: DU145 with shRNA NUSAP #1 knockdown 72 hrs Rep 3; Homo sapiens; RNA-Seq"
"SRR3471097"	"Illumina HiSeq 2000 sequencing; GSM2139071: DU145 with shRNA NUSAP #2 knockdown 72 hrs Rep 2; Homo sapiens; RNA-Seq"
"SRR3471103"	"Illumina HiSeq 2000 sequencing; GSM2139077: DU145 with shRNA NUSAP #1 knockdown 96 hrs Rep 2; Homo sapiens; RNA-Seq"
"SRR3471105"	"Illumina HiSeq 2000 sequencing; GSM2139079: DU145 with shRNA NUSAP #2 knockdown 96 hrs Rep 1; Homo sapiens; RNA-Seq"
"SRR3471107"	"Illumina HiSeq 2000 sequencing; GSM2139081: DU145 with shRNA NUSAP #2 knockdown 96 hrs Rep 3; Homo sapiens; RNA-Seq"
"SRR3471094"	"Illumina HiSeq 2000 sequencing; GSM2139068: DU145 with shRNA NUSAP #1 knockdown 72 hrs Rep 2; Homo sapiens; RNA-Seq"
"SRR3471096"	"Illumina HiSeq 2000 sequencing; GSM2139070: DU145 with shRNA NUSAP #2 knockdown 72 hrs Rep 1; Homo sapiens; RNA-Seq"
"SRR3471098"	"Illumina HiSeq 2000 sequencing; GSM2139072: DU145 with shRNA NUSAP #2 knockdown 72 hrs Rep 3; Homo sapiens; RNA-Seq"
"SRR3471102"	"Illumina HiSeq 2000 sequencing; GSM2139076: DU145 with shRNA NUSAP #1 knockdown 96 hrs Rep 1; Homo sapiens; RNA-Seq"
"SRR3471104"	"Illumina HiSeq 2000 sequencing; GSM2139078: DU145 with shRNA NUSAP #1 knockdown 96 hrs Rep 3; Homo sapiens; RNA-Seq"
"SRR3471106"	"Illumina HiSeq 2000 sequencing; GSM2139080: DU145 with shRNA NUSAP #2 knockdown 96 hrs Rep 2; Homo sapiens; RNA-Seq"
"SRR4100156"	"Illumina HiSeq 2000 sequencing; GSM2298956: Luciferase knockdown in DU145 cells using shRNA replicate 1 re-analyzed; Homo sapiens; RNA-Seq"
"SRR4100157"	"Illumina HiSeq 2000 sequencing; GSM2298957: Luciferase knockdown in DU145 cells using shRNA replicate 2 re-analyzed; Homo sapiens; RNA-Seq"
"SRR4100158"	"Illumina HiSeq 2000 sequencing; GSM2298958: Luciferase knockdown in DU145 cells using shRNA replicate 3 re-analyzed; Homo sapiens; RNA-Seq"
