accession	description
"SRR6500884"	"Illumina HiSeq 2000 sequencing; GSM2938760: H460-Resistant; Homo sapiens; Bisulfite-Seq"
"SRR10887231"	"Illumina HiSeq 4000 sequencing; GSM4271462: ChIP_Input_NCI-H460; Homo sapiens; ChIP-Seq"
"SRR10886991"	"Illumina HiSeq 4000 sequencing; GSM4271222: H3K4me3_LC_NCI-H460; Homo sapiens; ChIP-Seq"
"SRR11072719"	"Illumina HiSeq 4000 sequencing; GSM4307705: H460, input; Homo sapiens; ChIP-Seq"
"SRR10398709"	"Illumina HiSeq 2500 sequencing; GSM4148215: R-H460; Homo sapiens; RNA-Seq"
"SRR10398710"	"Illumina HiSeq 2500 sequencing; GSM4148216: mdR-H460; Homo sapiens; RNA-Seq"
"SRR8714031"	"NextSeq 500 sequencing; GSM3666139: H460-Tam-0h; Homo sapiens; RNA-Seq"
"SRR8714033"	"NextSeq 500 sequencing; GSM3666140: H460-Tam-8h; Homo sapiens; RNA-Seq"
"SRR6500885"	"Illumina HiSeq 2000 sequencing; GSM2938761: H460-Sensitive; Homo sapiens; Bisulfite-Seq"
"SRR8714032"	"NextSeq 500 sequencing; GSM3666139: H460-Tam-0h; Homo sapiens; RNA-Seq"
"SRR12727821"	"Illumina HiSeq 2500 sequencing; GSM4804872: H460 CTC; Homo sapiens; RNA-Seq"
"SRR12727823"	"Illumina HiSeq 2500 sequencing; GSM4804874: H460 (2nd); Homo sapiens; RNA-Seq"
"SRR12727824"	"Illumina HiSeq 2500 sequencing; GSM4804875: H460 CR; Homo sapiens; RNA-Seq"
"SRR8714034"	"NextSeq 500 sequencing; GSM3666140: H460-Tam-8h; Homo sapiens; RNA-Seq"
"SRR8714035"	"NextSeq 500 sequencing; GSM3666141: H460-Tam-16h; Homo sapiens; RNA-Seq"
"SRR8714036"	"NextSeq 500 sequencing; GSM3666141: H460-Tam-16h; Homo sapiens; RNA-Seq"
"SRR6702568"	"Illumina HiSeq 2500 sequencing; GSM2990642: H460 Vehicle 1; Homo sapiens; RNA-Seq"
"SRR6702570"	"Illumina HiSeq 2500 sequencing; GSM2990644: H460 Palbo 1; Homo sapiens; RNA-Seq"
"SRR14711531"	"Illumina MiSeq sequencing; GSM5352771: H460 Hydrocortisone Rep 1 4C; Homo sapiens; OTHER"
"SRR1013973"	"Illumina HiSeq 2500 sequencing; GSM1246705: Lung Xenograft H460; Homo sapiens; RNA-Seq"
"SRR1013974"	"Illumina HiSeq 2500 sequencing; GSM1246705: Lung Xenograft H460; Homo sapiens; RNA-Seq"
"SRR12727822"	"Illumina HiSeq 2500 sequencing; GSM4804873: H460 PR (1st); Homo sapiens; RNA-Seq"
"SRR5560426"	"Illumina HiSeq 2000 sequencing; GSM2627614: Idx7 Lung H460; Homo sapiens; Bisulfite-Seq"
"SRR5560476"	"Illumina HiSeq 2000 sequencing; GSM2627664: Idx27 Lung H460; Homo sapiens; Bisulfite-Seq"
"SRR14711534"	"Illumina MiSeq sequencing; GSM5352774: H460 Vehicle Rep 2 4C; Homo sapiens; OTHER"
"SRR14711535"	"Illumina MiSeq sequencing; GSM5352775: H460 Hydrocortisone Rep 2 4C; Homo sapiens; OTHER"
"SRR14711530"	"Illumina MiSeq sequencing; GSM5352770: H460 Vehicle Rep 1 4C; Homo sapiens; OTHER"
"SRR6702569"	"Illumina HiSeq 2500 sequencing; GSM2990643: H460 Tramet 1; Homo sapiens; RNA-Seq"
"SRR6702571"	"Illumina HiSeq 2500 sequencing; GSM2990645: H460 Combo 1; Homo sapiens; RNA-Seq"
"SRR6702572"	"Illumina HiSeq 2500 sequencing; GSM2990646: H460 Vehicle 2; Homo sapiens; RNA-Seq"
"SRR6702573"	"Illumina HiSeq 2500 sequencing; GSM2990647: H460 Trametb 2; Homo sapiens; RNA-Seq"
"SRR6702574"	"Illumina HiSeq 2500 sequencing; GSM2990648: H460 Palbo 2; Homo sapiens; RNA-Seq"
"SRR6702575"	"Illumina HiSeq 2500 sequencing; GSM2990649: H460 Combo 2; Homo sapiens; RNA-Seq"
"SRR12727826"	"Illumina HiSeq 2500 sequencing; GSM4804877: H460 PR (2nd); Homo sapiens; RNA-Seq"
"SRR8714037"	"NextSeq 500 sequencing; GSM3666142: H460-RUNX3WT-Tam-0h; Homo sapiens; RNA-Seq"
"SRR8714038"	"NextSeq 500 sequencing; GSM3666142: H460-RUNX3WT-Tam-0h; Homo sapiens; RNA-Seq"
"SRR8714039"	"NextSeq 500 sequencing; GSM3666143: H460-RUNX3WT-Tam-8h; Homo sapiens; RNA-Seq"
"SRR8714040"	"NextSeq 500 sequencing; GSM3666143: H460-RUNX3WT-Tam-8h; Homo sapiens; RNA-Seq"
"SRR8714041"	"NextSeq 500 sequencing; GSM3666144: H460-RUNX3WT-Tam-16h; Homo sapiens; RNA-Seq"
"SRR8714042"	"NextSeq 500 sequencing; GSM3666144: H460-RUNX3WT-Tam-16h; Homo sapiens; RNA-Seq"
"SRR8714043"	"NextSeq 500 sequencing; GSM3666145: H460-RUNX3MT-Tam-0h; Homo sapiens; RNA-Seq"
"SRR8714044"	"NextSeq 500 sequencing; GSM3666145: H460-RUNX3MT-Tam-0h; Homo sapiens; RNA-Seq"
"SRR8714045"	"NextSeq 500 sequencing; GSM3666146: H460-RUNX3MT-Tam-8h; Homo sapiens; RNA-Seq"
"SRR8714046"	"NextSeq 500 sequencing; GSM3666146: H460-RUNX3MT-Tam-8h; Homo sapiens; RNA-Seq"
"SRR8714047"	"NextSeq 500 sequencing; GSM3666147: H460-RUNX3MT-Tam-16; Homo sapiens; RNA-Seq"
"SRR8714048"	"NextSeq 500 sequencing; GSM3666147: H460-RUNX3MT-Tam-16; Homo sapiens; RNA-Seq"
"SRR4421534"	"Illumina HiSeq 2000 sequencing; GSM2343469: RAMPAGE from NCI-H460 (ENCLB263PKG); Homo sapiens; OTHER"
"SRR4422690"	"Illumina HiSeq 2000 sequencing; GSM2343209: RAMPAGE from NCI-H460 (ENCLB199RYI); Homo sapiens; OTHER"
"SRR4421535"	"Illumina HiSeq 2000 sequencing; GSM2343470: RAMPAGE from NCI-H460 (ENCLB596DKM); Homo sapiens; OTHER"
"SRR12831372"	"Illumina HiSeq 2500 sequencing; GSM4832396: H460 Input DNA ChIP; Homo sapiens; ChIP-Seq"
"SRR4422320"	"Illumina HiSeq 2000 sequencing; GSM2344208: RAMPAGE from NCI-H460 (ENCLB850LWC); Homo sapiens; OTHER"
"SRR4422321"	"Illumina HiSeq 2000 sequencing; GSM2344209: RAMPAGE from NCI-H460 (ENCLB278ZKY); Homo sapiens; OTHER"
"SRR11067872"	"Illumina HiSeq 4000 sequencing; GSM4306648: H460, normoxia, replicate 1; Homo sapiens; RNA-Seq"
"SRR11067873"	"Illumina HiSeq 4000 sequencing; GSM4306649: H460, hypoxia, replicate 1; Homo sapiens; RNA-Seq"
"SRR11067874"	"Illumina HiSeq 4000 sequencing; GSM4306650: H460, normoxia, replicate 2; Homo sapiens; RNA-Seq"
"SRR11067875"	"Illumina HiSeq 4000 sequencing; GSM4306651: H460, hypoxia, replicate 2; Homo sapiens; RNA-Seq"
"SRR5724767"	"NextSeq 500 sequencing; GSM2677379: H460 p53 ChIPseq, 2hrs 4GY; Homo sapiens; ChIP-Seq"
"SRR4422691"	"Illumina HiSeq 2000 sequencing; GSM2343210: RAMPAGE from NCI-H460 (ENCLB356JJN); Homo sapiens; OTHER"
"SRR1013971"	"Illumina HiSeq 2500 sequencing; GSM1246704: Lung Cancer Cell Line H460; Homo sapiens; RNA-Seq"
"SRR1013972"	"Illumina HiSeq 2500 sequencing; GSM1246704: Lung Cancer Cell Line H460; Homo sapiens; RNA-Seq"
"SRR3214590"	"Ion Torrent Proton sequencing; GSM2084564: H460 Control biological replicate 1; Homo sapiens; RNA-Seq"
"SRR3214592"	"Ion Torrent Proton sequencing; GSM2084566: H460 Control biological replicate 3; Homo sapiens; RNA-Seq"
"SRR3214591"	"Ion Torrent Proton sequencing; GSM2084565: H460 Control biological replicate 2; Homo sapiens; RNA-Seq"
"SRR8670687"	"Illumina HiSeq 2000 sequencing; WGS of NCIH460_LUNG"
"SRR8489327"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR6755978"	"Illumina HiSeq 2000 sequencing; RNAseq of cell line LC:NCI_H460"
"SRR8635723"	"Illumina HiSeq 2000 sequencing; RainDance of NCIH460_LUNG"
"SRR8489326"	"Illumina HiScanSQ sequencing; Lung cancer cell line"
"SRR8633536"	"Illumina HiSeq 2000 sequencing; RRBS of NCIH460_LUNG"
"SRR6213840"	"Illumina HiSeq 2000 sequencing; GSM2827554: Hi-C from NCI-H460 (ENCLB104ZTM); Homo sapiens; Hi-C"
"SRR14304999"	"Illumina HiSeq 2000 sequencing; GSM5258294: DNase-seq from NCI-H460 (ENCLB333ZYZ); Homo sapiens; DNase-Hypersensitivity"
"SRR3191868"	"Illumina HiSeq 2000 sequencing; GSM2071351: RNA-seq from NCI-H460 (ENCLB050YLP); Homo sapiens; RNA-Seq"
"SRR12831320"	"Illumina HiSeq 2500 sequencing; GSM4832344: H460 Vehicle Rep 1 mRNA seq; Homo sapiens; RNA-Seq"
"SRR14304998"	"Illumina HiSeq 2000 sequencing; GSM5258294: DNase-seq from NCI-H460 (ENCLB333ZYZ); Homo sapiens; DNase-Hypersensitivity"
"SRR14305000"	"Illumina HiSeq 2000 sequencing; GSM5258294: DNase-seq from NCI-H460 (ENCLB333ZYZ); Homo sapiens; DNase-Hypersensitivity"
"SRR14305001"	"Illumina HiSeq 2000 sequencing; GSM5258295: DNase-seq from NCI-H460 (ENCLB334ZYZ); Homo sapiens; DNase-Hypersensitivity"
"SRR14305002"	"Illumina HiSeq 2000 sequencing; GSM5258295: DNase-seq from NCI-H460 (ENCLB334ZYZ); Homo sapiens; DNase-Hypersensitivity"
"SRR3192630"	"Illumina HiSeq 2000 sequencing; GSM2072563: RNA-seq from NCI-H460 (ENCLB763MTY); Homo sapiens; RNA-Seq"
"SRR3192637"	"Illumina HiSeq 2000 sequencing; GSM2072567: RNA-seq from NCI-H460 (ENCLB794DVD); Homo sapiens; RNA-Seq"
"SRR3192342"	"Illumina HiSeq 2000 sequencing; GSM2071648: RNA-seq from NCI-H460 (ENCLB139JRP); Homo sapiens; RNA-Seq"
"SRR6213841"	"Illumina HiSeq 2000 sequencing; GSM2827555: Hi-C from NCI-H460 (ENCLB118KAE); Homo sapiens; Hi-C"
"SRR3192638"	"Illumina HiSeq 2000 sequencing; GSM2072568: RNA-seq from NCI-H460 (ENCLB297PER); Homo sapiens; RNA-Seq"
"SRR3191867"	"Illumina HiSeq 2000 sequencing; GSM2071350: RNA-seq from NCI-H460 (ENCLB448JHA); Homo sapiens; RNA-Seq"
"SRR11072732"	"Illumina HiSeq 4000 sequencing; GSM4307718: H460, normoxia, replicate 1, HIF1A ChIP; Homo sapiens; ChIP-Seq"
"SRR11072734"	"Illumina HiSeq 4000 sequencing; GSM4307720: H460, hypoxia, replicate 1, HIF1A ChIP; Homo sapiens; ChIP-Seq"
"SRR12831321"	"Illumina HiSeq 2500 sequencing; GSM4832345: H460 Hydrocortisone Rep 1 mRNA seq; Homo sapiens; RNA-Seq"
"SRR12831330"	"Illumina HiSeq 2500 sequencing; GSM4832354: H460 Vehicle Rep 2 mRNA seq; Homo sapiens; RNA-Seq"
"SRR12831331"	"Illumina HiSeq 2500 sequencing; GSM4832355: H460 Hydrocortisone Rep 2 mRNA seq; Homo sapiens; RNA-Seq"
"SRR3214588"	"Ion Torrent Proton sequencing; GSM2084562: H460 NGFR knockdown biological replicate 2; Homo sapiens; RNA-Seq"
"SRR11072733"	"Illumina HiSeq 4000 sequencing; GSM4307719: H460, normoxia, replicate 2, HIF1A ChIP; Homo sapiens; ChIP-Seq"
"SRR11072735"	"Illumina HiSeq 4000 sequencing; GSM4307721: H460, hypoxia, replicate 2, HIF1A ChIP; Homo sapiens; ChIP-Seq"
"SRR3214587"	"Ion Torrent Proton sequencing; GSM2084561: H460 NGFR knockdown biological replicate 1; Homo sapiens; RNA-Seq"
"SRR3214589"	"Ion Torrent Proton sequencing; GSM2084563: H460 NGFR knockdown biological replicate 3; Homo sapiens; RNA-Seq"
"SRR3192341"	"Illumina HiSeq 2000 sequencing; GSM2071647: RNA-seq from NCI-H460 (ENCLB389QYK); Homo sapiens; RNA-Seq"
"SRR3192566"	"Illumina HiSeq 2000 sequencing; GSM2072501: RNA-seq from NCI-H460 (ENCLB549VYC); Homo sapiens; RNA-Seq"
"SRR3192567"	"Illumina HiSeq 2000 sequencing; GSM2072502: RNA-seq from NCI-H460 (ENCLB432QAM); Homo sapiens; RNA-Seq"
"SRR11909994"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
"SRR11909992"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
"SRR11909991"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
"SRR11909989"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
"SRR12831356"	"Illumina HiSeq 2500 sequencing; GSM4832380: H460 Vehicle Rep 1 GR-ChIP seq; Homo sapiens; ChIP-Seq"
"SRR12831357"	"Illumina HiSeq 2500 sequencing; GSM4832381: H460 Hydrocortisone Rep 1 GR-ChIP-seq; Homo sapiens; ChIP-Seq"
"SRR12831367"	"Illumina HiSeq 2500 sequencing; GSM4832391: H460 Hydrocortisone Rep 2 GR-ChIP-seq; Homo sapiens; ChIP-Seq"
"SRR12831366"	"Illumina HiSeq 2500 sequencing; GSM4832390: H460 Vehicle Rep 2 GR-ChIP seq; Homo sapiens; ChIP-Seq"
"SRR5371365"	"HiSeq X Ten sequencing; whole genome sequencing (DNA WGS) of human: NCI-H460 lung cancer cells"
"SRR11909993"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
"SRR11909990"	"BGISEQ-500 sequencing; Changes of gene expression between H460 cells overexpressed with CD147 and CD147-K234R"
