accession	description
"SRR3036634"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036636"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036640"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036642"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036672"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036673"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036674"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036675"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036680"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036681"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036683"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036684"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036685"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036686"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036687"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR10310346"	"BGISEQ-500 sequencing; GSM4130779: PC3 control_replicate1; Homo sapiens; RNA-Seq"
"SRR3036705"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036733"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036734"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036735"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036736"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036737"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036738"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036739"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036740"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036741"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036742"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036744"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036745"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036746"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036747"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036748"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036749"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036770"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036771"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036773"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036775"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR3036776"	"Illumina MiSeq sequencing; RNA-Seq of human cell lines:PC3"
"SRR8528477"	"Illumina HiSeq 2500 sequencing; GSM3590976: PC3-siREST_2; Homo sapiens; RNA-Seq"
"SRR2566801"	"Illumina HiSeq 2500 sequencing; GSM1902605: HiC PC3 rep1; Homo sapiens; OTHER"
"SRR629540"	"Illumina HiSeq 2000 sequencing; GSM1050103: PC3 [RRBS]; Homo sapiens; Bisulfite-Seq"
"SRR9608529"	"Illumina HiSeq 2500 sequencing; GSM3908710: PC3-FLAG_MED25_input; Homo sapiens; ChIP-Seq"
"SRR6423020"	"HiSeq X Ten sequencing; GSM2904755: PC3 SPINK2; Homo sapiens; RNA-Seq"
"SRR8592532"	"Illumina HiSeq 4000 sequencing; GSM3612783: PC3 - DMSO_CW019; Homo sapiens; RNA-Seq"
"SRR8592534"	"Illumina HiSeq 4000 sequencing; GSM3612785: PC3 - DMSO_CW031; Homo sapiens; RNA-Seq"
"SRR7628252"	"Illumina HiSeq 2000 sequencing; GSM3315359: PC3-EV1; Homo sapiens; RNA-Seq"
"SRR2566802"	"Illumina HiSeq 2500 sequencing; GSM1902606: HiC PC3 rep2; Homo sapiens; OTHER"
"SRR7050943"	"NextSeq 500 sequencing; GSM3106845: ELF1 ChIP PC3; Homo sapiens; ChIP-Seq"
"SRR9117118"	"Illumina HiSeq 2500 sequencing; GSM3814828: PC3 NSPsiRNA_2; Homo sapiens; RNA-Seq"
"SRR9117120"	"Illumina HiSeq 2500 sequencing; GSM3814830: PC3 PXNsiRNA_1; Homo sapiens; RNA-Seq"
"SRR9117122"	"Illumina HiSeq 2500 sequencing; GSM3814832: PC3 PXNsiRNA_3; Homo sapiens; RNA-Seq"
"SRR919316"	"Illumina HiSeq 2000 sequencing; GSM1173124: PC3-EMT14_1; Homo sapiens; RNA-Seq"
"SRR919317"	"Illumina HiSeq 2000 sequencing; GSM1173125: PC3-EMT14_2; Homo sapiens; RNA-Seq"
"SRR9117117"	"Illumina HiSeq 2500 sequencing; GSM3814827: PC3 NSPsiRNA_1; Homo sapiens; RNA-Seq"
"SRR9117119"	"Illumina HiSeq 2500 sequencing; GSM3814829: PC3 NSPsiRNA_3; Homo sapiens; RNA-Seq"
"SRR9117121"	"Illumina HiSeq 2500 sequencing; GSM3814831: PC3 PXNsiRNA_2; Homo sapiens; RNA-Seq"
"SRR5565122"	"NextSeq 500 sequencing; GSM2628146: PC3 DMSO 1; Homo sapiens; RNA-Seq"
"SRR5565124"	"NextSeq 500 sequencing; GSM2628148: PC3 DMSO 3; Homo sapiens; RNA-Seq"
"SRR5565127"	"NextSeq 500 sequencing; GSM2628151: PC3 TSA 3; Homo sapiens; RNA-Seq"
"SRR919314"	"Illumina HiSeq 2000 sequencing; GSM1173122: PC3-Epi_1; Homo sapiens; RNA-Seq"
"SRR919315"	"Illumina HiSeq 2000 sequencing; GSM1173123: PC3-Epi_2; Homo sapiens; RNA-Seq"
"SRR919318"	"Illumina HiSeq 2000 sequencing; GSM1173126: PC3-EMT14_3; Homo sapiens; RNA-Seq"
"SRR5196724"	"HiSeq X Ten sequencing; WGS of PC3 prostate cancer cell line"
"SRR5263238"	"HiSeq X Ten sequencing; WGS of PC3 prostate cancer cell line"
"SRR5097105"	"Illumina HiSeq 2500 sequencing; GSM2422844: PC3 Ctrl_CHD1_Bethyl_1; Homo sapiens; ChIP-Seq"
"SRR5097106"	"Illumina HiSeq 2500 sequencing; GSM2422845: PC3 Ctrl_CHD1_Bethyl_2; Homo sapiens; ChIP-Seq"
"SRR5097107"	"Illumina HiSeq 2500 sequencing; GSM2422846: PC3 Ctrl_H3K4me3_1; Homo sapiens; ChIP-Seq"
"SRR5097108"	"Illumina HiSeq 2500 sequencing; GSM2422847: PC3 Ctrl_H3K4me3_2; Homo sapiens; ChIP-Seq"
"SRR5097109"	"Illumina HiSeq 2500 sequencing; GSM2422848: PC3 shCHD1_CHD1_Bethyl_1; Homo sapiens; ChIP-Seq"
"SRR5097110"	"Illumina HiSeq 2500 sequencing; GSM2422849: PC3 shCHD1_CHD1_Bethyl_2; Homo sapiens; ChIP-Seq"
"SRR5097111"	"Illumina HiSeq 2500 sequencing; GSM2422850: PC3 shCHD1_H3K4me3_1; Homo sapiens; ChIP-Seq"
"SRR5097112"	"Illumina HiSeq 2500 sequencing; GSM2422851: PC3 shCHD1_H3K4me3_2; Homo sapiens; ChIP-Seq"
"SRR5565123"	"NextSeq 500 sequencing; GSM2628147: PC3 DMSO 2; Homo sapiens; RNA-Seq"
"SRR5565125"	"NextSeq 500 sequencing; GSM2628149: PC3 TSA 1; Homo sapiens; RNA-Seq"
"SRR5565126"	"NextSeq 500 sequencing; GSM2628150: PC3 TSA 2; Homo sapiens; RNA-Seq"
"SRR7628253"	"Illumina HiSeq 2000 sequencing; GSM3315360: PC3-EV2; Homo sapiens; RNA-Seq"
"SRR8528475"	"Illumina HiSeq 2500 sequencing; GSM3590974: PC3-siNCT_2; Homo sapiens; RNA-Seq"
"SRR6423019"	"HiSeq X Ten sequencing; GSM2904754: PC3 SPINK1; Homo sapiens; RNA-Seq"
"SRR6423021"	"HiSeq X Ten sequencing; GSM2904756: PC3 SPINK3; Homo sapiens; RNA-Seq"
"SRR8592533"	"Illumina HiSeq 4000 sequencing; GSM3612784: PC3 - DMSO_CW025; Homo sapiens; RNA-Seq"
"SRR5263237"	"HiSeq X Ten sequencing; WGS of PC3 prostate cancer cell line"
"SRR5263239"	"HiSeq X Ten sequencing; WGS of PC3 prostate cancer cell line"
"SRR5000791"	"454 GS FLX Titanium sequencing; Fungal sequence: Pennycress-Conventional-Rep3-2013"
"SRR8105576"	"NextSeq 500 sequencing; Smart-3SEQ of isolated RNA: FFPE PVNS"
"SRR6451167"	"Illumina HiSeq 2500 sequencing; AMPLICON of ulceretive colitis patients  adult intestinal tract"
"SRR12125561"	"Ion Torrent S5 XL sequencing; 16S rDNA sequencing of mus musculus:adult feces gut microbiota"
"SRR14828903"	"Illumina NovaSeq 6000 sequencing; Fecal microorganism"
"SRR10347826"	"454 GS sequencing; p-cecum of environment"
"SRR11394111"	"Illumina MiSeq sequencing; RNA-seq of rat cecal content"
"SRR13051412"	"PacBio RS II sequencing; the microbial communite"
"SRR3740734"	"454 GS FLX Titanium sequencing; 16s pyrosequencing of a compost pile control anaerobic enrichment"
"SRR14707924"	"Illumina MiSeq sequencing; gut microbiota of PC"
"SRR3412820"	"Illumina HiSeq 2500 sequencing; GSM2130699: PC3 control rep2; Homo sapiens; RNA-Seq"
"SRR6182213"	"NextSeq 500 sequencing; GSM2817839: PC3 CM (control), 2; Homo sapiens; RNA-Seq"
"SRR6182214"	"NextSeq 500 sequencing; GSM2817840: PC3 CM (control), 3; Homo sapiens; RNA-Seq"
"SRR8735462"	"Illumina NovaSeq 6000 sequencing; GSM3673767: PC3-C 01; Homo sapiens; RNA-Seq"
"SRR8735464"	"Illumina NovaSeq 6000 sequencing; GSM3673769: PC3-C 03; Homo sapiens; RNA-Seq"
"SRR8735466"	"Illumina NovaSeq 6000 sequencing; GSM3673771: PC3-D 02; Homo sapiens; RNA-Seq"
"SRR10402023"	"Illumina NovaSeq 6000 sequencing; GSM4150528: PC3-siNC-rep2; Homo sapiens; RNA-Seq"
"SRR10402025"	"Illumina NovaSeq 6000 sequencing; GSM4150530: PC3-siESRP1-rep1; Homo sapiens; RNA-Seq"
"SRR10402026"	"Illumina NovaSeq 6000 sequencing; GSM4150531: PC3-siESRP1-rep2; Homo sapiens; RNA-Seq"
"SRR10402028"	"Illumina NovaSeq 6000 sequencing; GSM4150533: PC3-siKHDRBS3-rep1; Homo sapiens; RNA-Seq"
"SRR10402030"	"Illumina NovaSeq 6000 sequencing; GSM4150535: PC3-siKHDRBS3-rep3; Homo sapiens; RNA-Seq"
"SRR3412819"	"Illumina HiSeq 2500 sequencing; GSM2130698: PC3 control rep1; Homo sapiens; RNA-Seq"
"SRR6423016"	"HiSeq X Ten sequencing; GSM2904751: PC3 control 01; Homo sapiens; RNA-Seq"
"SRR6423018"	"HiSeq X Ten sequencing; GSM2904753: PC3 control 03; Homo sapiens; RNA-Seq"
"SRR8512490"	"Illumina HiSeq 2000 sequencing; GSM3586376: PC3: IgG_1  DMSO; Homo sapiens; ChIP-Seq"
"SRR8512491"	"Illumina HiSeq 2000 sequencing; GSM3586377: PC3: input_DNA_control  DMSO; Homo sapiens; ChIP-Seq"
"SRR2873530"	"Illumina HiSeq 2500 sequencing; GSM1921989: PC3 control batch1 RP; Homo sapiens; OTHER"
"SRR2873533"	"Illumina HiSeq 2500 sequencing; GSM1921990: PC3 ASNase batch1 RP; Homo sapiens; OTHER"
"SRR2873535"	"Illumina HiSeq 2500 sequencing; GSM1921991: PC3 control batch2 RP; Homo sapiens; OTHER"
"SRR2873531"	"Illumina HiSeq 2500 sequencing; GSM1921989: PC3 control batch1 RP; Homo sapiens; OTHER"
"SRR2873532"	"Illumina HiSeq 2500 sequencing; GSM1921990: PC3 ASNase batch1 RP; Homo sapiens; OTHER"
"SRR2873534"	"Illumina HiSeq 2500 sequencing; GSM1921991: PC3 control batch2 RP; Homo sapiens; OTHER"
"SRR8592538"	"Illumina HiSeq 4000 sequencing; GSM3612789: PC3 -IFN-y_CW021; Homo sapiens; RNA-Seq"
"SRR8592540"	"Illumina HiSeq 4000 sequencing; GSM3612791: PC3 -IFN-y_CW033; Homo sapiens; RNA-Seq"
"SRR8592547"	"Illumina HiSeq 4000 sequencing; GSM3612798: PC3 -No Tx_CW024; Homo sapiens; RNA-Seq"
"SRR8592549"	"Illumina HiSeq 4000 sequencing; GSM3612800: PC3 -No Tx_CW036; Homo sapiens; RNA-Seq"
"SRR7628254"	"Illumina HiSeq 2000 sequencing; GSM3315361: PC3-RRM2-1; Homo sapiens; RNA-Seq"
"SRR2814758"	"Ion Torrent Proton sequencing; GSM1917732: Input PC3 2; Homo sapiens; ChIP-Seq"
"SRR6182212"	"NextSeq 500 sequencing; GSM2817838: PC3 CM (control), 1; Homo sapiens; RNA-Seq"
"SRR5441797"	"Illumina HiSeq 2000 sequencing; GSM2572274: PC3 (Endogenous)-input_rep1; Homo sapiens; ChIP-Seq"
"SRR5441799"	"Illumina HiSeq 2000 sequencing; GSM2572276: PC3 (Endogenous)-Hoxc5_rep2; Homo sapiens; ChIP-Seq"
"SRR5441801"	"Illumina HiSeq 2000 sequencing; GSM2572278: PC3 (Endogenous)-input_rep2; Homo sapiens; ChIP-Seq"
"SRR5441798"	"Illumina HiSeq 2000 sequencing; GSM2572275: PC3 (Endogenous)-Hoxc5_rep1; Homo sapiens; ChIP-Seq"
"SRR919319"	"Illumina HiSeq 2000 sequencing; GSM1173127: PC3-EMT14-OVOL1_1; Homo sapiens; RNA-Seq"
"SRR919320"	"Illumina HiSeq 2000 sequencing; GSM1173128: PC3-EMT14-OVOL1_2; Homo sapiens; RNA-Seq"
"SRR919321"	"Illumina HiSeq 2000 sequencing; GSM1173129: PC3-EMT14-OVOL1_3; Homo sapiens; RNA-Seq"
"SRR919323"	"Illumina HiSeq 2000 sequencing; GSM1173131: PC3-EMT14-OVOL2_2; Homo sapiens; RNA-Seq"
"SRR919322"	"Illumina HiSeq 2000 sequencing; GSM1173130: PC3-EMT14-OVOL2_1; Homo sapiens; RNA-Seq"
"SRR2013848"	"Illumina HiSeq 2500 sequencing; GSM1678035: PC3 WT - INPUT; Homo sapiens; ChIP-Seq"
"SRR7628255"	"Illumina HiSeq 2000 sequencing; GSM3315362: PC3-RRM2-2; Homo sapiens; RNA-Seq"
"SRR11573939"	"NextSeq 500 sequencing; GSM4486187: PC3: Plasma Cell 3; Homo sapiens; RNA-Seq"
"SRR10402022"	"Illumina NovaSeq 6000 sequencing; GSM4150527: PC3-siNC-rep1; Homo sapiens; RNA-Seq"
"SRR10402024"	"Illumina NovaSeq 6000 sequencing; GSM4150529: PC3-siNC-rep3; Homo sapiens; RNA-Seq"
"SRR10402027"	"Illumina NovaSeq 6000 sequencing; GSM4150532: PC3-siESRP1-rep3; Homo sapiens; RNA-Seq"
"SRR10402029"	"Illumina NovaSeq 6000 sequencing; GSM4150534: PC3-siKHDRBS3-rep2; Homo sapiens; RNA-Seq"
"SRR6423017"	"HiSeq X Ten sequencing; GSM2904752: PC3 control 02; Homo sapiens; RNA-Seq"
"SRR8592539"	"Illumina HiSeq 4000 sequencing; GSM3612790: PC3 -IFN-y_CW027; Homo sapiens; RNA-Seq"
"SRR8592548"	"Illumina HiSeq 4000 sequencing; GSM3612799: PC3 -No Tx_CW030; Homo sapiens; RNA-Seq"
"SRR8735463"	"Illumina NovaSeq 6000 sequencing; GSM3673768: PC3-C 02; Homo sapiens; RNA-Seq"
"SRR8735465"	"Illumina NovaSeq 6000 sequencing; GSM3673770: PC3-D 01; Homo sapiens; RNA-Seq"
"SRR8735467"	"Illumina NovaSeq 6000 sequencing; GSM3673772: PC3-D 03; Homo sapiens; RNA-Seq"
"SRR8403985"	"Illumina HiSeq 4000 sequencing; GSM3544644: PC3-control-rep1; Homo sapiens; RNA-Seq"
"SRR8403986"	"Illumina HiSeq 4000 sequencing; GSM3544645: PC3-control-rep2; Homo sapiens; RNA-Seq"
"SRR8403987"	"Illumina HiSeq 4000 sequencing; GSM3544646: PC3-TRIB1-rep1; Homo sapiens; RNA-Seq"
"SRR8403988"	"Illumina HiSeq 4000 sequencing; GSM3544647: PC3-TRIB1-rep2; Homo sapiens; RNA-Seq"
"SRR9647267"	"Illumina HiSeq 2500 sequencing; GSM3929392: PC3-ShRNA-Control; Homo sapiens; RNA-Seq"
"SRR2814757"	"Ion Torrent Proton sequencing; GSM1917731: Input PC3 1; Homo sapiens; ChIP-Seq"
"SRR11403000"	"Illumina HiSeq 4000 sequencing; GSM4431263: PC3 control CBP rep2; Homo sapiens; ChIP-Seq"
"SRR11403004"	"Illumina HiSeq 4000 sequencing; GSM4431267: PC3 control p300 rep2; Homo sapiens; ChIP-Seq"
"SRR11403008"	"Illumina HiSeq 4000 sequencing; GSM4431271: PC3 control HDAC1 rep2; Homo sapiens; ChIP-Seq"
"SRR13690420"	"DNBSEQ-G400 sequencing; GSM5076698: PC3 Untransfected SCM rep 2; Homo sapiens; RNA-Seq"
"SRR13690421"	"DNBSEQ-G400 sequencing; GSM5076699: PC3 Untransfected SCM rep 3; Homo sapiens; RNA-Seq"
"SRR13690423"	"DNBSEQ-G400 sequencing; GSM5076701: PC3 Transfected SCM rep 2; Homo sapiens; RNA-Seq"
"SRR6182203"	"NextSeq 500 sequencing; GSM2817829: PC3 PBS (Vehicle control), 1; Homo sapiens; RNA-Seq"
"SRR10402031"	"Illumina NovaSeq 6000 sequencing; GSM4150536: PC3-siES+KHD-rep1; Homo sapiens; RNA-Seq"
"SRR10402033"	"Illumina NovaSeq 6000 sequencing; GSM4150538: PC3-siES+KHD-rep3; Homo sapiens; RNA-Seq"
"SRR629525"	"Illumina Genome Analyzer IIx sequencing; GSM1050088: PC3 [MBD MethylMagnet]; Homo sapiens; MBD-Seq"
"SRR629528"	"Illumina Genome Analyzer IIx sequencing; GSM1050091: PC3 [MBD MethylCollector]; Homo sapiens; MBD-Seq"
"SRR629534"	"Illumina Genome Analyzer IIx sequencing; GSM1050097: PC3 [MBD MethylCap]; Homo sapiens; MBD-Seq"
"SRR629537"	"Illumina Genome Analyzer IIx sequencing; GSM1050100: PC3 [MBD MethylMiner]; Homo sapiens; MBD-Seq"
"SRR7943937"	"Illumina HiSeq 2500 sequencing; GSM3407116: PC3-AR_unt, rep 2; Homo sapiens; RNA-Seq"
"SRR7943939"	"Illumina HiSeq 2500 sequencing; GSM3407118: PC3-AR_6hr_R1881, rep 1; Homo sapiens; RNA-Seq"
"SRR7943941"	"Illumina HiSeq 2500 sequencing; GSM3407120: PC3-AR_6hr_R1881, rep 3; Homo sapiens; RNA-Seq"
"SRR7943943"	"Illumina HiSeq 2500 sequencing; GSM3407122: PC3-AR_12hr_R1881, rep 2; Homo sapiens; RNA-Seq"
"SRR3412815"	"Illumina HiSeq 2500 sequencing; GSM2130694: RAJI+PC3 control rep1; Homo sapiens; RNA-Seq"
