accession	description
"SRR10409012"	"NextSeq 500 sequencing; GSM4152134: VCaP: Pol2_siUBC9_HS2; Homo sapiens; ChIP-Seq"
"SRR10409014"	"NextSeq 500 sequencing; GSM4152135: VCaP: Input; Homo sapiens; ChIP-Seq"
"SRR12818310"	"NextSeq 500 sequencing; GSM4830211: VCaP mERG; Homo sapiens; ChIP-Seq"
"SRR12818311"	"NextSeq 500 sequencing; GSM4830212: VCaP INPUT; Homo sapiens; ChIP-Seq"
"SRR10408999"	"NextSeq 500 sequencing; GSM4152127: VCaP: Pol2_siCtrl_Ctrl1; Homo sapiens; ChIP-Seq"
"SRR10409001"	"NextSeq 500 sequencing; GSM4152128: VCaP: Pol2_siCtrl_Ctrl2; Homo sapiens; ChIP-Seq"
"SRR10409003"	"NextSeq 500 sequencing; GSM4152129: VCaP: Pol2_siCtrl_HS1; Homo sapiens; ChIP-Seq"
"SRR10409005"	"NextSeq 500 sequencing; GSM4152130: VCaP: Pol2_siCtrl_HS2; Homo sapiens; ChIP-Seq"
"SRR10409007"	"NextSeq 500 sequencing; GSM4152131: VCaP: Pol2_siUBC9_Ctrl1; Homo sapiens; ChIP-Seq"
"SRR10409009"	"NextSeq 500 sequencing; GSM4152132: VCaP: Pol2_siUBC9_Ctrl2; Homo sapiens; ChIP-Seq"
"SRR10409011"	"NextSeq 500 sequencing; GSM4152133: VCaP: Pol2_siUBC9_HS1; Homo sapiens; ChIP-Seq"
"SRR10409013"	"NextSeq 500 sequencing; GSM4152134: VCaP: Pol2_siUBC9_HS2; Homo sapiens; ChIP-Seq"
"SRR10409015"	"NextSeq 500 sequencing; GSM4152135: VCaP: Input; Homo sapiens; ChIP-Seq"
"SRR14623142"	"NextSeq 500 sequencing; GSM5331341: VCaP Input; Homo sapiens; ChIP-Seq"
"SRR191723"	"Illumina Genome Analyzer II sequencing; GSM717391: VCaP Genomic Input sequencing"
"SRR099371"	"Helicos HeliScope sequencing; SMS_VCaP-24h"
"SRR13207475"	"Illumina HiSeq 3000 sequencing; GSM4959455: VCaP Input; Homo sapiens; ChIP-Seq"
"SRR14623141"	"NextSeq 500 sequencing; GSM5331340: VCaP ERG ChIP; Homo sapiens; ChIP-Seq"
"SRR7430569"	"NextSeq 500 sequencing; GSM3223705: VCaP shCt ERG; Homo sapiens; ChIP-Seq"
"SRR7430570"	"NextSeq 500 sequencing; GSM3223705: VCaP shCt ERG; Homo sapiens; ChIP-Seq"
"SRR7430572"	"NextSeq 500 sequencing; GSM3223706: VCaP shERG ERG; Homo sapiens; ChIP-Seq"
"SRR7430574"	"NextSeq 500 sequencing; GSM3223707: VCaP shARID1A ERG; Homo sapiens; ChIP-Seq"
"SRR7430577"	"NextSeq 500 sequencing; GSM3223709: VCaP shERG BAF155; Homo sapiens; ChIP-Seq"
"SRR7430579"	"NextSeq 500 sequencing; GSM3223710: VCaP shARID1A BAF155; Homo sapiens; ChIP-Seq"
"SRR7430581"	"NextSeq 500 sequencing; GSM3223711: VCaP shCt AR; Homo sapiens; ChIP-Seq"
"SRR7430583"	"NextSeq 500 sequencing; GSM3223712: VCaP shERG AR; Homo sapiens; ChIP-Seq"
"SRR7430584"	"NextSeq 500 sequencing; GSM3223712: VCaP shERG AR; Homo sapiens; ChIP-Seq"
"SRR7430585"	"NextSeq 500 sequencing; GSM3223713: VCaP shCt Input; Homo sapiens; ChIP-Seq"
"SRR7430586"	"NextSeq 500 sequencing; GSM3223713: VCaP shCt Input; Homo sapiens; ChIP-Seq"
"SRR7430587"	"NextSeq 500 sequencing; GSM3223714: VCaP shERG Input; Homo sapiens; ChIP-Seq"
"SRR7430588"	"NextSeq 500 sequencing; GSM3223714: VCaP shERG Input; Homo sapiens; ChIP-Seq"
"SRR7430589"	"NextSeq 500 sequencing; GSM3223715: VCaP shARID1A Input; Homo sapiens; ChIP-Seq"
"SRR7430590"	"NextSeq 500 sequencing; GSM3223715: VCaP shARID1A Input; Homo sapiens; ChIP-Seq"
"SRR7430571"	"NextSeq 500 sequencing; GSM3223706: VCaP shERG ERG; Homo sapiens; ChIP-Seq"
"SRR7430573"	"NextSeq 500 sequencing; GSM3223707: VCaP shARID1A ERG; Homo sapiens; ChIP-Seq"
"SRR7430575"	"NextSeq 500 sequencing; GSM3223708: VCaP shCt BAF155; Homo sapiens; ChIP-Seq"
"SRR7430576"	"NextSeq 500 sequencing; GSM3223708: VCaP shCt BAF155; Homo sapiens; ChIP-Seq"
"SRR7430578"	"NextSeq 500 sequencing; GSM3223709: VCaP shERG BAF155; Homo sapiens; ChIP-Seq"
"SRR7430580"	"NextSeq 500 sequencing; GSM3223710: VCaP shARID1A BAF155; Homo sapiens; ChIP-Seq"
"SRR7430582"	"NextSeq 500 sequencing; GSM3223711: VCaP shCt AR; Homo sapiens; ChIP-Seq"
"SRR1390657"	"Illumina HiSeq 2000 sequencing; GSM1410772: vcap-siFOXA1_dht10nM_24h_AR; Homo sapiens; ChIP-Seq"
"SRR1390658"	"Illumina HiSeq 2000 sequencing; GSM1410773: vcap-siFOXP1_dht10nM_24h_AR; Homo sapiens; ChIP-Seq"
"SRR1390659"	"Illumina HiSeq 2000 sequencing; GSM1410774: vcap-siRUNX1_dht10nM_24h_AR; Homo sapiens; ChIP-Seq"
"SRR12090123"	"Illumina NovaSeq 6000 sequencing; GSM4636661: VCaP DMSO; Homo sapiens; RNA-Seq"
"SRR3159891"	"Illumina HiSeq 2000 sequencing; GSM2058878: VCaP input; Homo sapiens; ChIP-Seq"
"SRR14623144"	"NextSeq 500 sequencing; GSM5331343: VCaP+LY294002 Input; Homo sapiens; ChIP-Seq"
"SRR7179614"	"NextSeq 500 sequencing; GSM3145594: VCaP [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR9855316"	"Illumina HiSeq 4000 sequencing; RNaseR-seq of homo sapiens: VCaP cells"
"SRR1978621"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978624"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978625"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978627"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978630"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978632"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978634"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978635"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978637"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978638"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978639"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978641"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978643"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978644"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978646"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR1978648"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR1978650"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR658528"	"Illumina HiSeq 2000 sequencing; GSM1076109: VCaP  [ERα_ChIP-Seq]; Homo sapiens; ChIP-Seq"
"SRR2541517"	"Illumina HiSeq 2000 sequencing; GSM1899559: VCaP input 1; Homo sapiens; ChIP-Seq"
"SRR1978622"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978623"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978626"	"AB 5500xl Genetic Analyzer sequencing; GSM1660232: VCaP.1; Homo sapiens; RNA-Seq"
"SRR1978628"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978629"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978631"	"AB 5500xl Genetic Analyzer sequencing; GSM1660233: VCaP.2; Homo sapiens; RNA-Seq"
"SRR1978633"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978636"	"AB 5500xl Genetic Analyzer sequencing; GSM1660234: VCaP.3; Homo sapiens; RNA-Seq"
"SRR1978640"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978642"	"AB 5500xl Genetic Analyzer sequencing; GSM1660235: VCaP.4; Homo sapiens; RNA-Seq"
"SRR1978645"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR1978647"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR1978649"	"AB 5500xl Genetic Analyzer sequencing; GSM1660236: VCaP.5; Homo sapiens; RNA-Seq"
"SRR3069538"	"Illumina HiSeq 2000 sequencing; GSM2024823: VCaP Input DNA; Homo sapiens; ChIP-Seq"
"SRR6756817"	"Illumina HiSeq 2000 sequencing; GSM3018520: VCaP-DHT-0h; Homo sapiens; RNA-Seq"
"SRR6756819"	"Illumina HiSeq 2000 sequencing; GSM3018522: VCaP-DHT-24h; Homo sapiens; RNA-Seq"
"SRR14623143"	"NextSeq 500 sequencing; GSM5331342: VCaP+LY294002 ERG ChIP; Homo sapiens; ChIP-Seq"
"SRR531812"	"Illumina Genome Analyzer IIx sequencing; GSM980661: VCaP mIgG; Homo sapiens; ChIP-Seq"
"SRR3623706"	"Illumina HiSeq 2000 sequencing; GSM2186754: VCaP DHT treated; Homo sapiens; ncRNA-Seq"
"SRR3623709"	"Illumina HiSeq 2000 sequencing; GSM2186757: VCaP vehicle + siAR; Homo sapiens; ncRNA-Seq"
"SRR3623711"	"Illumina HiSeq 2000 sequencing; GSM2186759: VCaP-LTAD DHT; Homo sapiens; ncRNA-Seq"
"SRR531810"	"Illumina Genome Analyzer IIx sequencing; GSM980659: VCaP rIgG; Homo sapiens; ChIP-Seq"
"SRR941936"	"Illumina HiSeq 2000 sequencing; GSM1193656: t0 ERG VCaP; Homo sapiens; ChIP-Seq"
"SRR941938"	"Illumina HiSeq 2000 sequencing; GSM1193658: R ERG VCaP; Homo sapiens; ChIP-Seq"
"SRR941937"	"Illumina HiSeq 2000 sequencing; GSM1193657: V ERG VCaP; Homo sapiens; ChIP-Seq"
"SRR3623705"	"Illumina HiSeq 2000 sequencing; GSM2186753: VCaP vehicle treatment; Homo sapiens; ncRNA-Seq"
"SRR3623708"	"Illumina HiSeq 2000 sequencing; GSM2186756: VCaP DHT + siAR; Homo sapiens; ncRNA-Seq"
"SRR3623710"	"Illumina HiSeq 2000 sequencing; GSM2186758: VCaP-LTAD vehicle; Homo sapiens; ncRNA-Seq"
"SRR941939"	"Illumina HiSeq 2000 sequencing; GSM1193659: t0 GABPa VCaP; Homo sapiens; ChIP-Seq"
"SRR941940"	"Illumina HiSeq 2000 sequencing; GSM1193660: V GABPa VCaP; Homo sapiens; ChIP-Seq"
"SRR941941"	"Illumina HiSeq 2000 sequencing; GSM1193661: R GABPa VCaP; Homo sapiens; ChIP-Seq"
"SRR12090125"	"Illumina NovaSeq 6000 sequencing; GSM4636663: VCaP SI-2; Homo sapiens; RNA-Seq"
"SRR3159893"	"Illumina HiSeq 2000 sequencing; GSM2058880: VCaP siOCT1DHT AR; Homo sapiens; ChIP-Seq"
"SRR6756818"	"Illumina HiSeq 2000 sequencing; GSM3018521: VCaP-DHT-6h; Homo sapiens; RNA-Seq"
"SRR2541518"	"Illumina HiSeq 2000 sequencing; GSM1899560: VCaP input 2; Homo sapiens; ChIP-Seq"
"SRR12090124"	"Illumina NovaSeq 6000 sequencing; GSM4636662: VCaP SI-1; Homo sapiens; RNA-Seq"
"SRR6729112"	"NextSeq 500 sequencing; GSM3005042: VCaP shCt 1 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR6729114"	"NextSeq 500 sequencing; GSM3005044: VCaP shERG 1 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR6729116"	"NextSeq 500 sequencing; GSM3005046: VCaP shARID1A 1 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR6729117"	"NextSeq 500 sequencing; GSM3005047: VCaP shARID1A 2 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR3159892"	"Illumina HiSeq 2000 sequencing; GSM2058879: VCaP control DHT AR; Homo sapiens; ChIP-Seq"
"SRR13207473"	"Illumina HiSeq 3000 sequencing; GSM4959453: VCaP acK609-AR Vehicle; Homo sapiens; ChIP-Seq"
"SRR10162402"	"Illumina HiSeq 2000 sequencing; GSM4089214: VCaP DMSO 6h -1; Homo sapiens; RNA-Seq"
"SRR10162403"	"Illumina HiSeq 2000 sequencing; GSM4089215: VCaP DMSO 6h -2; Homo sapiens; RNA-Seq"
"SRR10162404"	"Illumina HiSeq 2000 sequencing; GSM4089216: VCaP DMSO 6h -3; Homo sapiens; RNA-Seq"
"SRR5120466"	"Illumina HiSeq 2000 sequencing; GSM2432767: VCaP-control [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR3069537"	"Illumina HiSeq 2000 sequencing; GSM2024822: VCaP SOX9 ChIP-seq; Homo sapiens; ChIP-Seq"
"SRR6683813"	"Illumina HiSeq 2000 sequencing; GSM2024822: VCaP SOX9 ChIP-seq; Homo sapiens; ChIP-Seq"
"SRR7651717"	"Illumina HiSeq 3000 sequencing; GSM3321041: prostate: VCaP RNA-seq; Homo sapiens; RNA-Seq"
"SRR3623707"	"Illumina HiSeq 2000 sequencing; GSM2186755: VCaP DHT + Bicalutamide treated; Homo sapiens; ncRNA-Seq"
"SRR5120465"	"Illumina HiSeq 2000 sequencing; GSM2432765: VCaP + DHT [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR6729113"	"NextSeq 500 sequencing; GSM3005043: VCaP shCt 2 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR6729115"	"NextSeq 500 sequencing; GSM3005045: VCaP shERG 2 [RNA-seq]; Homo sapiens; RNA-Seq"
"SRR14239819"	"Illumina NovaSeq 6000 sequencing; GSM5241750: Prostate-VCaP-HiC-2; Homo sapiens; Hi-C"
"SRR14239820"	"Illumina NovaSeq 6000 sequencing; GSM5241751: Prostate-VCaP-HiC-3; Homo sapiens; Hi-C"
"SRR658526"	"Illumina Genome Analyzer IIx sequencing; GSM1076116: VCaP [RNA-Seq]; Homo sapiens; RNA-Seq"
"SRR14239818"	"Illumina NovaSeq 6000 sequencing; GSM5241749: Prostate-VCaP-HiC-1; Homo sapiens; Hi-C"
"SRR5233668"	"Illumina Genome Analyzer IIx sequencing; GSM2478586: VCaP-LTAD input; Homo sapiens; ChIP-Seq"
"SRR941946"	"Illumina HiSeq 2000 sequencing; GSM1193666: t0 ERG VCaP Input; Homo sapiens; ChIP-Seq"
"SRR941947"	"Illumina HiSeq 2000 sequencing; GSM1193667: V ERG VCaP Input; Homo sapiens; ChIP-Seq"
"SRR941948"	"Illumina HiSeq 2000 sequencing; GSM1193668: t0 GABPa VCaP Input; Homo sapiens; ChIP-Seq"
"SRR941949"	"Illumina HiSeq 2000 sequencing; GSM1193669: V GABPa VCaP Input; Homo sapiens; ChIP-Seq"
"SRR5527803"	"Illumina HiSeq 2500 sequencing; GSM2612448: VCaP green replicate one; Homo sapiens; ChIP-Seq"
"SRR5527804"	"Illumina HiSeq 2500 sequencing; GSM2612449: VCaP green replicate two; Homo sapiens; ChIP-Seq"
"SRR5527805"	"Illumina HiSeq 2500 sequencing; GSM2612450: VCaP red replicate one; Homo sapiens; ChIP-Seq"
"SRR5527806"	"Illumina HiSeq 2500 sequencing; GSM2612451: VCaP red replicate two; Homo sapiens; ChIP-Seq"
"SRR6213907"	"Illumina HiSeq 2000 sequencing; GSM2827606: ChIP-seq from VCaP (ENCLB904PZW); Homo sapiens; ChIP-Seq"
"SRR658529"	"Illumina Genome Analyzer II sequencing; GSM1076110: VCaP + E2 [ERα_ChIP-Seq]; Homo sapiens; ChIP-Seq"
"SRR658530"	"Illumina HiSeq 2000 sequencing; GSM1076111: VCaP ERa + E2 [ERα_ChIP-Seq]; Homo sapiens; ChIP-Seq"
"SRR658527"	"Illumina Genome Analyzer IIx sequencing; GSM1076117: VcaP ERa [RNA-Seq]; Homo sapiens; RNA-Seq"
"SRR2085156"	"Illumina HiSeq 2000 sequencing; GSM1777608: VCaP-TRP-ChIPseq-SUMO2-rep2; Homo sapiens; ChIP-Seq"
"SRR2085158"	"Illumina HiSeq 2000 sequencing; GSM1777610: VCaP-DRB-ChIPseq-SUMO2-rep2; Homo sapiens; ChIP-Seq"
"SRR1823914"	"Illumina HiSeq 2000 sequencing; GSM1622624: VCaP-ChIPseq-SUMO2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823915"	"Illumina HiSeq 2000 sequencing; GSM1622624: VCaP-ChIPseq-SUMO2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823917"	"Illumina HiSeq 2000 sequencing; GSM1622625: VCaP-ChIPseq-SUMO2-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823919"	"Illumina HiSeq 2000 sequencing; GSM1622626: VCaP-ChIPseq-SUMO2-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR1823921"	"Illumina HiSeq 2000 sequencing; GSM1622627: VCaP-ChIPseq-SUMO2-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR1823923"	"Illumina HiSeq 2000 sequencing; GSM1622628: VCaP-ChIPseq-PIAS1-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823925"	"Illumina HiSeq 2000 sequencing; GSM1622629: VCaP-ChIPseq-PIAS1-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823927"	"Illumina HiSeq 2000 sequencing; GSM1622630: VCaP-ChIPseq-PIAS1-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR1823929"	"Illumina HiSeq 2000 sequencing; GSM1622631: VCaP-ChIPseq-PIAS1-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR1823931"	"Illumina HiSeq 2000 sequencing; GSM1622632: VCaP-ChIPseq-Pol2-C-rep1; Homo sapiens; ChIP-Seq"
"SRR1823933"	"Illumina HiSeq 2000 sequencing; GSM1622634: VCaP-ChIPseq-Pol2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823934"	"Illumina HiSeq 2000 sequencing; GSM1622634: VCaP-ChIPseq-Pol2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823936"	"Illumina HiSeq 2000 sequencing; GSM1622635: VCaP-ChIPseq-Pol2-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823938"	"Illumina HiSeq 2000 sequencing; GSM1622636: VCaP-ChIPseq-Pol2-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR1823939"	"Illumina HiSeq 2000 sequencing; GSM1622637: VCaP-ChIPseq-Pol2-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR1823940"	"Illumina HiSeq 2000 sequencing; GSM1622637: VCaP-ChIPseq-Pol2-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR6213908"	"Illumina HiSeq 2000 sequencing; GSM2827607: ChIP-seq from VCaP (ENCLB856OBQ); Homo sapiens; ChIP-Seq"
"SRR6213972"	"Illumina HiSeq 2000 sequencing; GSM2828513: ChIP-seq from VCaP (ENCLB244AHP); Homo sapiens; ChIP-Seq"
"SRR6213973"	"Illumina HiSeq 2000 sequencing; GSM2828514: ChIP-seq from VCaP (ENCLB968FVP); Homo sapiens; ChIP-Seq"
"SRR1823913"	"Illumina HiSeq 2000 sequencing; GSM1622624: VCaP-ChIPseq-SUMO2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823916"	"Illumina HiSeq 2000 sequencing; GSM1622625: VCaP-ChIPseq-SUMO2-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823918"	"Illumina HiSeq 2000 sequencing; GSM1622625: VCaP-ChIPseq-SUMO2-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823920"	"Illumina HiSeq 2000 sequencing; GSM1622626: VCaP-ChIPseq-SUMO2-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR1823922"	"Illumina HiSeq 2000 sequencing; GSM1622627: VCaP-ChIPseq-SUMO2-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR1823924"	"Illumina HiSeq 2000 sequencing; GSM1622628: VCaP-ChIPseq-PIAS1-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR1823926"	"Illumina HiSeq 2000 sequencing; GSM1622629: VCaP-ChIPseq-PIAS1-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823928"	"Illumina HiSeq 2000 sequencing; GSM1622630: VCaP-ChIPseq-PIAS1-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR1823930"	"Illumina HiSeq 2000 sequencing; GSM1622631: VCaP-ChIPseq-PIAS1-Re-rep2; Homo sapiens; ChIP-Seq"
"SRR1823932"	"Illumina HiSeq 2000 sequencing; GSM1622633: VCaP-ChIPseq-Pol2-C-rep2; Homo sapiens; ChIP-Seq"
"SRR1823935"	"Illumina HiSeq 2000 sequencing; GSM1622635: VCaP-ChIPseq-Pol2-HS-rep2; Homo sapiens; ChIP-Seq"
"SRR1823937"	"Illumina HiSeq 2000 sequencing; GSM1622636: VCaP-ChIPseq-Pol2-Re-rep1; Homo sapiens; ChIP-Seq"
"SRR6213007"	"Illumina HiSeq 2000 sequencing; GSM2825675: ChIP-seq from VCaP (ENCLB352TMT); Homo sapiens; ChIP-Seq"
"SRR13207474"	"Illumina HiSeq 3000 sequencing; GSM4959454: VCaP acK609-AR (R)-9b; Homo sapiens; ChIP-Seq"
"SRR2085155"	"Illumina HiSeq 2000 sequencing; GSM1777606: VCaP-TRP-ChIPseq-SUMO2-rep1; Homo sapiens; ChIP-Seq"
"SRR2085157"	"Illumina HiSeq 2000 sequencing; GSM1777609: VCaP-DRB-ChIPseq-SUMO2-rep1; Homo sapiens; ChIP-Seq"
"SRR1657536"	"Illumina Genome Analyzer II sequencing; GSM717392: AR ChIP sequencing in 0hr treated VCaP cells"
"SRR1657533"	"Illumina Genome Analyzer II sequencing; GSM717395: ERG ChIP sequencing in 0hr treated VCaP cells"
"SRR6213006"	"Illumina HiSeq 2000 sequencing; GSM2825674: ChIP-seq from VCaP (ENCLB697NZR); Homo sapiens; ChIP-Seq"
"SRR2085127"	"Illumina HiSeq 2000 sequencing; GSM1777588: VCaP-siNON-ChIPseq-Pol2-C-rep1; Homo sapiens; ChIP-Seq"
"SRR2085128"	"Illumina HiSeq 2000 sequencing; GSM1777588: VCaP-siNON-ChIPseq-Pol2-C-rep1; Homo sapiens; ChIP-Seq"
"SRR2085129"	"Illumina HiSeq 2000 sequencing; GSM1777589: VCaP-siNON-ChIPseq-Pol2-C-rep2; Homo sapiens; ChIP-Seq"
"SRR2085131"	"Illumina HiSeq 2000 sequencing; GSM1777590: VCaP-siNON-ChIPseq-Pol2-HS-rep1; Homo sapiens; ChIP-Seq"
"SRR2085133"	"Illumina HiSeq 2000 sequencing; GSM1777591: VCaP-siNON-ChIPseq-Pol2-HS-rep2; Homo sapiens; ChIP-Seq"
