accession	description
"SRR7665312"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665310"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665309"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR10481984"	"Illumina NovaSeq 6000 sequencing; RNAseq Huh7 MUC16 knockdown"
"SRR10481976"	"Illumina NovaSeq 6000 sequencing; RNAseq Huh7 MUC16 knockdown"
"SRR10481985"	"Illumina NovaSeq 6000 sequencing; RNAseq Huh7 MUC16 knockdown"
"SRR7665308"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665306"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665305"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665304"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR7665303"	"NextSeq 500 sequencing; RNAseq of ERFE on HuH7"
"SRR1027639"	"Ion Torrent PGM sequencing; RNA-Seq Based Transcriptome Analysis of Hepatitis E Virus (HEV) Replicon Transfected Huh-7 cells-replicate 1."
"SRR1020608"	"Ion Torrent PGM sequencing; RNA-Seq Based Transcriptome Analysis of Hepatitis E Virus (HEV) and Hepatitis B Virus (HBV) Replicon Transfected Huh-7 cells."
"SRR1027636"	"Ion Torrent PGM sequencing; RNA-Seq Based Transcriptome Analysis of Hepatitis B Virus (HBV) Replicon Transfected Huh-7 cells."
"SRR1027637"	"Ion Torrent PGM sequencing; RNA-Seq Based Transcriptome Analysis of Hepatitis B Virus (HBV) Replicon Transfected Huh-7 cells - replicate."
"SRR1027640"	"Ion Torrent PGM sequencing; RNA-Seq Based Transcriptome Analysis of Hepatitis E Virus (HEV) Replicon Transfected Huh-7 cells-replicate 2."
"SRR9831090"	"Illumina HiSeq 2000 sequencing; Huh7 PI3Ki-beta and Sorafenib treatment"
"SRR9831091"	"Illumina HiSeq 2000 sequencing; Huh7 PI3Ki-alpha and Sorafenib treatment"
"SRR11950191"	"HiSeq X Ten sequencing; RNA-seq of Huh7: no treatment"
"SRR11950189"	"HiSeq X Ten sequencing; RNA-seq of Huh7: ZIKV Infection"
"SRR11950187"	"HiSeq X Ten sequencing; RNA-seq of Huh7: ZIKV Infection"
"SRR8138190"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells replicate 2"
"SRR8138189"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells replicate 1"
"SRR8138183"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells control 1"
"SRR8138181"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells control 2"
"SRR11870187"	"Illumina MiSeq sequencing; GSM4577601: Huh7.GW3965.6; Homo sapiens; RNA-Seq"
"SRR11870189"	"Illumina MiSeq sequencing; GSM4577602: Huh7.GW3965.7; Homo sapiens; RNA-Seq"
"SRR11870191"	"Illumina MiSeq sequencing; GSM4577602: Huh7.GW3965.7; Homo sapiens; RNA-Seq"
"SRR11870193"	"Illumina MiSeq sequencing; GSM4577602: Huh7.GW3965.7; Homo sapiens; RNA-Seq"
"SRR11870194"	"Illumina MiSeq sequencing; GSM4577603: Huh7.GW3965.8; Homo sapiens; RNA-Seq"
"SRR11870197"	"Illumina MiSeq sequencing; GSM4577603: Huh7.GW3965.8; Homo sapiens; RNA-Seq"
"SRR11950192"	"HiSeq X Ten sequencing; RNA-seq of Huh7: no treatment"
"SRR11950190"	"HiSeq X Ten sequencing; RNA-seq of Huh7: no treatment"
"SRR11950188"	"HiSeq X Ten sequencing; RNA-seq of Huh7: ZIKV Infection"
"SRR8138188"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells control 3"
"SRR8138182"	"Illumina HiSeq 2500 sequencing; ENOPH1-overexpressing Huh7 cells replicate 3"
"SRR11870161"	"Illumina MiSeq sequencing; GSM4577596: Huh7.GW3965.1; Homo sapiens; RNA-Seq"
"SRR11870164"	"Illumina MiSeq sequencing; GSM4577597: Huh7.GW3965.2; Homo sapiens; RNA-Seq"
"SRR11870166"	"Illumina MiSeq sequencing; GSM4577597: Huh7.GW3965.2; Homo sapiens; RNA-Seq"
"SRR11870168"	"Illumina MiSeq sequencing; GSM4577597: Huh7.GW3965.2; Homo sapiens; RNA-Seq"
"SRR11870169"	"Illumina MiSeq sequencing; GSM4577598: Huh7.GW3965.3; Homo sapiens; RNA-Seq"
"SRR11870171"	"Illumina MiSeq sequencing; GSM4577598: Huh7.GW3965.3; Homo sapiens; RNA-Seq"
"SRR11870173"	"Illumina MiSeq sequencing; GSM4577598: Huh7.GW3965.3; Homo sapiens; RNA-Seq"
"SRR11870175"	"Illumina MiSeq sequencing; GSM4577599: Huh7.GW3965.4; Homo sapiens; RNA-Seq"
"SRR11870177"	"Illumina MiSeq sequencing; GSM4577599: Huh7.GW3965.4; Homo sapiens; RNA-Seq"
"SRR11870179"	"Illumina MiSeq sequencing; GSM4577600: Huh7.GW3965.5; Homo sapiens; RNA-Seq"
"SRR11870181"	"Illumina MiSeq sequencing; GSM4577600: Huh7.GW3965.5; Homo sapiens; RNA-Seq"
"SRR11870183"	"Illumina MiSeq sequencing; GSM4577600: Huh7.GW3965.5; Homo sapiens; RNA-Seq"
"SRR11870186"	"Illumina MiSeq sequencing; GSM4577601: Huh7.GW3965.6; Homo sapiens; RNA-Seq"
"SRR11870188"	"Illumina MiSeq sequencing; GSM4577601: Huh7.GW3965.6; Homo sapiens; RNA-Seq"
"SRR11870190"	"Illumina MiSeq sequencing; GSM4577602: Huh7.GW3965.7; Homo sapiens; RNA-Seq"
"SRR11870192"	"Illumina MiSeq sequencing; GSM4577602: Huh7.GW3965.7; Homo sapiens; RNA-Seq"
"SRR11870195"	"Illumina MiSeq sequencing; GSM4577603: Huh7.GW3965.8; Homo sapiens; RNA-Seq"
"SRR11870196"	"Illumina MiSeq sequencing; GSM4577603: Huh7.GW3965.8; Homo sapiens; RNA-Seq"
"SRR11870198"	"Illumina MiSeq sequencing; GSM4577603: Huh7.GW3965.8; Homo sapiens; RNA-Seq"
"SRR10426215"	"Illumina HiSeq 2000 sequencing; RNA-seq of Huh7 cell: Ctrl1"
"SRR3502710"	"Illumina HiSeq 2000 sequencing; GSM2152262: Huh7; Homo sapiens; RNA-Seq"
"SRR11870159"	"Illumina MiSeq sequencing; GSM4577596: Huh7.GW3965.1; Homo sapiens; RNA-Seq"
"SRR11870160"	"Illumina MiSeq sequencing; GSM4577596: Huh7.GW3965.1; Homo sapiens; RNA-Seq"
"SRR11870162"	"Illumina MiSeq sequencing; GSM4577596: Huh7.GW3965.1; Homo sapiens; RNA-Seq"
"SRR11870163"	"Illumina MiSeq sequencing; GSM4577596: Huh7.GW3965.1; Homo sapiens; RNA-Seq"
"SRR11870165"	"Illumina MiSeq sequencing; GSM4577597: Huh7.GW3965.2; Homo sapiens; RNA-Seq"
"SRR11870167"	"Illumina MiSeq sequencing; GSM4577597: Huh7.GW3965.2; Homo sapiens; RNA-Seq"
"SRR11870170"	"Illumina MiSeq sequencing; GSM4577598: Huh7.GW3965.3; Homo sapiens; RNA-Seq"
"SRR11870172"	"Illumina MiSeq sequencing; GSM4577598: Huh7.GW3965.3; Homo sapiens; RNA-Seq"
"SRR11870174"	"Illumina MiSeq sequencing; GSM4577599: Huh7.GW3965.4; Homo sapiens; RNA-Seq"
"SRR11870176"	"Illumina MiSeq sequencing; GSM4577599: Huh7.GW3965.4; Homo sapiens; RNA-Seq"
"SRR11870178"	"Illumina MiSeq sequencing; GSM4577599: Huh7.GW3965.4; Homo sapiens; RNA-Seq"
"SRR11870180"	"Illumina MiSeq sequencing; GSM4577600: Huh7.GW3965.5; Homo sapiens; RNA-Seq"
"SRR11870182"	"Illumina MiSeq sequencing; GSM4577600: Huh7.GW3965.5; Homo sapiens; RNA-Seq"
"SRR11870184"	"Illumina MiSeq sequencing; GSM4577601: Huh7.GW3965.6; Homo sapiens; RNA-Seq"
"SRR11870185"	"Illumina MiSeq sequencing; GSM4577601: Huh7.GW3965.6; Homo sapiens; RNA-Seq"
"SRR13650038"	"NextSeq 550 sequencing; GSM5068774: Input - huh7 cells; Homo sapiens; ChIP-Seq"
"SRR14161448"	"Illumina MiSeq sequencing; RNA_Seq minigene SLC22A1 exon7 rs35854239 in Huh7 cells"
"SRR14161436"	"Illumina MiSeq sequencing; RNA_Seq minigene SLC22A1 exon7 rs35854239 in Huh7 cells"
"SRR5010557"	"Illumina HiSeq 2000 sequencing; RNA-seq of Huh7 Lunet cells,rep2"
"SRR5814834"	"Illumina HiSeq 2000 sequencing; GSM2698824: Huh7 3.11; Homo sapiens; RNA-Seq"
"SRR5814836"	"Illumina HiSeq 2000 sequencing; GSM2698825: Huh7 3.15; Homo sapiens; RNA-Seq"
"SRR5814838"	"Illumina HiSeq 2000 sequencing; GSM2698826: Huh7 3.4; Homo sapiens; RNA-Seq"
"SRR5814840"	"Illumina HiSeq 2000 sequencing; GSM2698827: Huh7 3.1; Homo sapiens; RNA-Seq"
"SRR5814841"	"Illumina HiSeq 2000 sequencing; GSM2698828: Huh7 3.6; Homo sapiens; RNA-Seq"
"SRR5814843"	"Illumina HiSeq 2000 sequencing; GSM2698829: Huh7 3.12; Homo sapiens; RNA-Seq"
"SRR5814833"	"Illumina HiSeq 2000 sequencing; GSM2698824: Huh7 3.11; Homo sapiens; RNA-Seq"
"SRR5814835"	"Illumina HiSeq 2000 sequencing; GSM2698825: Huh7 3.15; Homo sapiens; RNA-Seq"
"SRR5814837"	"Illumina HiSeq 2000 sequencing; GSM2698826: Huh7 3.4; Homo sapiens; RNA-Seq"
"SRR5814839"	"Illumina HiSeq 2000 sequencing; GSM2698827: Huh7 3.1; Homo sapiens; RNA-Seq"
"SRR5814842"	"Illumina HiSeq 2000 sequencing; GSM2698828: Huh7 3.6; Homo sapiens; RNA-Seq"
"SRR5814844"	"Illumina HiSeq 2000 sequencing; GSM2698829: Huh7 3.12; Homo sapiens; RNA-Seq"
"SRR10428365"	"HiSeq X Ten sequencing; GSM4156586: HUH7-3; Homo sapiens; RNA-Seq"
"SRR14368749"	"Illumina NovaSeq 6000 sequencing; GSM5272712: Huh7, shPANK1; Homo sapiens; RNA-Seq"
"SRR10428363"	"HiSeq X Ten sequencing; GSM4156584: HUH7-1; Homo sapiens; RNA-Seq"
"SRR10428364"	"HiSeq X Ten sequencing; GSM4156585: HUH7-2; Homo sapiens; RNA-Seq"
"SRR5010553"	"Illumina HiSeq 2000 sequencing; RNA-seq of Huh7 Lunet cells,rep1"
"SRR5010555"	"Illumina HiSeq 2000 sequencing; RNA-seq of Huh7 Lunet cells,rep3"
"SRR8478244"	"NextSeq 500 sequencing; GSM3576297: HuH7 DMSO rep1; Homo sapiens; RNA-Seq"
"SRR8478245"	"NextSeq 500 sequencing; GSM3576298: HuH7 DMSO rep2; Homo sapiens; RNA-Seq"
"SRR12431863"	"NextSeq 500 sequencing; GSM4721909: HuH7 1D142 rep1; Homo sapiens; RNA-Seq"
"SRR12431865"	"NextSeq 500 sequencing; GSM4721911: HuH7 1D142 rep3; Homo sapiens; RNA-Seq"
"SRR14161447"	"Illumina MiSeq sequencing; RNA_Seq minigene SLC22A1 exon7 rs35854239 in Huh7 cells"
"SRR14161425"	"Illumina MiSeq sequencing; RNA_Seq minigene SLC22A1 exon7 rs35854239 in Huh7 cells"
"SRR3175013"	"Illumina HiSeq 2000 sequencing; GSM2064294: Huh7 CDCA8siRNA; Homo sapiens; RNA-Seq"
"SRR11870199"	"Illumina MiSeq sequencing; GSM4577604: Huh7.Combination.1; Homo sapiens; RNA-Seq"
"SRR11870201"	"Illumina MiSeq sequencing; GSM4577604: Huh7.Combination.1; Homo sapiens; RNA-Seq"
"SRR11870203"	"Illumina MiSeq sequencing; GSM4577604: Huh7.Combination.1; Homo sapiens; RNA-Seq"
"SRR11870205"	"Illumina MiSeq sequencing; GSM4577605: Huh7.Combination.2; Homo sapiens; RNA-Seq"
"SRR11870207"	"Illumina MiSeq sequencing; GSM4577605: Huh7.Combination.2; Homo sapiens; RNA-Seq"
"SRR11870209"	"Illumina MiSeq sequencing; GSM4577606: Huh7.Combination.3; Homo sapiens; RNA-Seq"
"SRR11870211"	"Illumina MiSeq sequencing; GSM4577606: Huh7.Combination.3; Homo sapiens; RNA-Seq"
"SRR11870213"	"Illumina MiSeq sequencing; GSM4577606: Huh7.Combination.3; Homo sapiens; RNA-Seq"
"SRR11870215"	"Illumina MiSeq sequencing; GSM4577607: Huh7.Combination.4; Homo sapiens; RNA-Seq"
"SRR11870217"	"Illumina MiSeq sequencing; GSM4577607: Huh7.Combination.4; Homo sapiens; RNA-Seq"
"SRR11870219"	"Illumina MiSeq sequencing; GSM4577608: Huh7.Combination.5; Homo sapiens; RNA-Seq"
"SRR11870221"	"Illumina MiSeq sequencing; GSM4577608: Huh7.Combination.5; Homo sapiens; RNA-Seq"
"SRR11870223"	"Illumina MiSeq sequencing; GSM4577608: Huh7.Combination.5; Homo sapiens; RNA-Seq"
"SRR11870224"	"Illumina MiSeq sequencing; GSM4577609: Huh7.Combination.6; Homo sapiens; RNA-Seq"
"SRR11870226"	"Illumina MiSeq sequencing; GSM4577609: Huh7.Combination.6; Homo sapiens; RNA-Seq"
"SRR11870228"	"Illumina MiSeq sequencing; GSM4577609: Huh7.Combination.6; Homo sapiens; RNA-Seq"
"SRR11870230"	"Illumina MiSeq sequencing; GSM4577610: Huh7.Combination.7; Homo sapiens; RNA-Seq"
"SRR11870231"	"Illumina MiSeq sequencing; GSM4577610: Huh7.Combination.7; Homo sapiens; RNA-Seq"
"SRR11870234"	"Illumina MiSeq sequencing; GSM4577611: Huh7.Combination.8; Homo sapiens; RNA-Seq"
"SRR11870236"	"Illumina MiSeq sequencing; GSM4577611: Huh7.Combination.8; Homo sapiens; RNA-Seq"
"SRR11870240"	"Illumina MiSeq sequencing; GSM4577612: Huh7.Combination.9; Homo sapiens; RNA-Seq"
"SRR11870242"	"Illumina MiSeq sequencing; GSM4577612: Huh7.Combination.9; Homo sapiens; RNA-Seq"
"SRR11870245"	"Illumina MiSeq sequencing; GSM4577613: Huh7.Sorafenib.1; Homo sapiens; RNA-Seq"
"SRR11870247"	"Illumina MiSeq sequencing; GSM4577613: Huh7.Sorafenib.1; Homo sapiens; RNA-Seq"
"SRR11870249"	"Illumina MiSeq sequencing; GSM4577614: Huh7.Sorafenib.2; Homo sapiens; RNA-Seq"
"SRR11870252"	"Illumina MiSeq sequencing; GSM4577614: Huh7.Sorafenib.2; Homo sapiens; RNA-Seq"
"SRR11870253"	"Illumina MiSeq sequencing; GSM4577614: Huh7.Sorafenib.2; Homo sapiens; RNA-Seq"
"SRR11870256"	"Illumina MiSeq sequencing; GSM4577615: Huh7.Sorafenib.3; Homo sapiens; RNA-Seq"
"SRR11870258"	"Illumina MiSeq sequencing; GSM4577615: Huh7.Sorafenib.3; Homo sapiens; RNA-Seq"
"SRR11870259"	"Illumina MiSeq sequencing; GSM4577616: Huh7.Sorafenib.4; Homo sapiens; RNA-Seq"
"SRR14368748"	"Illumina NovaSeq 6000 sequencing; GSM5272711: Huh7, shNC; Homo sapiens; RNA-Seq"
"SRR11870120"	"Illumina MiSeq sequencing; GSM4577588: Huh7.DMSO.1; Homo sapiens; RNA-Seq"
"SRR11870123"	"Illumina MiSeq sequencing; GSM4577588: Huh7.DMSO.1; Homo sapiens; RNA-Seq"
"SRR11870126"	"Illumina MiSeq sequencing; GSM4577589: Huh7.DMSO.2; Homo sapiens; RNA-Seq"
"SRR11870128"	"Illumina MiSeq sequencing; GSM4577589: Huh7.DMSO.2; Homo sapiens; RNA-Seq"
"SRR11870130"	"Illumina MiSeq sequencing; GSM4577590: Huh7.DMSO.3; Homo sapiens; RNA-Seq"
"SRR11870133"	"Illumina MiSeq sequencing; GSM4577590: Huh7.DMSO.3; Homo sapiens; RNA-Seq"
"SRR11870135"	"Illumina MiSeq sequencing; GSM4577591: Huh7.DMSO.4; Homo sapiens; RNA-Seq"
"SRR11870137"	"Illumina MiSeq sequencing; GSM4577591: Huh7.DMSO.4; Homo sapiens; RNA-Seq"
"SRR11870140"	"Illumina MiSeq sequencing; GSM4577592: Huh7.DMSO.5; Homo sapiens; RNA-Seq"
"SRR11870141"	"Illumina MiSeq sequencing; GSM4577592: Huh7.DMSO.5; Homo sapiens; RNA-Seq"
"SRR11870143"	"Illumina MiSeq sequencing; GSM4577592: Huh7.DMSO.5; Homo sapiens; RNA-Seq"
"SRR11870144"	"Illumina MiSeq sequencing; GSM4577593: Huh7.DMSO.6; Homo sapiens; RNA-Seq"
"SRR11870146"	"Illumina MiSeq sequencing; GSM4577593: Huh7.DMSO.6; Homo sapiens; RNA-Seq"
"SRR11870148"	"Illumina MiSeq sequencing; GSM4577593: Huh7.DMSO.6; Homo sapiens; RNA-Seq"
"SRR11870149"	"Illumina MiSeq sequencing; GSM4577594: Huh7.DMSO.7; Homo sapiens; RNA-Seq"
"SRR11870152"	"Illumina MiSeq sequencing; GSM4577594: Huh7.DMSO.7; Homo sapiens; RNA-Seq"
"SRR11870155"	"Illumina MiSeq sequencing; GSM4577595: Huh7.DMSO.8; Homo sapiens; RNA-Seq"
"SRR11870157"	"Illumina MiSeq sequencing; GSM4577595: Huh7.DMSO.8; Homo sapiens; RNA-Seq"
"SRR11870158"	"Illumina MiSeq sequencing; GSM4577595: Huh7.DMSO.8; Homo sapiens; RNA-Seq"
"SRR11870200"	"Illumina MiSeq sequencing; GSM4577604: Huh7.Combination.1; Homo sapiens; RNA-Seq"
"SRR11870202"	"Illumina MiSeq sequencing; GSM4577604: Huh7.Combination.1; Homo sapiens; RNA-Seq"
"SRR11870204"	"Illumina MiSeq sequencing; GSM4577605: Huh7.Combination.2; Homo sapiens; RNA-Seq"
"SRR11870206"	"Illumina MiSeq sequencing; GSM4577605: Huh7.Combination.2; Homo sapiens; RNA-Seq"
"SRR11870208"	"Illumina MiSeq sequencing; GSM4577605: Huh7.Combination.2; Homo sapiens; RNA-Seq"
"SRR11870210"	"Illumina MiSeq sequencing; GSM4577606: Huh7.Combination.3; Homo sapiens; RNA-Seq"
"SRR11870212"	"Illumina MiSeq sequencing; GSM4577606: Huh7.Combination.3; Homo sapiens; RNA-Seq"
"SRR11870214"	"Illumina MiSeq sequencing; GSM4577607: Huh7.Combination.4; Homo sapiens; RNA-Seq"
"SRR11870216"	"Illumina MiSeq sequencing; GSM4577607: Huh7.Combination.4; Homo sapiens; RNA-Seq"
"SRR11870218"	"Illumina MiSeq sequencing; GSM4577607: Huh7.Combination.4; Homo sapiens; RNA-Seq"
"SRR11870220"	"Illumina MiSeq sequencing; GSM4577608: Huh7.Combination.5; Homo sapiens; RNA-Seq"
"SRR11870222"	"Illumina MiSeq sequencing; GSM4577608: Huh7.Combination.5; Homo sapiens; RNA-Seq"
"SRR11870225"	"Illumina MiSeq sequencing; GSM4577609: Huh7.Combination.6; Homo sapiens; RNA-Seq"
"SRR11870227"	"Illumina MiSeq sequencing; GSM4577609: Huh7.Combination.6; Homo sapiens; RNA-Seq"
"SRR11870229"	"Illumina MiSeq sequencing; GSM4577610: Huh7.Combination.7; Homo sapiens; RNA-Seq"
"SRR11870232"	"Illumina MiSeq sequencing; GSM4577610: Huh7.Combination.7; Homo sapiens; RNA-Seq"
"SRR11870233"	"Illumina MiSeq sequencing; GSM4577610: Huh7.Combination.7; Homo sapiens; RNA-Seq"
"SRR11870235"	"Illumina MiSeq sequencing; GSM4577611: Huh7.Combination.8; Homo sapiens; RNA-Seq"
"SRR11870237"	"Illumina MiSeq sequencing; GSM4577611: Huh7.Combination.8; Homo sapiens; RNA-Seq"
"SRR11870238"	"Illumina MiSeq sequencing; GSM4577611: Huh7.Combination.8; Homo sapiens; RNA-Seq"
"SRR11870239"	"Illumina MiSeq sequencing; GSM4577612: Huh7.Combination.9; Homo sapiens; RNA-Seq"
"SRR11870241"	"Illumina MiSeq sequencing; GSM4577612: Huh7.Combination.9; Homo sapiens; RNA-Seq"
"SRR11870243"	"Illumina MiSeq sequencing; GSM4577612: Huh7.Combination.9; Homo sapiens; RNA-Seq"
"SRR11870244"	"Illumina MiSeq sequencing; GSM4577613: Huh7.Sorafenib.1; Homo sapiens; RNA-Seq"
"SRR11870246"	"Illumina MiSeq sequencing; GSM4577613: Huh7.Sorafenib.1; Homo sapiens; RNA-Seq"
"SRR11870248"	"Illumina MiSeq sequencing; GSM4577613: Huh7.Sorafenib.1; Homo sapiens; RNA-Seq"
"SRR10721010"	"NextSeq 500 sequencing; GSM4222657: Huh7 cells, control_rep1; Homo sapiens; RNA-Seq"
"SRR10721011"	"NextSeq 500 sequencing; GSM4222658: Huh7 cells, control_rep2; Homo sapiens; RNA-Seq"
"SRR10721012"	"NextSeq 500 sequencing; GSM4222659: Huh7 cells, control_rep3; Homo sapiens; RNA-Seq"
"SRR2470311"	"Illumina HiSeq 2000 sequencing; GSM1889917: Huh7 NCsiRNA; Homo sapiens; RNA-Seq"
"SRR11870119"	"Illumina MiSeq sequencing; GSM4577588: Huh7.DMSO.1; Homo sapiens; RNA-Seq"
"SRR11870121"	"Illumina MiSeq sequencing; GSM4577588: Huh7.DMSO.1; Homo sapiens; RNA-Seq"
"SRR11870122"	"Illumina MiSeq sequencing; GSM4577588: Huh7.DMSO.1; Homo sapiens; RNA-Seq"
"SRR11870124"	"Illumina MiSeq sequencing; GSM4577589: Huh7.DMSO.2; Homo sapiens; RNA-Seq"
"SRR11870125"	"Illumina MiSeq sequencing; GSM4577589: Huh7.DMSO.2; Homo sapiens; RNA-Seq"
"SRR11870127"	"Illumina MiSeq sequencing; GSM4577589: Huh7.DMSO.2; Homo sapiens; RNA-Seq"
"SRR11870129"	"Illumina MiSeq sequencing; GSM4577590: Huh7.DMSO.3; Homo sapiens; RNA-Seq"
"SRR11870131"	"Illumina MiSeq sequencing; GSM4577590: Huh7.DMSO.3; Homo sapiens; RNA-Seq"
"SRR11870132"	"Illumina MiSeq sequencing; GSM4577590: Huh7.DMSO.3; Homo sapiens; RNA-Seq"
"SRR11870134"	"Illumina MiSeq sequencing; GSM4577591: Huh7.DMSO.4; Homo sapiens; RNA-Seq"
"SRR11870136"	"Illumina MiSeq sequencing; GSM4577591: Huh7.DMSO.4; Homo sapiens; RNA-Seq"
"SRR11870138"	"Illumina MiSeq sequencing; GSM4577591: Huh7.DMSO.4; Homo sapiens; RNA-Seq"
"SRR11870139"	"Illumina MiSeq sequencing; GSM4577592: Huh7.DMSO.5; Homo sapiens; RNA-Seq"
"SRR11870142"	"Illumina MiSeq sequencing; GSM4577592: Huh7.DMSO.5; Homo sapiens; RNA-Seq"
"SRR11870145"	"Illumina MiSeq sequencing; GSM4577593: Huh7.DMSO.6; Homo sapiens; RNA-Seq"
"SRR11870147"	"Illumina MiSeq sequencing; GSM4577593: Huh7.DMSO.6; Homo sapiens; RNA-Seq"
"SRR11870150"	"Illumina MiSeq sequencing; GSM4577594: Huh7.DMSO.7; Homo sapiens; RNA-Seq"
"SRR11870151"	"Illumina MiSeq sequencing; GSM4577594: Huh7.DMSO.7; Homo sapiens; RNA-Seq"
"SRR11870153"	"Illumina MiSeq sequencing; GSM4577594: Huh7.DMSO.7; Homo sapiens; RNA-Seq"
"SRR11870154"	"Illumina MiSeq sequencing; GSM4577595: Huh7.DMSO.8; Homo sapiens; RNA-Seq"
"SRR11870156"	"Illumina MiSeq sequencing; GSM4577595: Huh7.DMSO.8; Homo sapiens; RNA-Seq"
"SRR11870250"	"Illumina MiSeq sequencing; GSM4577614: Huh7.Sorafenib.2; Homo sapiens; RNA-Seq"
"SRR11870251"	"Illumina MiSeq sequencing; GSM4577614: Huh7.Sorafenib.2; Homo sapiens; RNA-Seq"
