accession	description
"SRR10915359"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915357"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915355"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915353"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915352"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915350"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915348"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915346"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915344"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915342"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915340"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915338"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915334"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915332"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915330"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915328"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915327"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915326"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915324"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915322"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR10915320"	"Illumina HiSeq 2500 sequencing; WXS matched normal"
"SRR11177982"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177978"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177976"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177983"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177981"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177979"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR11177977"	"NextSeq 500 sequencing; WES of human matched normal"
"SRR5478468"	"HiSeq X Ten sequencing; matched normal from patient8"
"SRR5478474"	"HiSeq X Ten sequencing; matched normal from patient6"
"SRR5478480"	"HiSeq X Ten sequencing; matched normal from patient4"
"SRR3081164"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081165"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081167"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081172"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081174"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081176"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081178"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081181"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081182"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR8117305"	"NextSeq 500 sequencing; BioChain matched DNA Normal iteration 2"
"SRR8117303"	"NextSeq 500 sequencing; BioChain matched DNA Normal iteration 1"
"SRR3081134"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081141"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081146"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081155"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081158"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081161"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081133"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081140"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081142"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081147"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081154"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081156"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081159"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081162"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081163"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081166"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081168"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081169"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081170"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081173"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081177"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081179"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR3081183"	"Illumina HiSeq 2500 sequencing; TNBC matched normal flowsorted nuclei"
"SRR11742942"	"Illumina HiSeq 4000 sequencing; P18: matched normal exome data"
"SRR11742933"	"Illumina HiSeq 4000 sequencing; P4: matched normal exome data"
"SRR11742919"	"Illumina HiSeq 4000 sequencing; P20: matched normal exome data"
"SRR11742910"	"Illumina HiSeq 4000 sequencing; P22: matched normal exome data"
"SRR11742900"	"Illumina HiSeq 4000 sequencing; P1: matched normal exome data"
"SRR11742873"	"Illumina HiSeq 4000 sequencing; P9: matched normal exome data"
"SRR11742867"	"Illumina HiSeq 4000 sequencing; P2: matched normal exome data"
"SRR11742865"	"Illumina HiSeq 4000 sequencing; P10: matched normal exome data"
"SRR11742860"	"Illumina HiSeq 4000 sequencing; P11: matched normal exome data"
"SRR11742849"	"Illumina HiSeq 4000 sequencing; P13: matched normal exome data"
"SRR11742841"	"Illumina HiSeq 4000 sequencing; P14: matched normal exome data"
"SRR11742834"	"Illumina HiSeq 4000 sequencing; P3: matched normal exome data"
"SRR11742823"	"Illumina HiSeq 4000 sequencing; P16: matched normal exome data"
"SRR11177967"	"NextSeq 500 sequencing; miRNAseq of human matched normal liver"
"SRR11742929"	"Illumina HiSeq 4000 sequencing; P19: matched normal exome data"
"SRR11742914"	"Illumina HiSeq 4000 sequencing; P21: matched normal exome data"
"SRR11742907"	"Illumina HiSeq 4000 sequencing; P23: matched normal exome data"
"SRR11742904"	"Illumina HiSeq 4000 sequencing; P5: matched normal exome data"
"SRR11742896"	"Illumina HiSeq 4000 sequencing; P6_T1: matched normal exome data"
"SRR11742895"	"Illumina HiSeq 4000 sequencing; P6_T2: matched normal exome data"
"SRR11742890"	"Illumina HiSeq 4000 sequencing; P7: matched normal exome data"
"SRR11742886"	"Illumina HiSeq 4000 sequencing; P8_T1: matched normal exome data"
"SRR11742881"	"Illumina HiSeq 4000 sequencing; P8_T2: matched normal exome data"
"SRR11742854"	"Illumina HiSeq 4000 sequencing; P12: matched normal exome data"
"SRR11742833"	"Illumina HiSeq 4000 sequencing; P15: matched normal exome data"
"SRR11742818"	"Illumina HiSeq 4000 sequencing; P17: matched normal exome data"
"SRR5478471"	"HiSeq X Ten sequencing; matched normal from patient 7"
"SRR5478483"	"HiSeq X Ten sequencing; matched normal from patient 3"
"SRR5478477"	"HiSeq X Ten sequencing; matched normal from patient 5"
"SRR5478487"	"Illumina HiSeq 2000 sequencing; matched normal from patient 2"
"SRR5478492"	"Illumina HiSeq 2000 sequencing; matched normal from patient 1"
"SRR1732324"	"Illumina HiSeq 2500 paired end sequencing; Matched normal for NA12878_tumor"
"SRR15987822"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987821"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987820"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987819"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987818"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987817"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987815"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987814"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987813"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987812"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987811"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987810"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987809"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987808"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987807"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987806"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987804"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR15987803"	"NextSeq 550 sequencing; FFPE WXS of homo sapiens:Matched normal"
"SRR7768196"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768194"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768192"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768191"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768190"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768189"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768188"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768187"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768186"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768185"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768183"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768182"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768181"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768164"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768163"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768161"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768160"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768159"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768158"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768157"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768156"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768155"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768154"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768153"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768152"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768151"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768150"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768149"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768147"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768146"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768144"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768138"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768128"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768148"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768145"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768141"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768139"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768129"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768125"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR7768121"	"Illumina HiSeq 2500 sequencing; WXS of Homo Sapiens: NSCLC matched normal"
"SRR5182751"	"Illumina HiSeq 2500 sequencing; 10x Genomics sequencing of matched normal kidney"
"SRR5182763"	"Illumina HiSeq 2500 sequencing; Mate-pair sequencing of matched normal kidney"
"SRR5876817"	"Illumina Genome Analyzer II sequencing; Exome sequencing of Homo sapiens: Mathced normal tissue: Sample MCTP-S98"
"SRR5876719"	"Illumina Genome Analyzer II sequencing; Exome sequencing of Homo sapiens: Mathced normal tissue: Sample MCTP-S117"
"SRR5876721"	"Illumina Genome Analyzer II sequencing; Exome sequencing of Homo sapiens: Mathced normal tissue: Sample MCTP-S119"
"SRR5876723"	"Illumina Genome Analyzer II sequencing; Exome sequencing of Homo sapiens: Mathced normal tissue: Sample MCTP-S120"
"SRR1802831"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 6"
"SRR1802832"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 7"
"SRR1802833"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 4"
"SRR1802834"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 8"
"SRR1802835"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 5"
"SRR1802836"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 9"
"SRR1802837"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 2"
"SRR1802838"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 3"
"SRR1802839"	"Illumina HiSeq 2000 sequencing; Exome sequencing of Matched normal of Case 1"
"SRR5182759"	"HiSeq X Ten sequencing; PCR-free Illumina sequencing of matched normal kidney"
"SRR2842546"	"Ion Torrent PGM sequencing; GSM1920197: Matched Breast Normal; Homo sapiens; Bisulfite-Seq"
"SRR14607646"	"Illumina HiSeq 2500 sequencing; GSM5328154: Lucap 81 Matched Normal Sample; Homo sapiens; OTHER"
"SRR14607650"	"Illumina HiSeq 2500 sequencing; GSM5328158: Lucap 145 Matched Normal Sample; Homo sapiens; OTHER"
"SRR14607652"	"Illumina HiSeq 2500 sequencing; GSM5328160: Lucap 147 Matched Normal Sample; Homo sapiens; OTHER"
"SRR10059874"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059872"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059870"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059869"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059868"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059867"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059865"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059863"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059861"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059860"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059858"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059856"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059854"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059851"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059849"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059904"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059903"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059902"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059901"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059900"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059899"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059898"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059897"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059896"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059895"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059894"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059893"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059892"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059890"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059888"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059886"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059884"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059881"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059879"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059877"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059891"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059889"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059887"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059885"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059883"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059882"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059880"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059878"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059876"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR12458651"	"Illumina Genome Analyzer II sequencing; circular DNASeq of a human lung matched normal"
"SRR12458637"	"Illumina Genome Analyzer II sequencing; circular DNASeq of a human lung matched normal"
"SRR12458670"	"Illumina Genome Analyzer II sequencing; circular DNASeq of a human lung matched normal"
"SRR12458644"	"Illumina Genome Analyzer II sequencing; circular DNASeq of a human lung matched normal"
"SRR14607644"	"Illumina HiSeq 2500 sequencing; GSM5328152: Lucap 78 Matched Normal Sample; Homo sapiens; OTHER"
"SRR14607648"	"Illumina HiSeq 2500 sequencing; GSM5328156: Lucap 92 Matched Normal Sample; Homo sapiens; OTHER"
"SRR10971739"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971737"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971736"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971734"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10059875"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059873"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059871"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059866"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059864"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059862"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059859"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059857"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059855"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059853"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059852"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059850"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059848"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10059847"	"Illumina HiSeq 2000 sequencing; RNA sequencing of LUSC tumours and matched normal tissue"
"SRR10971740"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971738"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971735"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971733"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971732"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971730"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971729"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971727"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971725"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971724"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971721"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971719"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971718"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971716"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971684"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971682"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971731"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971728"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971726"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971723"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971722"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971720"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971717"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971715"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
"SRR10971706"	"NextSeq 550 sequencing; Small RNA-seq of human matched tumor and normal samples"
