accession	description
"SRR8902095"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902093"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902078"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902059"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902052"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902097"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902074"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902060"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902010"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902117"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902115"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902077"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902053"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902011"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902107"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902100"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902096"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902120"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902112"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902108"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902105"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902072"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902106"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902073"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902016"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902114"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902110"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902104"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902080"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902061"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902057"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902054"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902034"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902094"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902017"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902012"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902113"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902103"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902092"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902079"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902055"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902081"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902056"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"SRR8902018"	"Illumina HiSeq 2500 sequencing; Gastric microbiota of gastric non-cancer tissue"
"ERR2681881"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681885"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681891"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681894"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681907"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681924"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681928"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"SRR10208186"	"Illumina HiSeq 3000 sequencing; RNA seq of Homo sapiens: non-cancer lung"
"ERR2681880"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681897"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681905"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681918"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681932"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681868"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681872"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681876"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681878"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681882"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681887"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681933"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681862"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681867"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681875"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681898"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681901"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681909"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681912"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681931"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681879"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681899"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681906"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681910"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681911"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681914"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681920"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681921"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681925"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681929"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681900"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681915"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681917"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681923"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681926"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681877"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681883"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681892"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681893"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681895"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681896"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681904"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681870"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681874"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681884"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681889"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681890"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681908"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681930"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681935"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681937"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681863"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681865"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681866"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681903"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681913"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681919"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681934"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681936"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681864"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681886"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681888"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681902"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681916"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681927"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681869"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681871"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681873"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"ERR2681922"	"Illumina HiSeq 2000 sequencing; RNA profilling of non-small cell lung cancer"
"SRR15693866"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693859"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693880"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693864"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693879"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693872"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693867"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR6934002"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933970"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR15693881"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693875"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693870"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693885"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693878"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693874"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693873"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693863"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR6243157"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6933977"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR15693865"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR13521816"	"NextSeq 550 sequencing; GSM5034126: scRNAseq Non-cancer lung cells; Mus musculus; RNA-Seq"
"SRR6933964"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR6933955"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s Buccal swabs"
"SRR13521817"	"NextSeq 550 sequencing; GSM5034126: scRNAseq Non-cancer lung cells; Mus musculus; RNA-Seq"
"SRR15693886"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693883"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693861"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693869"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693858"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693862"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693884"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693877"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR6243203"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR15693876"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR15693868"	"Illumina NovaSeq 6000 sequencing; RNA-Seq of colorectal cancer: Non-sentinel lymph node"
"SRR6243150"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6933979"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933966"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6243148"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6242931"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6933974"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933965"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6933956"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6934006"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933978"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6934012"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933969"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6242932"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6243200"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR1274002"	"Illumina HiSeq 2000 sequencing; GSM1381485: HBV-non-cancer-1-GTGAAA; Homo sapiens; ncRNA-Seq"
"SRR1274013"	"Illumina HiSeq 2000 sequencing; GSM1381496: HCV-non-cancer-16-TAGCTT; Homo sapiens; ncRNA-Seq"
"SRR6243204"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6934005"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6934004"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933997"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933971"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933958"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6933973"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933972"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933996"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 4"
"SRR6933967"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 2"
"SRR6933957"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 3"
"SRR6933963"	"NextSeq 500 sequencing; Non-small cell lung cancer patient&apos;s tumor biopsy 1"
"SRR6243156"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6243147"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6243191"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR1274005"	"Illumina HiSeq 2000 sequencing; GSM1381488: HBV-non-cancer-10-CGTACG; Homo sapiens; ncRNA-Seq"
"SRR10208184"	"Illumina HiSeq 3000 sequencing; RNA seq of Homo sapiens with oxidation: non-cancer lung"
"SRR6243201"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR1274004"	"Illumina HiSeq 2000 sequencing; GSM1381487: HBV-non-cancer-6-GTTTCG; Homo sapiens; ncRNA-Seq"
"SRR1274010"	"Illumina HiSeq 2000 sequencing; GSM1381493: HCV-non-cancer-5-CAGATC; Homo sapiens; ncRNA-Seq"
"SRR1274012"	"Illumina HiSeq 2000 sequencing; GSM1381495: HCV-non-cancer-11-GATCAG; Homo sapiens; ncRNA-Seq"
"SRR6243205"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR1274003"	"Illumina HiSeq 2000 sequencing; GSM1381486: HBV-non-cancer-3-GTGGCC; Homo sapiens; ncRNA-Seq"
"SRR6242930"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6243202"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma"
"SRR6243190"	"Illumina HiSeq 2000 sequencing; Virion enrichment RNA of Homo sapiens: Testicular cancer non seminoma"
"SRR1274011"	"Illumina HiSeq 2000 sequencing; GSM1381494: HCV-non-cancer-9-ACTTGA; Homo sapiens; ncRNA-Seq"
"SRR653023"	"Illumina HiSeq 2000 sequencing; GSM1070770: PSC from non-cancer control [DI2]; Homo sapiens; RNA-Seq"
"SRR653026"	"Illumina HiSeq 2000 sequencing; GSM1070772: PSC from non-cancer control [DI4]; Homo sapiens; RNA-Seq"
"SRR653024"	"Illumina HiSeq 2000 sequencing; GSM1070771: PSC from non-cancer control [DI3]; Homo sapiens; RNA-Seq"
"SRR12924165"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR7137036"	"Illumina HiSeq 2500 sequencing; Oral microbiota dysbiosis is associated with non-smoking female lung cancer"
"SRR12924167"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR12924166"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR12924168"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR17309623"	"Illumina HiSeq 3000 sequencing; GSM5747579: Early Grastic Cancer 09 Non-tumor; Homo sapiens; RNA-Seq"
"SRR12924169"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR7137035"	"Illumina HiSeq 2500 sequencing; Oral microbiota dysbiosis is associated with non-smoking female lung cancer"
"SRR17309625"	"Illumina HiSeq 3000 sequencing; GSM5747577: Early Grastic Cancer 07 Non-tumor; Homo sapiens; RNA-Seq"
"SRR12924170"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR12924163"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR17309621"	"Illumina HiSeq 3000 sequencing; GSM5747581: Early Grastic Cancer 11 Non-tumor; Homo sapiens; RNA-Seq"
"SRR17309627"	"Illumina HiSeq 3000 sequencing; GSM5747575: Early Grastic Cancer 05 Non-tumor; Homo sapiens; RNA-Seq"
"SRR17309629"	"Illumina HiSeq 3000 sequencing; GSM5747573: Early Grastic Cancer 03 Non-tumor; Homo sapiens; RNA-Seq"
"SRR12924164"	"Illumina HiSeq 4000 sequencing; SeqCap Epi capture of  control with non-cancer co-morbidities cfDNA"
"SRR17309631"	"Illumina HiSeq 3000 sequencing; GSM5747571: Early Grastic Cancer 01 Non-tumor; Homo sapiens; RNA-Seq"
"SRR653020"	"Illumina HiSeq 2000 sequencing; GSM1070769: PSC from non-cancer control [DI1]; Homo sapiens; RNA-Seq"
"SRR653022"	"Illumina HiSeq 2000 sequencing; GSM1070770: PSC from non-cancer control [DI2]; Homo sapiens; RNA-Seq"
"SRR653028"	"Illumina HiSeq 2000 sequencing; GSM1070773: PSC from non-cancer control [DI5]; Homo sapiens; RNA-Seq"
"SRR6243197"	"Illumina HiSeq 2000 sequencing; Shotgun DNA of Homo sapiens: Testicular cancer non seminoma and seminoma"
"SRR653021"	"Illumina HiSeq 2000 sequencing; GSM1070769: PSC from non-cancer control [DI1]; Homo sapiens; RNA-Seq"
"SRR653025"	"Illumina HiSeq 2000 sequencing; GSM1070771: PSC from non-cancer control [DI3]; Homo sapiens; RNA-Seq"
"SRR653027"	"Illumina HiSeq 2000 sequencing; GSM1070772: PSC from non-cancer control [DI4]; Homo sapiens; RNA-Seq"
"SRR13816227"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 15-R"
"SRR13816261"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 27-R"
"SRR13816274"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 5-R"
"SRR18458312"	"Illumina NovaSeq 6000 sequencing; RNA sequencing of tumor cells: A549 non-small cell lung cancer cells"
"SRR18489888"	"Illumina NovaSeq 6000 sequencing; GSM5973865: Non-muscle invasive bladder cancer 28 [D378R027]; Homo sapiens; RNA-Seq"
"SRR6243168"	"Illumina HiSeq 2000 sequencing; Virion enrichment DNA of Homo sapiens: Testicular cancer non seminoma and seminoma"
"SRR9099367"	"NextSeq 500 sequencing; GSM3786910: Monocytes from non-small lung cancer patient p2; Homo sapiens; RNA-Seq"
"SRR13816255"	"Illumina HiSeq 2000 sequencing; WXS of homo sapiens: Non-Small Cell Lung Cancer: Sample 24-R"
"SRR19446191"	"Illumina NovaSeq 6000 sequencing; GSM6205096: Non-muscle invasive bladder cancer 27 [D378R030]; Homo sapiens; RNA-Seq"
